"variable","total_n","known_TRUE","known_FALSE","prop_known","ucr39"
"mandeath",30676,30456,220,0.992828269657061,"40"
"mandeath",45104,44747,357,0.992084959205392,"38"
"mandeath",29416,29178,238,0.991909165080228,"40"
"mandeath",42733,42372,361,0.991552196194978,"38"
"mandeath",31700,31375,325,0.989747634069401,"40"
"mandeath",124979,123576,1403,0.98877411405116,"39"
"mandeath",135037,133495,1542,0.988580907454994,"39"
"mandeath",45277,44738,539,0.988095501027011,"38"
"mandeath",1679,1654,25,0.985110184633711,"35"
"mandeath",1563,1535,28,0.982085732565579,"35"
"mandeath",4207,4124,83,0.98027097694319,"42"
"mandeath",112130,109790,2340,0.97913136537947,"39"
"mandeath",4627,4529,98,0.978819969742814,"42"
"mandeath",43710,42765,945,0.978380233356211,"38"
"mandeath",98492,96169,2323,0.976414328067254,"39"
"mandeath",94541,92279,2262,0.97607387271131,"39"
"mandeath",103714,101205,2509,0.975808473301579,"39"
"mandeath",5244,5116,128,0.975591151792525,"42"
"mandeath",37,36,1,0.972972972972973,"2"
"mandeath",4347,4229,118,0.97285484242006,"42"
"mandeath",1911,1858,53,0.972265829408687,"35"
"mandeath",2226,2164,62,0.97214734950584,"35"
"mandeath",2063,2005,58,0.971885603490063,"35"
"mandeath",94256,91513,2743,0.970898404345612,"39"
"mandeath",88539,85834,2705,0.96944849162516,"39"
"mandeath",84942,82222,2720,0.967978149796332,"39"
"mandeath",31694,30662,1032,0.967438631917713,"36"
"mandeath",32250,31136,1114,0.965457364341085,"36"
"mandeath",85254,82105,3149,0.963063316677223,"39"
"mandeath",1546,1487,59,0.961836998706339,"35"
"mandeath",2353,2243,110,0.953251168720782,"35"
"mandeath",82873,78715,4158,0.949826843483402,"39"
"mandeath",1568,1487,81,0.948341836734694,"35"
"mandeath",2454,2323,131,0.946617766911165,"35"
"mandeath",1240,1173,67,0.945967741935484,"32"
"mandeath",79334,74977,4357,0.945080293442912,"39"
"mandeath",75688,71139,4549,0.939898002325336,"39"
"mandeath",1131,1063,68,0.939876215738285,"32"
"mandeath",2324,2177,147,0.936746987951807,"35"
"mandeath",1210,1130,80,0.933884297520661,"32"
"mandeath",45,42,3,0.933333333333333,"2"
"mandeath",30810,28731,2079,0.932521908471276,"36"
"mandeath",70366,65603,4763,0.932311059318421,"39"
"mandeath",30967,28779,2188,0.9293441405367,"36"
"mandeath",1142,1060,82,0.928196147110333,"32"
"mandeath",36458,33584,2874,0.92116956497888,"36"
"mandeath",67802,62343,5459,0.919486150851007,"39"
"mandeath",40655,37327,3328,0.918140450129135,"36"
"mandeath",44091,40455,3636,0.917534190651153,"38"
"mandeath",2247,2061,186,0.917222963951936,"35"
"mandeath",993,909,84,0.915407854984894,"32"
"mandeath",45720,41792,3928,0.91408573928259,"38"
"mandeath",19751,17984,1767,0.910536175383525,"26"
"mandeath",2232,2029,203,0.90905017921147,"35"
"mandeath",936,849,87,0.907051282051282,"32"
"mandeath",535551,485303,50248,0.906175135514638,"37"
"mandeath",1144,1036,108,0.905594405594406,"32"
"mandeath",19627,17760,1867,0.904875936210322,"26"
"mandeath",64600,58233,6367,0.901439628482972,"39"
"mandeath",55006,49580,5426,0.901356215685562,"20"
"mandeath",516747,465679,51068,0.90117407551471,"37"
"mandeath",36550,32895,3655,0.9,"36"
"mandeath",49658,44682,4976,0.899794595030005,"20"
"mandeath",829,745,84,0.898673100120627,"32"
"mandeath",367037,329626,37411,0.898072946324213,"21"
"mandeath",146078,131181,14897,0.898020235764455,"8"
"mandeath",50693,45514,5179,0.897835993135147,"31"
"mandeath",38561,34580,3981,0.896760976115765,"36"
"mandeath",61158,54833,6325,0.896579351842768,"39"
"mandeath",227138,203459,23679,0.895750600956247,"22"
"mandeath",50090,44860,5230,0.895587941704931,"31"
"mandeath",58588,52439,6149,0.895046767256093,"39"
"mandeath",160334,143351,16983,0.894077363503686,"28"
"mandeath",149074,133253,15821,0.893871500060373,"8"
"mandeath",57973,51743,6230,0.892536180635813,"39"
"mandeath",364437,325051,39386,0.89192645093665,"21"
"mandeath",222613,198244,24369,0.890531999478916,"22"
"mandeath",9943,8842,1101,0.889268832344363,"34"
"mandeath",43263,38455,4808,0.888865774449298,"20"
"mandeath",11152,9908,1244,0.88845050215208,"33"
"mandeath",11535,10248,1287,0.888426527958388,"33"
"mandeath",154717,137352,17365,0.88776281856551,"28"
"mandeath",3215,2843,372,0.884292379471229,"29"
"mandeath",43,38,5,0.883720930232558,"2"
"mandeath",2162,1910,252,0.883441258094357,"35"
"mandeath",10153,8941,1212,0.880626415837683,"34"
"mandeath",23413,20581,2832,0.879041558108743,"14"
"mandeath",31580,27752,3828,0.878784040531982,"12"
"mandeath",53534,47025,6509,0.878413718384578,"6"
"mandeath",167102,146352,20750,0.875824346806142,"15"
"mandeath",64,56,8,0.875,"2"
"mandeath",53215,46523,6692,0.874245983275392,"6"
"mandeath",44078,38527,5551,0.87406415899088,"7"
"mandeath",23188,20252,2936,0.873382784198724,"14"
"mandeath",37399,32656,4743,0.873178427230675,"20"
"mandeath",31397,27404,3993,0.872822244163455,"12"
"mandeath",20502,17886,2616,0.872402692420252,"13"
"mandeath",39133,34128,5005,0.872102828814555,"20"
"mandeath",41290,35981,5309,0.871421651731654,"20"
"mandeath",37798,32926,4872,0.87110429123234,"36"
"mandeath",20301,17678,2623,0.870794542140781,"13"
"mandeath",42009,36581,5428,0.870789592706325,"9"
"mandeath",5739,4995,744,0.870360690015682,"3"
"mandeath",42820,37268,5552,0.870340962167212,"7"
"mandeath",165775,144255,21520,0.870185492384256,"15"
"mandeath",146682,127585,19097,0.869806792926194,"24"
"mandeath",46823,40706,6117,0.869359075667941,"20"
"mandeath",19238,16720,2518,0.86911321343175,"26"
"mandeath",42577,36984,5593,0.868637997040656,"9"
"mandeath",83711,72686,11025,0.868296878546428,"16"
"mandeath",19618,17034,2584,0.868284228769497,"26"
"mandeath",3359,2915,444,0.867817802917535,"29"
"mandeath",45,39,6,0.866666666666667,"2"
"mandeath",29450,25514,3936,0.86634974533107,"10"
"mandeath",41874,36276,5598,0.866313225390457,"30"
"mandeath",142417,123370,19047,0.866258943805866,"24"
"mandeath",505958,437197,68761,0.864097415200471,"37"
"mandeath",55785,48190,7595,0.863852290042126,"27"
"mandeath",80144,69193,10951,0.863358454781394,"16"
"mandeath",30524,26309,4215,0.861911938147032,"11"
"mandeath",40655,35001,5654,0.860927315213381,"30"
"mandeath",48179,41478,6701,0.860914506320181,"31"
"mandeath",511291,440119,71172,0.860799427331989,"37"
"mandeath",29187,25123,4064,0.860759927364923,"10"
"mandeath",365442,314377,51065,0.860265103627936,"21"
"mandeath",36608,31468,5140,0.859593531468531,"20"
"mandeath",147188,126399,20789,0.858758866211919,"28"
"mandeath",51639,44299,7340,0.857859369856117,"27"
"mandeath",155749,133544,22205,0.8574308663298,"8"
"mandeath",28,24,4,0.857142857142857,"2"
"mandeath",5550,4751,799,0.856036036036036,"25"
"mandeath",6363,5444,919,0.855571271412856,"25"
"mandeath",155179,132649,22530,0.854812829055478,"28"
"mandeath",6197,5297,900,0.854768436340165,"3"
"mandeath",30396,25981,4415,0.854750625082248,"11"
"mandeath",206883,176784,30099,0.85451197053407,"22"
"mandeath",153952,131450,22502,0.853837559758886,"8"
"mandeath",41,35,6,0.853658536585366,"2"
"mandeath",34,29,5,0.852941176470588,"2"
"mandeath",34,29,5,0.852941176470588,"2"
"mandeath",220693,188214,32479,0.852831761768611,"22"
"mandeath",50016,42636,7380,0.852447216890595,"31"
"mandeath",367794,313089,54705,0.851261847664725,"21"
"mandeath",36358,30938,5420,0.850926893668519,"36"
"mandeath",9636,8197,1439,0.850664176006642,"34"
"mandeath",960,814,146,0.847916666666667,"32"
"mandeath",2524,2139,385,0.847464342313788,"35"
"mandeath",798,676,122,0.847117794486215,"32"
"mandeath",11943,10093,1850,0.845097546680064,"33"
"mandeath",121450,102484,18966,0.84383696994648,"17"
"mandeath",30545,25758,4787,0.843280405958422,"12"
"mandeath",133320,112285,21035,0.842221722172217,"24"
"mandeath",10048,8452,1596,0.841162420382166,"34"
"mandeath",31664,26628,5036,0.840955027791814,"12"
"mandeath",116137,97647,18490,0.840791479029078,"17"
"mandeath",11753,9880,1873,0.840636433251085,"33"
"mandeath",2648,2225,423,0.840256797583082,"35"
"mandeath",372323,312697,59626,0.839854105172122,"21"
"mandeath",19005,15956,3049,0.839568534596159,"26"
"mandeath",18850,15822,3028,0.839363395225464,"26"
"mandeath",52301,43883,8418,0.839047054549626,"6"
"mandeath",20426,17137,3289,0.838979731714482,"13"
"mandeath",5737,4812,925,0.838765905525536,"25"
"mandeath",371008,311100,59908,0.838526392961877,"21"
"mandeath",23500,19704,3796,0.838468085106383,"14"
"mandeath",3045,2553,492,0.838423645320197,"29"
"mandeath",40475,33868,6607,0.836763434218654,"7"
"mandeath",22722,19003,3719,0.836326027638412,"14"
"mandeath",6755,5645,1110,0.835677276091784,"3"
"mandeath",76590,63988,12602,0.835461548505027,"16"
"mandeath",6503,5431,1072,0.835153006304782,"3"
"mandeath",53249,44461,8788,0.834964036883322,"6"
"mandeath",18717,15625,3092,0.83480258588449,"26"
"mandeath",159952,133487,26465,0.83454411323397,"15"
"mandeath",2234,1864,370,0.834377797672337,"35"
"mandeath",41675,34750,6925,0.833833233353329,"7"
"mandeath",376099,313369,62730,0.833208809382636,"21"
"mandeath",28081,23375,4706,0.832413375592037,"10"
"mandeath",162760,135403,27357,0.831918161710494,"15"
"mandeath",140589,116936,23653,0.831757818890525,"24"
"mandeath",11194,9306,1888,0.831338216901912,"5"
"mandeath",20192,16772,3420,0.830625990491284,"13"
"mandeath",41727,34659,7068,0.83061327198217,"9"
"mandeath",38266,31779,6487,0.830476140699315,"30"
"mandeath",55321,45906,9415,0.829811464001012,"27"
"mandeath",42029,34871,7158,0.829689024245164,"9"
"mandeath",499292,414067,85225,0.829308300553584,"37"
"mandeath",477695,395800,81895,0.828562157862234,"37"
"mandeath",19229,15927,3302,0.828280201778564,"26"
"mandeath",47151,39009,8142,0.827320735509321,"31"
"mandeath",57168,47292,9876,0.827246011754828,"27"
"mandeath",199968,165358,34610,0.826922307569211,"22"
"mandeath",45671,37753,7918,0.82662958989293,"31"
"mandeath",28373,23448,4925,0.826419483311599,"11"
"mandeath",149296,123316,25980,0.825983281534669,"28"
"mandeath",79622,65759,13863,0.825889829444123,"16"
"mandeath",380297,313822,66475,0.825202407591961,"21"
"mandeath",9605,7921,1684,0.82467464862051,"34"
"mandeath",28251,23296,4955,0.824607978478638,"10"
"mandeath",3067,2529,538,0.824584284316922,"29"
"mandeath",143566,118354,25212,0.824387389771952,"28"
"mandeath",189470,156169,33301,0.824241304692036,"22"
"mandeath",11455,9440,2015,0.824094281972938,"5"
"mandeath",6690,5511,1179,0.823766816143498,"25"
"mandeath",156369,128800,27569,0.823692675658219,"8"
"mandeath",157647,129846,27801,0.823650307332204,"8"
"mandeath",40428,33295,7133,0.823562877213812,"30"
"mandeath",461225,379447,81778,0.822693912949211,"37"
"mandeath",6950,5716,1234,0.822446043165468,"25"
"mandeath",28875,23744,5131,0.82230303030303,"11"
"mandeath",45635,37453,8182,0.820707790073409,"31"
"mandeath",33284,27282,6002,0.819673116211994,"23"
"mandeath",434621,355750,78871,0.818529247321229,"37"
"mandeath",35362,28910,6452,0.817544256546575,"23"
"mandeath",6095,4980,1115,0.817063166529943,"25"
"mandeath",52305,42718,9587,0.816709683586655,"6"
"mandeath",30531,24882,5649,0.814974943500049,"12"
"mandeath",772,629,143,0.814766839378238,"32"
"mandeath",50508,41147,9361,0.814663023679417,"31"
"mandeath",143035,116455,26580,0.814171356660957,"28"
"mandeath",184234,149783,34451,0.813004114332859,"22"
"mandeath",157148,127743,29405,0.812883396543386,"8"
"mandeath",75663,61501,14162,0.812827934393297,"16"
"mandeath",6999,5688,1311,0.812687526789541,"3"
"mandeath",7246,5888,1358,0.812586254485233,"3"
"mandeath",74010,60138,13872,0.812565869477098,"16"
"mandeath",29622,24069,5553,0.812537978529471,"12"
"mandeath",2295,1864,431,0.812200435729847,"35"
"mandeath",30171,24488,5683,0.811640316860561,"36"
"mandeath",9665,7843,1822,0.81148473874806,"34"
"mandeath",52078,42252,9826,0.811321479319482,"6"
"mandeath",20416,16559,3857,0.811079545454545,"13"
"mandeath",36128,29294,6834,0.81083923826395,"20"
"mandeath",20146,16334,3812,0.810781296535292,"13"
"mandeath",181824,147415,34409,0.810756555790215,"22"
"mandeath",29340,23774,5566,0.810293115201091,"12"
"mandeath",23479,19023,4456,0.810213382171302,"14"
"mandeath",93567,75769,17798,0.80978336379279,"17"
"mandeath",7721,6251,1470,0.809610154125113,"3"
"mandeath",138164,111743,26421,0.808770736226513,"28"
"mandeath",73916,59756,14160,0.808431192164078,"16"
"mandeath",6949,5613,1336,0.807742121168513,"25"
"mandeath",23227,18760,4467,0.807680716407629,"14"
"mandeath",110586,89200,21386,0.806612048541407,"17"
"mandeath",155461,125360,30101,0.806375875621539,"15"
"mandeath",158425,127617,30808,0.805535742464889,"8"
"mandeath",38846,31291,7555,0.805514081243886,"7"
"mandeath",27855,22435,5420,0.805420929815114,"10"
"mandeath",52342,42155,10187,0.805376179740935,"6"
"mandeath",129194,104029,25165,0.805215412480456,"24"
"mandeath",7233,5824,1409,0.805198396239458,"25"
"mandeath",2995,2411,584,0.805008347245409,"29"
"mandeath",41371,33281,8090,0.804452394189166,"9"
"mandeath",153962,123848,30114,0.804406282069602,"15"
"mandeath",19301,15514,3787,0.803792549608829,"26"
"mandeath",9696,7788,1908,0.803217821782178,"34"
"mandeath",28749,23091,5658,0.803193154544506,"12"
"mandeath",36513,29324,7189,0.803111220661134,"30"
"mandeath",27428,22024,5404,0.802975061980458,"10"
"mandeath",9722,7806,1916,0.802921209627649,"34"
"mandeath",31206,25054,6152,0.802858424661924,"36"
"mandeath",69154,55517,13637,0.802802440928941,"16"
"mandeath",39033,31332,7701,0.802705403120437,"7"
"mandeath",128766,103326,25440,0.802432319090443,"24"
"mandeath",35054,28128,6926,0.802419124778913,"30"
"mandeath",29430,23605,5825,0.802072714916752,"36"
"mandeath",20343,16313,4030,0.801897458585263,"13"
"mandeath",11968,9596,2372,0.801804812834225,"33"
"mandeath",3005,2409,596,0.801663893510815,"29"
"mandeath",27273,21840,5433,0.800791992080079,"11"
"mandeath",37392,29929,7463,0.800411852802739,"7"
"mandeath",35392,28319,7073,0.800152576853526,"20"
"mandeath",41612,33285,8327,0.799889454964914,"9"
"mandeath",150073,119985,30088,0.799510904693049,"15"
"mandeath",23108,18467,4641,0.799160463908603,"14"
"mandeath",11337,9060,2277,0.79915321513628,"5"
"mandeath",20322,16223,4099,0.79829741167208,"13"
"mandeath",27106,21637,5469,0.79823655279274,"10"
"mandeath",27706,22115,5591,0.798202555403162,"11"
"mandeath",2900,2312,588,0.797241379310345,"29"
"mandeath",2983,2378,605,0.797184042909822,"29"
"mandeath",129143,102940,26203,0.797100888162734,"24"
"mandeath",52677,41971,10706,0.796761394916187,"6"
"mandeath",8406,6692,1714,0.796098025220081,"3"
"mandeath",41411,32958,8453,0.795875492019029,"9"
"mandeath",19978,15894,4084,0.79557513264591,"26"
"mandeath",12123,9643,2480,0.795430174049328,"33"
"mandeath",33733,26829,6904,0.795333945987609,"30"
"mandeath",29930,23782,6148,0.79458737053124,"36"
"mandeath",22623,17971,4652,0.794368562966892,"14"
"mandeath",31971,25392,6579,0.794219761659003,"30"
"mandeath",57042,45289,11753,0.793958837347919,"27"
"mandeath",129683,102918,26765,0.793612115697509,"24"
"mandeath",11361,9016,2345,0.793592113370302,"5"
"mandeath",36926,29301,7625,0.79350593078048,"7"
"mandeath",767,608,159,0.792698826597132,"32"
"mandeath",12076,9564,2512,0.791984100695595,"33"
"mandeath",147237,116456,30781,0.79094249407418,"15"
"mandeath",27999,22122,5877,0.790099646415943,"11"
"mandeath",27986,22111,5875,0.790073608232688,"36"
"mandeath",50714,40017,10697,0.789072051110147,"27"
"mandeath",26941,21244,5697,0.788537916187224,"10"
"mandeath",29562,23285,6277,0.787666599012245,"36"
"mandeath",41477,32670,8807,0.787665453142706,"9"
"mandeath",53891,42447,11444,0.787645432446976,"27"
"mandeath",30246,23797,6449,0.786781723203068,"23"
"mandeath",414683,325877,88806,0.785846055902943,"37"
"mandeath",29371,23023,6348,0.783868441660141,"36"
"mandeath",28596,22376,6220,0.78248706112743,"11"
"mandeath",12156,9504,2652,0.781836130306022,"33"
"mandeath",522,408,114,0.781609195402299,"1"
"mandeath",137419,107227,30192,0.78029239042636,"28"
"mandeath",387065,301950,85115,0.780101533334195,"21"
"mandeath",32242,25100,7142,0.77848768686806,"23"
"mandeath",412650,321139,91511,0.778235793044953,"37"
"mandeath",48277,37483,10794,0.776415270211488,"31"
"mandeath",48959,37974,10985,0.775628587185196,"31"
"mandeath",49,38,11,0.775510204081633,"2"
"mandeath",84782,65704,19078,0.774975820339223,"17"
"mandeath",177242,137335,39907,0.774844562801142,"22"
"mandeath",83653,64813,18840,0.774783928848935,"17"
"mandeath",27753,21460,6293,0.77324973876698,"36"
"mandeath",11209,8666,2543,0.773128735837274,"5"
"mandeath",533,412,121,0.772983114446529,"1"
"mandeath",11280,8710,2570,0.772163120567376,"5"
"mandeath",406274,313607,92667,0.771910090234669,"21"
"mandeath",24095,18594,5501,0.771695372483918,"36"
"mandeath",141183,108773,32410,0.770439783826665,"28"
"mandeath",83510,64319,19191,0.770195186205245,"17"
"mandeath",84991,65413,19578,0.769646197832712,"17"
"mandeath",50161,38604,11557,0.769601881940153,"27"
"mandeath",176474,135715,40759,0.769036798621893,"22"
"mandeath",158269,121635,36634,0.768533319854172,"8"
"mandeath",27962,21473,6489,0.767935054717116,"12"
"mandeath",30800,23618,7182,0.766818181818182,"23"
"mandeath",767,588,179,0.766623207301173,"32"
"mandeath",68776,52724,16052,0.766604629521926,"16"
"mandeath",479,367,112,0.766179540709812,"1"
"mandeath",47,36,11,0.765957446808511,"2"
"mandeath",27714,21157,6557,0.763404777368839,"12"
"mandeath",29137,22231,6906,0.762981775749048,"23"
"mandeath",33870,25840,8030,0.76291703572483,"20"
"mandeath",30627,23341,7286,0.762105331896692,"30"
"mandeath",70649,53833,16816,0.761978230406658,"16"
"mandeath",11058,8424,2634,0.761801410743353,"5"
"mandeath",158808,120862,37946,0.761057377462093,"8"
"mandeath",129037,98193,30844,0.760967784433922,"24"
"mandeath",20421,15518,4903,0.759904020371187,"13"
