county_ihme,cluster,period
31165,1999-2004_C1,1999-2004
46119,1999-2004_C1,1999-2004
13239,1999-2004_C1,1999-2004
08065,1999-2004_C1,1999-2004
08111,1999-2004_C1,1999-2004
08107,1999-2004_C1,1999-2004
30079,1999-2004_C1,1999-2004
16063,1999-2004_C1,1999-2004
48283,1999-2004_C1,1999-2004
48359,1999-2004_C1,1999-2004
17155,1999-2004_C1,1999-2004
08047,1999-2004_C1,1999-2004
40025,1999-2004_C1,1999-2004
38029,1999-2004_C1,1999-2004
30055,1999-2004_C1,1999-2004
40055,1999-2004_C1,1999-2004
46021,1999-2004_C1,1999-2004
48069,1999-2004_C1,1999-2004
47127,1999-2004_C1,1999-2004
31115,1999-2004_C1,1999-2004
32011,1999-2004_C1,1999-2004
02060,NA,1999-2004
35021,1999-2004_C1,1999-2004
08053,1999-2004_C1,1999-2004
46037,1999-2004_C1,1999-2004
48443,1999-2004_C1,1999-2004
46031,1999-2004_C1,1999-2004
46033,1999-2004_C1,1999-2004
49031,1999-2004_C1,1999-2004
46091,1999-2004_C1,1999-2004
48011,1999-2004_C1,1999-2004
08121,1999-2004_C1,1999-2004
31049,1999-2004_C1,1999-2004
48111,1999-2004_C1,1999-2004
20065,1999-2004_C1,1999-2004
20075,1999-2004_C1,1999-2004
20187,1999-2004_C1,1999-2004
48229,1999-2004_C1,1999-2004
49055,1999-2004_C1,1999-2004
08103,1999-2004_C1,1999-2004
48137,1999-2004_C1,1999-2004
08023,1999-2004_C1,1999-2004
08091,1999-2004_C1,1999-2004
30037,1999-2004_C1,1999-2004
30045,1999-2004_C1,1999-2004
31085,1999-2004_C1,1999-2004
48173,1999-2004_C1,1999-2004
48431,1999-2004_C1,1999-2004
16025,1999-2004_C1,1999-2004
41021,1999-2004_C1,1999-2004
38065,1999-2004_C1,1999-2004
35011,1999-2004_C1,1999-2004
30069,1999-2004_C1,1999-2004
30007,1999-2004_C1,1999-2004
30061,1999-2004_C1,1999-2004
20071,1999-2004_C1,1999-2004
20199,1999-2004_C1,1999-2004
48261,1999-2004_C1,1999-2004
31091,1999-2004_C1,1999-2004
46063,1999-2004_C1,1999-2004
20083,1999-2004_C1,1999-2004
31007,1999-2004_C1,1999-2004
30103,1999-2004_C1,1999-2004
31075,1999-2004_C1,1999-2004
38025,1999-2004_C1,1999-2004
28055,1999-2004_C1,1999-2004
49009,1999-2004_C1,1999-2004
48269,1999-2004_C1,1999-2004
48045,1999-2004_C1,1999-2004
31183,1999-2004_C1,1999-2004
31009,1999-2004_C1,1999-2004
31113,1999-2004_C1,1999-2004
31005,1999-2004_C1,1999-2004
48311,1999-2004_C1,1999-2004
31117,1999-2004_C1,1999-2004
48235,1999-2004_C1,1999-2004
38007,1999-2004_C1,1999-2004
38087,1999-2004_C1,1999-2004
08079,1999-2004_C1,1999-2004
47141,2005-2010_C1,2005-2010
13105,2005-2010_C1,2005-2010
06037,2005-2010_C1,2005-2010
53005,2005-2010_C1,2005-2010
42051,2005-2010_C1,2005-2010
26163,2005-2010_C1,2005-2010
12085,2005-2010_C1,2005-2010
29510,2005-2010_C1,2005-2010
42079,2005-2010_C1,2005-2010
25017,2005-2010_C1,2005-2010
09001,2005-2010_C1,2005-2010
06059,2005-2010_C1,2005-2010
34003,2005-2010_C1,2005-2010
42029,2005-2010_C1,2005-2010
29167,2005-2010_C1,2005-2010
06019,2005-2010_C1,2005-2010
28087,2005-2010_C1,2005-2010
29229,2005-2010_C1,2005-2010
01103,2005-2010_C1,2005-2010
36085,2005-2010_C7,2005-2010
17019,2005-2010_C1,2005-2010
55067,2005-2010_C1,2005-2010
01121,2005-2010_C1,2005-2010
12115,2005-2010_C1,2005-2010
06041,2005-2010_C1,2005-2010
34031,2005-2010_C1,2005-2010
21111,2005-2010_C1,2005-2010
28033,2005-2010_C1,2005-2010
37081,2005-2010_C1,2005-2010
41067,2005-2010_C1,2005-2010
40113,2005-2010_C1,2005-2010
51059,2005-2010_C1,2005-2010
42123,2005-2010_C1,2005-2010
37001,2005-2010_C1,2005-2010
42101,2005-2010_C1,2005-2010
39049,2005-2010_C1,2005-2010
36079,2005-2010_C1,2005-2010
48479,2005-2010_C1,2005-2010
20123,2005-2010_C1,2005-2010
21047,2005-2010_C1,2005-2010
48167,2005-2010_C1,2005-2010
24003,2005-2010_C1,2005-2010
54011,2005-2010_C1,2005-2010
21199,2005-2010_C1,2005-2010
37157,2005-2010_C1,2005-2010
51760,2005-2010_C1,2005-2010
42011,2005-2010_C1,2005-2010
40031,2005-2010_C1,2005-2010
10005,2005-2010_C1,2005-2010
39165,2005-2010_C1,2005-2010
18003,2005-2010_C1,2005-2010
36119,2005-2010_C1,2005-2010
36055,2005-2010_C1,2005-2010
27163,2005-2010_C1,2005-2010
40009,2005-2010_C1,2005-2010
35009,2005-2010_C1,2005-2010
19155,2005-2010_C1,2005-2010
01127,2005-2010_C1,2005-2010
27137,2005-2010_C1,2005-2010
12009,2005-2010_C1,2005-2010
48457,2005-2010_C1,2005-2010
54069,2005-2010_C1,2005-2010
06071,2005-2010_C1,2005-2010
41047,2005-2010_C1,2005-2010
34029,2005-2010_C1,2005-2010
32003,2005-2010_C1,2005-2010
26065,2005-2010_C1,2005-2010
06001,2005-2010_C1,2005-2010
47165,2005-2010_C1,2005-2010
29031,2005-2010_C1,2005-2010
36113,2005-2010_C1,2005-2010
08001,2005-2010_C1,2005-2010
17031,2005-2010_C1,2005-2010
26081,2005-2010_C1,2005-2010
39035,2005-2010_C1,2005-2010
44003,2005-2010_C1,2005-2010
55117,2005-2010_C1,2005-2010
18089,2005-2010_C1,2005-2010
30111,2005-2010_C1,2005-2010
29189,2005-2010_C1,2005-2010
13121,2005-2010_C1,2005-2010
48143,2005-2010_C1,2005-2010
05115,2005-2010_C1,2005-2010
42097,2005-2010_C1,2005-2010
18107,2005-2010_C1,2005-2010
17143,2005-2010_C1,2005-2010
48453,2005-2010_C1,2005-2010
06053,2005-2010_C1,2005-2010
42045,2005-2010_C1,2005-2010
01047,2005-2010_C1,2005-2010
39093,2005-2010_C1,2005-2010
47117,2005-2010_C1,2005-2010
40115,2005-2010_C1,2005-2010
01073,2005-2010_C1,2005-2010
26025,2005-2010_C1,2005-2010
16055,2005-2010_C1,2005-2010
36059,2005-2010_C1,2005-2010
48113,2005-2010_C1,2005-2010
29223,2005-2010_C1,2005-2010
22117,2005-2010_C1,2005-2010
47021,2005-2010_C1,2005-2010
39103,2005-2010_C1,2005-2010
06101,2005-2010_C1,2005-2010
12011,2005-2010_C1,2005-2010
06029,2005-2010_C1,2005-2010
12087,2005-2010_C1,2005-2010
06013,2005-2010_C1,2005-2010
04013,2005-2010_C1,2005-2010
47157,2005-2010_C1,2005-2010
06079,2005-2010_C1,2005-2010
26099,2005-2010_C1,2005-2010
48449,2005-2010_C1,2005-2010
51095,2005-2010_C1,2005-2010
27053,2005-2010_C1,2005-2010
26005,2005-2010_C1,2005-2010
13117,2005-2010_C1,2005-2010
25025,2005-2010_C1,2005-2010
06095,2005-2010_C1,2005-2010
36027,2005-2010_C1,2005-2010
12069,2005-2010_C1,2005-2010
45039,2005-2010_C1,2005-2010
39125,2005-2010_C1,2005-2010
48029,2005-2010_C1,2005-2010
06065,2005-2010_C1,2005-2010
48485,2005-2010_C1,2005-2010
12015,2005-2010_C1,2005-2010
20125,2005-2010_C1,2005-2010
19149,2005-2010_C1,2005-2010
12105,2005-2010_C1,2005-2010
06075,2005-2010_C1,2005-2010
04021,2005-2010_C1,2005-2010
23009,2005-2010_C1,2005-2010
12103,2005-2010_C1,2005-2010
31109,2005-2010_C1,2005-2010
33011,2005-2010_C1,2005-2010
12099,2005-2010_C1,2005-2010
06073,2005-2010_C1,2005-2010
19039,2005-2010_C1,2005-2010
28115,2005-2010_C1,2005-2010
48251,2005-2010_C1,2005-2010
13205,2005-2010_C1,2005-2010
01125,2005-2010_C1,2005-2010
04023,2005-2010_C1,2005-2010
51740,2005-2010_C1,2005-2010
12061,2005-2010_C1,2005-2010
48503,2005-2010_C1,2005-2010
12101,2005-2010_C1,2005-2010
12019,2005-2010_C1,2005-2010
48245,2005-2010_C1,2005-2010
48201,2005-2010_C1,2005-2010
37095,2005-2010_C1,2005-2010
53073,2005-2010_C1,2005-2010
01079,2005-2010_C1,2005-2010
53061,2005-2010_C1,2005-2010
05139,2005-2010_C1,2005-2010
54019,2005-2010_C1,2005-2010
48473,2005-2010_C1,2005-2010
37119,2005-2010_C1,2005-2010
21209,2005-2010_C1,2005-2010
36117,2005-2010_C1,2005-2010
32019,2005-2010_C1,2005-2010
48491,2005-2010_C1,2005-2010
13215,2005-2010_C1,2005-2010
48041,2005-2010_C1,2005-2010
26125,2005-2010_C1,2005-2010
36061,2005-2010_C1,2005-2010
36005,2005-2010_C1,2005-2010
06097,2005-2010_C1,2005-2010
41051,2005-2010_C1,2005-2010
41039,2005-2010_C1,2005-2010
48401,2005-2010_C1,2005-2010
17099,2005-2010_C1,2005-2010
48355,2005-2010_C1,2005-2010
48183,2005-2010_C1,2005-2010
39113,2005-2010_C1,2005-2010
42127,2005-2010_C1,2005-2010
20055,2005-2010_C1,2005-2010
22051,2005-2010_C1,2005-2010
12027,2005-2010_C1,2005-2010
53077,2005-2010_C1,2005-2010
51041,2005-2010_C1,2005-2010
45045,2005-2010_C1,2005-2010
42017,2005-2010_C1,2005-2010
45063,2005-2010_C1,2005-2010
25027,2005-2010_C1,2005-2010
51570,2005-2010_C1,2005-2010
36103,2005-2010_C1,2005-2010
45077,2005-2010_C1,2005-2010
55009,2005-2010_C1,2005-2010
29207,2005-2010_C1,2005-2010
24031,2005-2010_C1,2005-2010
22033,2005-2010_C1,2005-2010
40149,2005-2010_C1,2005-2010
22103,2005-2010_C1,2005-2010
36047,2005-2010_C1,2005-2010
29021,2005-2010_C1,2005-2010
34005,2005-2010_C1,2005-2010
54059,2005-2010_C1,2005-2010
55089,2005-2010_C1,2005-2010
54077,2005-2010_C1,2005-2010
01129,2005-2010_C1,2005-2010
33015,2005-2010_C1,2005-2010
36081,2005-2010_C1,2005-2010
47143,2005-2010_C1,2005-2010
39017,2005-2010_C1,2005-2010
49007,2005-2010_C1,2005-2010
51169,2005-2010_C1,2005-2010
39053,2005-2010_C1,2005-2010
27049,2005-2010_C1,2005-2010
55079,2005-2010_C1,2005-2010
42021,2005-2010_C1,2005-2010
21041,2005-2010_C1,2005-2010
19153,2005-2010_C1,2005-2010
39041,2005-2010_C1,2005-2010
37047,2005-2010_C1,2005-2010
05051,2005-2010_C1,2005-2010
37167,2005-2010_C1,2005-2010
34013,2005-2010_C1,2005-2010
48181,2005-2010_C1,2005-2010
54003,2005-2010_C1,2005-2010
01039,2005-2010_C1,2005-2010
42075,2005-2010_C1,2005-2010
49003,2005-2010_C1,2005-2010
49035,2005-2010_C1,2005-2010
42125,2005-2010_C1,2005-2010
37025,2005-2010_C1,2005-2010
09009,2005-2010_C1,2005-2010
05119,2005-2010_C1,2005-2010
12109,2005-2010_C1,2005-2010
06067,2005-2010_C1,2005-2010
36009,2005-2010_C1,2005-2010
12095,2005-2010_C1,2005-2010
01095,2005-2010_C1,2005-2010
13245,2005-2010_C1,2005-2010
48277,2005-2010_C1,2005-2010
18097,2005-2010_C1,2005-2010
22109,2005-2010_C1,2005-2010
12083,2005-2010_C1,2005-2010
09003,2005-2010_C1,2005-2010
51175,2005-2010_C1,2005-2010
15007,2005-2010_C5,2005-2010
47059,2005-2010_C1,2005-2010
17201,2005-2010_C1,2005-2010
51155,2005-2010_C1,2005-2010
20103,2005-2010_C1,2005-2010
17045,2005-2010_C1,2005-2010
35001,2005-2010_C1,2005-2010
01077,2005-2010_C1,2005-2010
39151,2005-2010_C1,2005-2010
01133,2005-2010_C1,2005-2010
28035,2005-2010_C1,2005-2010
36075,2005-2010_C1,2005-2010
01093,2005-2010_C1,2005-2010
48439,2005-2010_C1,2005-2010
48291,2005-2010_C1,2005-2010
39131,2005-2010_C1,2005-2010
48085,2005-2010_C1,2005-2010
15005,2005-2010_C12,2005-2010
36105,2005-2010_C1,2005-2010
20067,2005-2010_C1,2005-2010
48121,2005-2010_C1,2005-2010
06061,2005-2010_C1,2005-2010
25003,2005-2010_C1,2005-2010
13277,2005-2010_C1,2005-2010
12017,2005-2010_C1,2005-2010
48141,2005-2010_C1,2005-2010
35013,2005-2010_C1,2005-2010
45079,2005-2010_C1,2005-2010
55039,2005-2010_C1,2005-2010
46103,2005-2010_C1,2005-2010
19063,2005-2010_C1,2005-2010
25013,2005-2010_C1,2005-2010
42041,2005-2010_C1,2005-2010
05007,2005-2010_C1,2005-2010
20173,2005-2010_C1,2005-2010
25005,2005-2010_C1,2005-2010
54037,2005-2010_C1,2005-2010
37065,2005-2010_C1,2005-2010
41017,2005-2010_C1,2005-2010
53063,2005-2010_C1,2005-2010
22071,2005-2010_C1,2005-2010
48091,2005-2010_C1,2005-2010
39167,2005-2010_C1,2005-2010
48425,2005-2010_C1,2005-2010
23017,2005-2010_C1,2005-2010
11001,2005-2010_C1,2005-2010
37151,2005-2010_C1,2005-2010
17177,2005-2010_C1,2005-2010
05107,2005-2010_C1,2005-2010
17097,2005-2010_C1,2005-2010
37067,2005-2010_C1,2005-2010
37155,2005-2010_C1,2005-2010
53033,2005-2010_C1,2005-2010
08055,2005-2010_C1,2005-2010
36071,2005-2010_C1,2005-2010
49053,2005-2010_C1,2005-2010
13127,2005-2010_C1,2005-2010
12086,2005-2010_C1,2005-2010
21089,2005-2010_C1,2005-2010
12081,2005-2010_C1,2005-2010
49057,2005-2010_C1,2005-2010
13297,2005-2010_C1,2005-2010
18135,2005-2010_C1,2005-2010
12127,2005-2010_C1,2005-2010
56001,2005-2010_C1,2005-2010
49011,2005-2010_C1,2005-2010
39095,2005-2010_C1,2005-2010
38017,2005-2010_C1,2005-2010
51153,2005-2010_C1,2005-2010
55071,2005-2010_C1,2005-2010
36063,2005-2010_C1,2005-2010
16001,2005-2010_C1,2005-2010
34025,2005-2010_C1,2005-2010
45083,2005-2010_C1,2005-2010
28105,2005-2010_C1,2005-2010
53053,2005-2010_C1,2005-2010
47009,2005-2010_C1,2005-2010
42049,2005-2010_C1,2005-2010
48215,2005-2010_C1,2005-2010
39099,2005-2010_C1,2005-2010
41053,2005-2010_C1,2005-2010
29159,2005-2010_C1,2005-2010
39157,2005-2010_C1,2005-2010
48347,2005-2010_C1,2005-2010
01043,2005-2010_C1,2005-2010
12057,2005-2010_C1,2005-2010
27169,2005-2010_C1,2005-2010
48303,2005-2010_C1,2005-2010
27123,2005-2010_C1,2005-2010
48451,2005-2010_C1,2005-2010
41005,2005-2010_C1,2005-2010
42043,2005-2010_C1,2005-2010
48031,2005-2010_C1,2005-2010
36029,2005-2010_C1,2005-2010
42091,2005-2010_C1,2005-2010
24510,2005-2010_C1,2005-2010
25021,2005-2010_C1,2005-2010
28059,2005-2010_C1,2005-2010
29077,2005-2010_C1,2005-2010
45055,2005-2010_C1,2005-2010
31029,2005-2010_C1,2005-2010
19011,2005-2010_C1,2005-2010
37181,2005-2010_C1,2005-2010
45089,2005-2010_C1,2005-2010
04003,2005-2010_C1,2005-2010
37133,2005-2010_C1,2005-2010
04019,2005-2010_C1,2005-2010
53043,2005-2010_C1,2005-2010
29015,2005-2010_C1,2005-2010
37057,2005-2010_C1,2005-2010
36091,2005-2010_C1,2005-2010
25009,2005-2010_C1,2005-2010
51087,2005-2010_C1,2005-2010
23015,2005-2010_C1,2005-2010
13169,2005-2010_C1,2005-2010
42087,2005-2010_C1,2005-2010
51015,2005-2010_C1,2005-2010
13063,2005-2010_C1,2005-2010
41043,2005-2010_C1,2005-2010
54107,2005-2010_C1,2005-2010
06077,2005-2010_C1,2005-2010
02020,2005-2010_C2,2005-2010
06009,2005-2010_C1,2005-2010
17179,2005-2010_C1,2005-2010
12023,2005-2010_C1,2005-2010
06063,2005-2010_C1,2005-2010
24005,2005-2010_C1,2005-2010
26139,2005-2010_C1,2005-2010
42003,2005-2010_C1,2005-2010
26045,2005-2010_C1,2005-2010
55139,2005-2010_C1,2005-2010
48249,2005-2010_C1,2005-2010
17011,2005-2010_C1,2005-2010
24043,2005-2010_C1,2005-2010
50003,2005-2010_C1,2005-2010
13151,2005-2010_C1,2005-2010
51197,2005-2010_C1,2005-2010
55133,2005-2010_C1,2005-2010
01109,2005-2010_C1,2005-2010
23001,2005-2010_C1,2005-2010
53045,2005-2010_C1,2005-2010
36001,2005-2010_C1,2005-2010
39061,2005-2010_C1,2005-2010
51069,2005-2010_C1,2005-2010
55129,2005-2010_C1,2005-2010
48013,2005-2010_C1,2005-2010
17089,2005-2010_C1,2005-2010
51550,2005-2010_C1,2005-2010
41029,2005-2010_C1,2005-2010
04005,2005-2010_C1,2005-2010
17063,2005-2010_C1,2005-2010
17197,2005-2010_C1,2005-2010
37169,2005-2010_C1,2005-2010
47093,2005-2010_C1,2005-2010
48255,2005-2010_C1,2005-2010
44009,2005-2010_C1,2005-2010
53057,2005-2010_C1,2005-2010
40127,2005-2010_C1,2005-2010
28047,2005-2010_C1,2005-2010
12053,2005-2010_C1,2005-2010
18099,2005-2010_C1,2005-2010
19123,2005-2010_C1,2005-2010
37093,2005-2010_C1,2005-2010
18163,2005-2010_C1,2005-2010
32031,2005-2010_C1,2005-2010
12071,2005-2010_C1,2005-2010
15003,2005-2010_C10,2005-2010
26069,2005-2010_C1,2005-2010
40143,2005-2010_C1,2005-2010
51161,2005-2010_C1,2005-2010
26077,2005-2010_C1,2005-2010
51099,2005-2010_C1,2005-2010
18063,2005-2010_C1,2005-2010
53025,2005-2010_C1,2005-2010
53009,2005-2010_C1,2005-2010
45019,2005-2010_C1,2005-2010
28041,2005-2010_C1,2005-2010
48293,2005-2010_C1,2005-2010
06085,2005-2010_C1,2005-2010
34017,2005-2010_C1,2005-2010
55095,2005-2010_C1,2005-2010
48233,2005-2010_C1,2005-2010
01003,2005-2010_C1,2005-2010
17001,2005-2010_C1,2005-2010
51063,2005-2010_C1,2005-2010
17115,2005-2010_C1,2005-2010
55101,2005-2010_C1,2005-2010
40137,2005-2010_C1,2005-2010
36087,2005-2010_C1,2005-2010
28081,2005-2010_C1,2005-2010
21035,2005-2010_C1,2005-2010
22009,2005-2010_C1,2005-2010
29051,2005-2010_C1,2005-2010
40037,2005-2010_C1,2005-2010
01089,2005-2010_C1,2005-2010
47037,2005-2010_C1,2005-2010
28127,2005-2010_C1,2005-2010
42037,2005-2010_C1,2005-2010
27091,2005-2010_C1,2005-2010
12031,2005-2010_C1,2005-2010
48099,2005-2010_C1,2005-2010
42073,2005-2010_C1,2005-2010
53011,2005-2010_C1,2005-2010
42063,2005-2010_C1,2005-2010
06081,2005-2010_C1,2005-2010
38059,2005-2010_C1,2005-2010
06003,2005-2010_C1,2005-2010
12113,2005-2010_C1,2005-2010
26123,2005-2010_C1,2005-2010
49013,2005-2010_C1,2005-2010
54089,2005-2010_C1,2005-2010
31141,2005-2010_C1,2005-2010
26165,2005-2010_C1,2005-2010
48037,2005-2010_C1,2005-2010
37019,2005-2010_C1,2005-2010
48027,2005-2010_C1,2005-2010
36007,2005-2010_C1,2005-2010
17161,2005-2010_C1,2005-2010
19193,2005-2010_C1,2005-2010
37051,2005-2010_C1,2005-2010
13261,2005-2010_C1,2005-2010
12065,2005-2010_C1,2005-2010
06087,2005-2010_C1,2005-2010
21113,2005-2010_C1,2005-2010
23031,2005-2010_C1,2005-2010
37033,2005-2010_C1,2005-2010
25001,2005-2010_C1,2005-2010
47047,2005-2010_C1,2005-2010
12021,2005-2010_C1,2005-2010
53021,2005-2010_C1,2005-2010
10003,2005-2010_C1,2005-2010
30057,2005-2010_C1,2005-2010
39029,2005-2010_C1,2005-2010
55021,2005-2010_C1,2005-2010
29107,2005-2010_C1,2005-2010
19175,2005-2010_C1,2005-2010
22041,2005-2010_C1,2005-2010
26107,2005-2010_C1,2005-2010
34041,2005-2010_C1,2005-2010
01097,2005-2010_C1,2005-2010
27037,2005-2010_C1,2005-2010
40093,2005-2010_C1,2005-2010
51840,2005-2010_C1,2005-2010
06089,2005-2010_C1,2005-2010
19189,2005-2010_C1,2005-2010
31155,2005-2010_C1,2005-2010
39013,2005-2010_C1,2005-2010
13255,2005-2010_C1,2005-2010
42071,2005-2010_C1,2005-2010
37049,2005-2010_C1,2005-2010
37045,2005-2010_C1,2005-2010
37063,2005-2010_C1,2005-2010
45007,2005-2010_C1,2005-2010
20091,2005-2010_C1,2005-2010
40131,2005-2010_C1,2005-2010
20009,2005-2010_C1,2005-2010
05003,2005-2010_C1,2005-2010
55013,2005-2010_C1,2005-2010
40135,2005-2010_C1,2005-2010
51053,2005-2010_C1,2005-2010
48049,2005-2010_C1,2005-2010
44007,2005-2010_C1,2005-2010
26119,2005-2010_C1,2005-2010
42129,2005-2010_C1,2005-2010
37135,2005-2010_C1,2005-2010
39129,2005-2010_C1,2005-2010
47187,2005-2010_C1,2005-2010
23025,2005-2010_C1,2005-2010
39045,2005-2010_C1,2005-2010
51127,2005-2010_C1,2005-2010
29095,2005-2010_C1,2005-2010
45049,2005-2010_C1,2005-2010
13275,2005-2010_C1,2005-2010
26097,2005-2010_C1,2005-2010
28089,2005-2010_C1,2005-2010
37091,2005-2010_C1,2005-2010
27043,2005-2010_C1,2005-2010
06021,2005-2010_C1,2005-2010
21141,2005-2010_C1,2005-2010
21131,2005-2010_C1,2005-2010
29099,2005-2010_C1,2005-2010
42039,2005-2010_C1,2005-2010
08067,2005-2010_C1,2005-2010
48489,2005-2010_C1,2005-2010
27171,2005-2010_C1,2005-2010
31119,2005-2010_C1,2005-2010
56041,2005-2010_C1,2005-2010
13083,2005-2010_C1,2005-2010
29145,2005-2010_C1,2005-2010
18033,2005-2010_C1,2005-2010
12005,2005-2010_C1,2005-2010
13089,2005-2010_C1,2005-2010
28107,2005-2010_C1,2005-2010
13195,2005-2010_C1,2005-2010
01049,2005-2010_C1,2005-2010
54029,2005-2010_C1,2005-2010
26147,2005-2010_C1,2005-2010
39123,2005-2010_C1,2005-2010
20087,2005-2010_C1,2005-2010
39139,2005-2010_C1,2005-2010
18155,2005-2010_C1,2005-2010
53027,2005-2010_C1,2005-2010
41033,2005-2010_C1,2005-2010
48095,2005-2010_C1,2005-2010
41041,2005-2010_C1,2005-2010
22015,2005-2010_C1,2005-2010
48499,2005-2010_C1,2005-2010
37183,2005-2010_C1,2005-2010
09007,2005-2010_C1,2005-2010
06107,2005-2010_C1,2005-2010
26101,2005-2010_C1,2005-2010
01117,2005-2010_C1,2005-2010
02090,2005-2010_C2,2005-2010
51177,2005-2010_C1,2005-2010
17037,2005-2010_C1,2005-2010
17163,2005-2010_C1,2005-2010
55025,2005-2010_C1,2005-2010
13047,2005-2010_C1,2005-2010
35045,2005-2010_C1,2005-2010
01081,2005-2010_C1,2005-2010
48097,2005-2010_C1,2005-2010
06055,2005-2010_C1,2005-2010
36019,2005-2010_C1,2005-2010
36107,2005-2010_C1,2005-2010
34027,2005-2010_C1,2005-2010
29169,2005-2010_C1,2005-2010
13143,2005-2010_C1,2005-2010
12091,2005-2010_C1,2005-2010
21117,2005-2010_C1,2005-2010
40041,2005-2010_C1,2005-2010
27003,2005-2010_C1,2005-2010
05015,2005-2010_C1,2005-2010
26049,2005-2010_C1,2005-2010
40147,2005-2010_C1,2005-2010
47073,2005-2010_C1,2005-2010
54045,2005-2010_C1,2005-2010
51027,2005-2010_C1,2005-2010
54055,2005-2010_C1,2005-2010
19057,2005-2010_C1,2005-2010
45027,2005-2010_C1,2005-2010
18053,2005-2010_C1,2005-2010
21115,2005-2010_C1,2005-2010
51810,2005-2010_C1,2005-2010
06031,2005-2010_C1,2005-2010
36073,2005-2010_C1,2005-2010
51121,2005-2010_C1,2005-2010
18067,2005-2010_C1,2005-2010
39079,2005-2010_C1,2005-2010
17195,2005-2010_C1,2005-2010
13223,2005-2010_C1,2005-2010
06039,2005-2010_C1,2005-2010
48351,2005-2010_C1,2005-2010
08101,2005-2010_C1,2005-2010
24021,2005-2010_C1,2005-2010
22047,2005-2010_C1,2005-2010
13257,2005-2010_C1,2005-2010
39105,2005-2010_C1,2005-2010
47147,2005-2010_C1,2005-2010
34023,2005-2010_C1,2005-2010
22101,2005-2010_C1,2005-2010
54049,2005-2010_C1,2005-2010
47179,2005-2010_C1,2005-2010
29183,2005-2010_C1,2005-2010
42115,2005-2010_C1,2005-2010
51103,2005-2010_C1,2005-2010
48309,2005-2010_C1,2005-2010
18021,2005-2010_C1,2005-2010
06111,2005-2010_C1,2005-2010
37191,2005-2010_C1,2005-2010
47079,2005-2010_C1,2005-2010
26017,2005-2010_C1,2005-2010
19103,2005-2010_C1,2005-2010
21043,2005-2010_C1,2005-2010
27147,2005-2010_C1,2005-2010
47163,2005-2010_C1,2005-2010
37085,2005-2010_C1,2005-2010
17135,2005-2010_C1,2005-2010
01045,2005-2010_C1,2005-2010
48237,2005-2010_C1,2005-2010
39143,2005-2010_C1,2005-2010
24013,2005-2010_C1,2005-2010
12117,2005-2010_C1,2005-2010
36051,2005-2010_C1,2005-2010
34011,2005-2010_C1,2005-2010
39119,2005-2010_C1,2005-2010
05005,2005-2010_C1,2005-2010
34015,2005-2010_C1,2005-2010
13303,2005-2010_C1,2005-2010
08041,2005-2010_C1,2005-2010
19177,2005-2010_C1,2005-2010
55097,2005-2010_C1,2005-2010
17049,2005-2010_C1,2005-2010
41019,2005-2010_C1,2005-2010
09011,2005-2010_C1,2005-2010
39133,2005-2010_C1,2005-2010
01055,2005-2010_C1,2005-2010
48323,2005-2010_C1,2005-2010
23005,2005-2010_C1,2005-2010
12049,2005-2010_C1,2005-2010
47019,2005-2010_C1,2005-2010
37089,2005-2010_C1,2005-2010
48123,2005-2010_C1,2005-2010
30089,2005-2010_C1,2005-2010
12119,2005-2010_C1,2005-2010
35031,2005-2010_C1,2005-2010
51107,2005-2010_C1,2005-2010
13095,2005-2010_C1,2005-2010
30093,2005-2010_C1,2005-2010
48133,2005-2010_C1,2005-2010
17189,2005-2010_C1,2005-2010
20167,2005-2010_C1,2005-2010
48187,2005-2010_C1,2005-2010
48213,2005-2010_C1,2005-2010
45025,2005-2010_C1,2005-2010
05011,2005-2010_C1,2005-2010
13163,2005-2010_C1,2005-2010
05027,2005-2010_C1,2005-2010
29133,2005-2010_C1,2005-2010
01035,2005-2010_C1,2005-2010
42033,2005-2010_C1,2005-2010
37159,2005-2010_C1,2005-2010
18149,2005-2010_C1,2005-2010
46077,2005-2010_C1,2005-2010
34021,2005-2010_C1,2005-2010
26115,2005-2010_C1,2005-2010
13311,2005-2010_C1,2005-2010
48061,2005-2010_C1,2005-2010
27017,2005-2010_C1,2005-2010
12041,2005-2010_C1,2005-2010
28009,2005-2010_C1,2005-2010
17119,2005-2010_C1,2005-2010
27041,2005-2010_C1,2005-2010
18041,2005-2010_C1,2005-2010
24027,2005-2010_C1,2005-2010
35006,2005-2010_C1,2005-2010
55069,2005-2010_C1,2005-2010
40047,2005-2010_C1,2005-2010
22079,2005-2010_C1,2005-2010
36093,2005-2010_C1,2005-2010
37115,2005-2010_C1,2005-2010
13313,2005-2010_C1,2005-2010
47115,2005-2010_C1,2005-2010
06047,2005-2010_C1,2005-2010
48227,2005-2010_C1,2005-2010
17043,2005-2010_C1,2005-2010
01053,2005-2010_C1,2005-2010
48339,2005-2010_C1,2005-2010
05045,2005-2010_C1,2005-2010
34007,2005-2010_C1,2005-2010
47051,2005-2010_C1,2005-2010
51067,2005-2010_C1,2005-2010
13065,2005-2010_C1,2005-2010
38015,2005-2010_C1,2005-2010
08095,2005-2010_C1,2005-2010
29151,2005-2010_C1,2005-2010
45003,2005-2010_C1,2005-2010
26111,2005-2010_C1,2005-2010
