period,cluster,issue,z_sum
1999_2005,C213,geom_without_data,NA
1999_2005,C214,geom_without_data,NA
1999_2005,C215,geom_without_data,NA
1999_2005,C216,geom_without_data,NA
1999_2005,C217,geom_without_data,NA
1999_2005,C218,geom_without_data,NA
1999_2005,C219,geom_without_data,NA
1999_2005,C22,geom_without_data,NA
1999_2005,C220,geom_without_data,NA
1999_2005,C221,geom_without_data,NA
1999_2005,C222,geom_without_data,NA
1999_2005,C223,geom_without_data,NA
1999_2005,C224,geom_without_data,NA
1999_2005,C225,geom_without_data,NA
1999_2005,C226,geom_without_data,NA
1999_2005,C227,geom_without_data,NA
1999_2005,C228,geom_without_data,NA
1999_2005,C229,geom_without_data,NA
1999_2005,C23,geom_without_data,NA
1999_2005,C230,geom_without_data,NA
1999_2005,C231,geom_without_data,NA
1999_2005,C232,geom_without_data,NA
1999_2005,C233,geom_without_data,NA
1999_2005,C234,geom_without_data,NA
1999_2005,C235,geom_without_data,NA
1999_2005,C236,geom_without_data,NA
1999_2005,C237,geom_without_data,NA
1999_2005,C238,geom_without_data,NA
1999_2005,C239,geom_without_data,NA
1999_2005,C24,geom_without_data,NA
1999_2005,C240,geom_without_data,NA
1999_2005,C241,geom_without_data,NA
1999_2005,C242,geom_without_data,NA
1999_2005,C243,geom_without_data,NA
1999_2005,C244,geom_without_data,NA
1999_2005,C245,geom_without_data,NA
1999_2005,C246,geom_without_data,NA
1999_2005,C247,geom_without_data,NA
1999_2005,C248,geom_without_data,NA
1999_2005,C249,geom_without_data,NA
1999_2005,C25,geom_without_data,NA
1999_2005,C250,geom_without_data,NA
1999_2005,C251,geom_without_data,NA
1999_2005,C252,geom_without_data,NA
1999_2005,C253,geom_without_data,NA
1999_2005,C254,geom_without_data,NA
1999_2005,C255,geom_without_data,NA
1999_2005,C256,geom_without_data,NA
1999_2005,C257,geom_without_data,NA
1999_2005,C258,geom_without_data,NA
1999_2005,C259,geom_without_data,NA
1999_2005,C26,geom_without_data,NA
1999_2005,C260,geom_without_data,NA
1999_2005,C261,geom_without_data,NA
1999_2005,C262,geom_without_data,NA
1999_2005,C263,geom_without_data,NA
1999_2005,C264,geom_without_data,NA
1999_2005,C265,geom_without_data,NA
1999_2005,C266,geom_without_data,NA
1999_2005,C267,geom_without_data,NA
1999_2005,C269,geom_without_data,NA
1999_2005,C27,geom_without_data,NA
1999_2005,C270,geom_without_data,NA
1999_2005,C271,geom_without_data,NA
1999_2005,C272,geom_without_data,NA
1999_2005,C273,geom_without_data,NA
1999_2005,C274,geom_without_data,NA
1999_2005,C275,geom_without_data,NA
1999_2005,C276,geom_without_data,NA
1999_2005,C277,geom_without_data,NA
1999_2005,C278,geom_without_data,NA
1999_2005,C279,geom_without_data,NA
1999_2005,C280,geom_without_data,NA
1999_2005,C281,geom_without_data,NA
1999_2005,C282,geom_without_data,NA
1999_2005,C283,geom_without_data,NA
1999_2005,C284,geom_without_data,NA
1999_2005,C285,geom_without_data,NA
1999_2005,C286,geom_without_data,NA
1999_2005,C287,geom_without_data,NA
1999_2005,C288,geom_without_data,NA
1999_2005,C289,geom_without_data,NA
1999_2005,C29,geom_without_data,NA
1999_2005,C290,geom_without_data,NA
1999_2005,C291,geom_without_data,NA
1999_2005,C292,geom_without_data,NA
1999_2005,C293,geom_without_data,NA
1999_2005,C294,geom_without_data,NA
1999_2005,C295,geom_without_data,NA
1999_2005,C296,geom_without_data,NA
1999_2005,C297,geom_without_data,NA
1999_2005,C298,geom_without_data,NA
1999_2005,C299,geom_without_data,NA
1999_2005,C3,geom_without_data,NA
1999_2005,C30,geom_without_data,NA
1999_2005,C300,geom_without_data,NA
1999_2005,C301,geom_without_data,NA
1999_2005,C302,geom_without_data,NA
1999_2005,C303,geom_without_data,NA
1999_2005,C304,geom_without_data,NA
1999_2005,C305,geom_without_data,NA
1999_2005,C306,geom_without_data,NA
1999_2005,C307,geom_without_data,NA
1999_2005,C308,geom_without_data,NA
1999_2005,C309,geom_without_data,NA
1999_2005,C31,geom_without_data,NA
1999_2005,C310,geom_without_data,NA
1999_2005,C311,geom_without_data,NA
1999_2005,C312,geom_without_data,NA
1999_2005,C313,geom_without_data,NA
1999_2005,C314,geom_without_data,NA
1999_2005,C315,geom_without_data,NA
1999_2005,C316,geom_without_data,NA
1999_2005,C317,geom_without_data,NA
1999_2005,C318,geom_without_data,NA
1999_2005,C319,geom_without_data,NA
1999_2005,C32,geom_without_data,NA
1999_2005,C320,geom_without_data,NA
1999_2005,C321,geom_without_data,NA
1999_2005,C322,geom_without_data,NA
1999_2005,C323,geom_without_data,NA
1999_2005,C324,geom_without_data,NA
1999_2005,C325,geom_without_data,NA
1999_2005,C326,geom_without_data,NA
1999_2005,C327,geom_without_data,NA
1999_2005,C328,geom_without_data,NA
1999_2005,C329,geom_without_data,NA
1999_2005,C33,geom_without_data,NA
1999_2005,C330,geom_without_data,NA
1999_2005,C331,geom_without_data,NA
1999_2005,C332,geom_without_data,NA
1999_2005,C333,geom_without_data,NA
1999_2005,C334,geom_without_data,NA
1999_2005,C335,geom_without_data,NA
1999_2005,C336,geom_without_data,NA
1999_2005,C337,geom_without_data,NA
1999_2005,C338,geom_without_data,NA
1999_2005,C339,geom_without_data,NA
1999_2005,C34,geom_without_data,NA
1999_2005,C341,geom_without_data,NA
1999_2005,C342,geom_without_data,NA
1999_2005,C343,geom_without_data,NA
1999_2005,C344,geom_without_data,NA
1999_2005,C345,geom_without_data,NA
1999_2005,C346,geom_without_data,NA
1999_2005,C347,geom_without_data,NA
1999_2005,C348,geom_without_data,NA
1999_2005,C35,geom_without_data,NA
1999_2005,C350,geom_without_data,NA
1999_2005,C351,geom_without_data,NA
1999_2005,C352,geom_without_data,NA
1999_2005,C353,geom_without_data,NA
1999_2005,C354,geom_without_data,NA
1999_2005,C355,geom_without_data,NA
1999_2005,C356,geom_without_data,NA
1999_2005,C357,geom_without_data,NA
1999_2005,C358,geom_without_data,NA
1999_2005,C359,geom_without_data,NA
1999_2005,C36,geom_without_data,NA
1999_2005,C360,geom_without_data,NA
1999_2005,C361,geom_without_data,NA
1999_2005,C362,geom_without_data,NA
1999_2005,C364,geom_without_data,NA
1999_2005,C365,geom_without_data,NA
1999_2005,C366,geom_without_data,NA
1999_2005,C367,geom_without_data,NA
1999_2005,C368,geom_without_data,NA
1999_2005,C369,geom_without_data,NA
1999_2005,C37,geom_without_data,NA
1999_2005,C370,geom_without_data,NA
1999_2005,C371,geom_without_data,NA
1999_2005,C372,geom_without_data,NA
1999_2005,C373,geom_without_data,NA
1999_2005,C374,geom_without_data,NA
1999_2005,C375,geom_without_data,NA
1999_2005,C376,geom_without_data,NA
1999_2005,C377,geom_without_data,NA
1999_2005,C378,geom_without_data,NA
1999_2005,C379,geom_without_data,NA
1999_2005,C38,geom_without_data,NA
1999_2005,C380,geom_without_data,NA
1999_2005,C381,geom_without_data,NA
1999_2005,C382,geom_without_data,NA
1999_2005,C383,geom_without_data,NA
1999_2005,C384,geom_without_data,NA
1999_2005,C385,geom_without_data,NA
1999_2005,C386,geom_without_data,NA
1999_2005,C387,geom_without_data,NA
1999_2005,C388,geom_without_data,NA
1999_2005,C389,geom_without_data,NA
1999_2005,C39,geom_without_data,NA
1999_2005,C390,geom_without_data,NA
1999_2005,C391,geom_without_data,NA
1999_2005,C392,geom_without_data,NA
1999_2005,C393,geom_without_data,NA
1999_2005,C394,geom_without_data,NA
1999_2005,C395,geom_without_data,NA
1999_2005,C396,geom_without_data,NA
1999_2005,C397,geom_without_data,NA
1999_2005,C398,geom_without_data,NA
1999_2005,C399,geom_without_data,NA
1999_2005,C4,geom_without_data,NA
1999_2005,C40,geom_without_data,NA
1999_2005,C400,geom_without_data,NA
1999_2005,C401,geom_without_data,NA
1999_2005,C402,geom_without_data,NA
1999_2005,C403,geom_without_data,NA
1999_2005,C404,geom_without_data,NA
1999_2005,C405,geom_without_data,NA
1999_2005,C406,geom_without_data,NA
1999_2005,C407,geom_without_data,NA
1999_2005,C408,geom_without_data,NA
1999_2005,C409,geom_without_data,NA
1999_2005,C41,geom_without_data,NA
1999_2005,C410,geom_without_data,NA
1999_2005,C411,geom_without_data,NA
1999_2005,C412,geom_without_data,NA
1999_2005,C413,geom_without_data,NA
1999_2005,C414,geom_without_data,NA
1999_2005,C415,geom_without_data,NA
1999_2005,C416,geom_without_data,NA
1999_2005,C417,geom_without_data,NA
1999_2005,C418,geom_without_data,NA
1999_2005,C419,geom_without_data,NA
1999_2005,C42,geom_without_data,NA
1999_2005,C420,geom_without_data,NA
1999_2005,C421,geom_without_data,NA
1999_2005,C422,geom_without_data,NA
1999_2005,C423,geom_without_data,NA
1999_2005,C424,geom_without_data,NA
1999_2005,C425,geom_without_data,NA
1999_2005,C426,geom_without_data,NA
1999_2005,C427,geom_without_data,NA
1999_2005,C428,geom_without_data,NA
1999_2005,C429,geom_without_data,NA
1999_2005,C43,geom_without_data,NA
1999_2005,C430,geom_without_data,NA
1999_2005,C431,geom_without_data,NA
1999_2005,C432,geom_without_data,NA
1999_2005,C433,geom_without_data,NA
1999_2005,C434,geom_without_data,NA
1999_2005,C435,geom_without_data,NA
1999_2005,C436,geom_without_data,NA
1999_2005,C437,geom_without_data,NA
1999_2005,C438,geom_without_data,NA
1999_2005,C439,geom_without_data,NA
1999_2005,C44,geom_without_data,NA
1999_2005,C440,geom_without_data,NA
1999_2005,C442,geom_without_data,NA
1999_2005,C443,geom_without_data,NA
1999_2005,C444,geom_without_data,NA
1999_2005,C445,geom_without_data,NA
1999_2005,C446,geom_without_data,NA
1999_2005,C447,geom_without_data,NA
1999_2005,C448,geom_without_data,NA
1999_2005,C449,geom_without_data,NA
1999_2005,C45,geom_without_data,NA
1999_2005,C450,geom_without_data,NA
1999_2005,C451,geom_without_data,NA
1999_2005,C452,geom_without_data,NA
1999_2005,C453,geom_without_data,NA
1999_2005,C454,geom_without_data,NA
1999_2005,C455,geom_without_data,NA
1999_2005,C456,geom_without_data,NA
1999_2005,C457,geom_without_data,NA
1999_2005,C458,geom_without_data,NA
1999_2005,C459,geom_without_data,NA
1999_2005,C46,geom_without_data,NA
1999_2005,C460,geom_without_data,NA
1999_2005,C461,geom_without_data,NA
1999_2005,C462,geom_without_data,NA
1999_2005,C463,geom_without_data,NA
1999_2005,C464,geom_without_data,NA
1999_2005,C465,geom_without_data,NA
1999_2005,C466,geom_without_data,NA
1999_2005,C467,geom_without_data,NA
1999_2005,C468,geom_without_data,NA
1999_2005,C469,geom_without_data,NA
1999_2005,C47,geom_without_data,NA
1999_2005,C470,geom_without_data,NA
1999_2005,C471,geom_without_data,NA
1999_2005,C472,geom_without_data,NA
1999_2005,C473,geom_without_data,NA
1999_2005,C474,geom_without_data,NA
1999_2005,C475,geom_without_data,NA
1999_2005,C476,geom_without_data,NA
1999_2005,C477,geom_without_data,NA
1999_2005,C478,geom_without_data,NA
1999_2005,C479,geom_without_data,NA
1999_2005,C48,geom_without_data,NA
1999_2005,C480,geom_without_data,NA
1999_2005,C481,geom_without_data,NA
1999_2005,C482,geom_without_data,NA
1999_2005,C483,geom_without_data,NA
1999_2005,C484,geom_without_data,NA
1999_2005,C485,geom_without_data,NA
1999_2005,C486,geom_without_data,NA
1999_2005,C487,geom_without_data,NA
1999_2005,C488,geom_without_data,NA
1999_2005,C489,geom_without_data,NA
1999_2005,C49,geom_without_data,NA
1999_2005,C490,geom_without_data,NA
1999_2005,C491,geom_without_data,NA
1999_2005,C492,geom_without_data,NA
1999_2005,C493,geom_without_data,NA
1999_2005,C494,geom_without_data,NA
1999_2005,C495,geom_without_data,NA
1999_2005,C496,geom_without_data,NA
1999_2005,C497,geom_without_data,NA
1999_2005,C498,geom_without_data,NA
1999_2005,C499,geom_without_data,NA
1999_2005,C5,geom_without_data,NA
1999_2005,C50,geom_without_data,NA
1999_2005,C500,geom_without_data,NA
1999_2005,C501,geom_without_data,NA
1999_2005,C502,geom_without_data,NA
1999_2005,C503,geom_without_data,NA
1999_2005,C504,geom_without_data,NA
1999_2005,C505,geom_without_data,NA
1999_2005,C506,geom_without_data,NA
1999_2005,C507,geom_without_data,NA
1999_2005,C508,geom_without_data,NA
1999_2005,C509,geom_without_data,NA
1999_2005,C51,geom_without_data,NA
1999_2005,C510,geom_without_data,NA
1999_2005,C511,geom_without_data,NA
1999_2005,C512,geom_without_data,NA
1999_2005,C513,geom_without_data,NA
1999_2005,C514,geom_without_data,NA
1999_2005,C515,geom_without_data,NA
1999_2005,C516,geom_without_data,NA
1999_2005,C517,geom_without_data,NA
1999_2005,C518,geom_without_data,NA
1999_2005,C519,geom_without_data,NA
1999_2005,C52,geom_without_data,NA
1999_2005,C520,geom_without_data,NA
1999_2005,C521,geom_without_data,NA
1999_2005,C522,geom_without_data,NA
1999_2005,C523,geom_without_data,NA
1999_2005,C524,geom_without_data,NA
1999_2005,C525,geom_without_data,NA
1999_2005,C526,geom_without_data,NA
1999_2005,C527,geom_without_data,NA
1999_2005,C528,geom_without_data,NA
1999_2005,C529,geom_without_data,NA
1999_2005,C53,geom_without_data,NA
1999_2005,C530,geom_without_data,NA
1999_2005,C531,geom_without_data,NA
1999_2005,C532,geom_without_data,NA
1999_2005,C533,geom_without_data,NA
1999_2005,C534,geom_without_data,NA
1999_2005,C535,geom_without_data,NA
1999_2005,C536,geom_without_data,NA
1999_2005,C537,geom_without_data,NA
1999_2005,C538,geom_without_data,NA
1999_2005,C539,geom_without_data,NA
1999_2005,C54,geom_without_data,NA
1999_2005,C540,geom_without_data,NA
1999_2005,C541,geom_without_data,NA
1999_2005,C543,geom_without_data,NA
1999_2005,C544,geom_without_data,NA
1999_2005,C545,geom_without_data,NA
1999_2005,C546,geom_without_data,NA
1999_2005,C547,geom_without_data,NA
1999_2005,C548,geom_without_data,NA
1999_2005,C549,geom_without_data,NA
1999_2005,C55,geom_without_data,NA
1999_2005,C550,geom_without_data,NA
1999_2005,C551,geom_without_data,NA
1999_2005,C552,geom_without_data,NA
1999_2005,C553,geom_without_data,NA
1999_2005,C554,geom_without_data,NA
1999_2005,C555,geom_without_data,NA
1999_2005,C556,geom_without_data,NA
1999_2005,C557,geom_without_data,NA
1999_2005,C558,geom_without_data,NA
1999_2005,C559,geom_without_data,NA
1999_2005,C56,geom_without_data,NA
1999_2005,C560,geom_without_data,NA
1999_2005,C561,geom_without_data,NA
1999_2005,C562,geom_without_data,NA
1999_2005,C563,geom_without_data,NA
1999_2005,C564,geom_without_data,NA
1999_2005,C565,geom_without_data,NA
1999_2005,C566,geom_without_data,NA
1999_2005,C567,geom_without_data,NA
1999_2005,C568,geom_without_data,NA
1999_2005,C569,geom_without_data,NA
1999_2005,C57,geom_without_data,NA
1999_2005,C570,geom_without_data,NA
1999_2005,C571,geom_without_data,NA
1999_2005,C572,geom_without_data,NA
1999_2005,C574,geom_without_data,NA
1999_2005,C575,geom_without_data,NA
1999_2005,C576,geom_without_data,NA
1999_2005,C577,geom_without_data,NA
1999_2005,C578,geom_without_data,NA
1999_2005,C579,geom_without_data,NA
1999_2005,C58,geom_without_data,NA
1999_2005,C580,geom_without_data,NA
1999_2005,C581,geom_without_data,NA
1999_2005,C582,geom_without_data,NA
1999_2005,C583,geom_without_data,NA
1999_2005,C584,geom_without_data,NA
1999_2005,C585,geom_without_data,NA
1999_2005,C586,geom_without_data,NA
1999_2005,C587,geom_without_data,NA
1999_2005,C588,geom_without_data,NA
1999_2005,C59,geom_without_data,NA
1999_2005,C590,geom_without_data,NA
1999_2005,C592,geom_without_data,NA
1999_2005,C593,geom_without_data,NA
1999_2005,C594,geom_without_data,NA
1999_2005,C595,geom_without_data,NA
1999_2005,C596,geom_without_data,NA
1999_2005,C597,geom_without_data,NA
1999_2005,C598,geom_without_data,NA
1999_2005,C599,geom_without_data,NA
1999_2005,C6,geom_without_data,NA
1999_2005,C60,geom_without_data,NA
1999_2005,C600,geom_without_data,NA
1999_2005,C601,geom_without_data,NA
1999_2005,C602,geom_without_data,NA
1999_2005,C603,geom_without_data,NA
1999_2005,C604,geom_without_data,NA
1999_2005,C605,geom_without_data,NA
1999_2005,C606,geom_without_data,NA
1999_2005,C607,geom_without_data,NA
1999_2005,C608,geom_without_data,NA
1999_2005,C609,geom_without_data,NA
1999_2005,C61,geom_without_data,NA
1999_2005,C610,geom_without_data,NA
1999_2005,C611,geom_without_data,NA
1999_2005,C612,geom_without_data,NA
1999_2005,C613,geom_without_data,NA
1999_2005,C614,geom_without_data,NA
1999_2005,C615,geom_without_data,NA
1999_2005,C616,geom_without_data,NA
1999_2005,C617,geom_without_data,NA
1999_2005,C618,geom_without_data,NA
1999_2005,C619,geom_without_data,NA
1999_2005,C62,geom_without_data,NA
1999_2005,C620,geom_without_data,NA
1999_2005,C621,geom_without_data,NA
1999_2005,C622,geom_without_data,NA
1999_2005,C623,geom_without_data,NA
1999_2005,C624,geom_without_data,NA
1999_2005,C625,geom_without_data,NA
1999_2005,C626,geom_without_data,NA
1999_2005,C627,geom_without_data,NA
1999_2005,C628,geom_without_data,NA
1999_2005,C629,geom_without_data,NA
1999_2005,C63,geom_without_data,NA
1999_2005,C630,geom_without_data,NA
1999_2005,C631,geom_without_data,NA
1999_2005,C632,geom_without_data,NA
1999_2005,C633,geom_without_data,NA
1999_2005,C634,geom_without_data,NA
1999_2005,C635,geom_without_data,NA
1999_2005,C636,geom_without_data,NA
1999_2005,C637,geom_without_data,NA
1999_2005,C638,geom_without_data,NA
1999_2005,C639,geom_without_data,NA
1999_2005,C64,geom_without_data,NA
1999_2005,C640,geom_without_data,NA
1999_2005,C641,geom_without_data,NA
1999_2005,C642,geom_without_data,NA
1999_2005,C643,geom_without_data,NA
1999_2005,C644,geom_without_data,NA
1999_2005,C645,geom_without_data,NA
1999_2005,C646,geom_without_data,NA
1999_2005,C647,geom_without_data,NA
1999_2005,C648,geom_without_data,NA
1999_2005,C649,geom_without_data,NA
1999_2005,C65,geom_without_data,NA
1999_2005,C650,geom_without_data,NA
1999_2005,C651,geom_without_data,NA
1999_2005,C652,geom_without_data,NA
1999_2005,C654,geom_without_data,NA
1999_2005,C655,geom_without_data,NA
1999_2005,C656,geom_without_data,NA
1999_2005,C657,geom_without_data,NA
1999_2005,C658,geom_without_data,NA
1999_2005,C659,geom_without_data,NA
1999_2005,C66,geom_without_data,NA
1999_2005,C660,geom_without_data,NA
1999_2005,C661,geom_without_data,NA
1999_2005,C662,geom_without_data,NA
1999_2005,C663,geom_without_data,NA
1999_2005,C664,geom_without_data,NA
1999_2005,C665,geom_without_data,NA
1999_2005,C666,geom_without_data,NA
1999_2005,C667,geom_without_data,NA
1999_2005,C668,geom_without_data,NA
1999_2005,C669,geom_without_data,NA
1999_2005,C67,geom_without_data,NA
1999_2005,C670,geom_without_data,NA
1999_2005,C671,geom_without_data,NA
1999_2005,C672,geom_without_data,NA
1999_2005,C673,geom_without_data,NA
1999_2005,C674,geom_without_data,NA
1999_2005,C675,geom_without_data,NA
1999_2005,C676,geom_without_data,NA
1999_2005,C677,geom_without_data,NA
1999_2005,C678,geom_without_data,NA
1999_2005,C679,geom_without_data,NA
1999_2005,C68,geom_without_data,NA
1999_2005,C680,geom_without_data,NA
1999_2005,C681,geom_without_data,NA
1999_2005,C682,geom_without_data,NA
1999_2005,C683,geom_without_data,NA
1999_2005,C684,geom_without_data,NA
1999_2005,C685,geom_without_data,NA
1999_2005,C686,geom_without_data,NA
1999_2005,C687,geom_without_data,NA
1999_2005,C688,geom_without_data,NA
1999_2005,C689,geom_without_data,NA
1999_2005,C69,geom_without_data,NA
1999_2005,C690,geom_without_data,NA
1999_2005,C691,geom_without_data,NA
1999_2005,C692,geom_without_data,NA
1999_2005,C693,geom_without_data,NA
1999_2005,C694,geom_without_data,NA
1999_2005,C695,geom_without_data,NA
1999_2005,C696,geom_without_data,NA
1999_2005,C697,geom_without_data,NA
1999_2005,C698,geom_without_data,NA
1999_2005,C699,geom_without_data,NA
1999_2005,C7,geom_without_data,NA
1999_2005,C700,geom_without_data,NA
1999_2005,C701,geom_without_data,NA
1999_2005,C702,geom_without_data,NA
1999_2005,C703,geom_without_data,NA
1999_2005,C704,geom_without_data,NA
1999_2005,C705,geom_without_data,NA
