period,cluster,fips,cluster_deaths
1999_2005,12CS045,12117,2565
1999_2005,18CS046,17159,195
1999_2005,29CS038,17017,162
1999_2005,13CS033,13089,3873
1999_2005,48CS053,48143,302
1999_2005,26CS028,26017,1036
1999_2005,51CS037,51031,471
1999_2005,51CS012,51520,259
1999_2005,10CS002,24047,526
1999_2005,06CS040,06041,1796
1999_2005,13CS020,13267,209
1999_2005,13CS041,13261,341
1999_2005,22CS012,22055,1437
1999_2005,55CS024,55075,513
1999_2005,08CS001,08101,1382
1999_2005,47CS016,47081,238
1999_2005,18CS035,18169,368
1999_2005,42CS011,42021,1832
1999_2005,42CS024,39059,415
1999_2005,41CS016,53067,1571
1999_2005,45CS002,45003,1343
1999_2005,13CS041,13149,99
1999_2005,55CS012,55055,599
1999_2005,48CS023,48085,2057
1999_2005,36CS014,36037,551
1999_2005,08CS001,56021,682
1999_2005,29CS038,05065,180
1999_2005,45CS020,37019,753
1999_2005,22CS027,22091,80
1999_2005,39CS028,21137,251
1999_2005,17CS044,19065,240
1999_2005,41CS016,53059,73
1999_2005,08CS001,48121,1883
1999_2005,12CS016,13243,104
1999_2005,08CS001,20169,506
1999_2005,53CS006,53011,2405
1999_2005,48CS011,48007,262
1999_2005,39CS028,39011,513
1999_2005,29CS038,29125,85
1999_2005,47CS040,47095,91
1999_2005,17CS013,17111,1532
1999_2005,18CS035,18017,421
1999_2005,37CS043,51063,148
1999_2005,39CS028,39003,1018
1999_2005,27CS017,27015,269
1999_2005,01CS023,01043,872
1999_2005,05CS026,05103,339
1999_2005,28CS003,22103,1462
1999_2005,48CS069,48313,143
1999_2005,37CS043,45081,204
1999_2005,32CS001,32510,637
1999_2005,51CS012,51197,310
1999_2005,28CS003,01107,271
1999_2005,47CS040,29069,485
1999_2005,17CS040,17157,399
1999_2005,08CS001,49047,194
1999_2005,29CS038,29195,283
1999_2005,26CS051,26115,1133
1999_2005,48CS011,48255,160
1999_2005,29CS038,05115,501
1999_2005,18CS039,18133,315
1999_2005,13CS007,13169,176
1999_2005,28CS003,28027,336
1999_2005,02CS001,02130,170
1999_2005,45CS008,45043,528
1999_2005,21CS029,21163,151
1999_2005,53CS019,53005,952
1999_2005,26CS004,26009,235
1999_2005,39CS022,39129,402
1999_2005,36CS028,42035,404
1999_2005,12CS005,12093,375
1999_2005,55CS012,55103,176
1999_2005,29CS038,29051,585
1999_2005,21CS029,18025,120
1999_2005,53CS019,53001,114
1999_2005,27CS017,27095,227
1999_2005,10CS002,51001,416
1999_2005,19CS017,31175,60
1999_2005,51CS037,51011,116
1999_2005,48CS011,48021,447
1999_2005,27CS017,27035,537
1999_2005,28CS003,01129,160
1999_2005,55CS001,55097,434
1999_2005,12CS016,13201,85
1999_2005,29CS038,29085,137
1999_2005,28CS003,01033,606
1999_2005,08CS001,08063,70
1999_2005,18CS002,18179,258
1999_2005,22CS012,22005,511
1999_2005,29CS038,17071,76
1999_2005,20CS022,20159,112
1999_2005,26CS004,26137,237
1999_2005,32CS001,32007,210
1999_2005,53CS019,53021,275
1999_2005,25CS012,50003,383
1999_2005,08CS001,40043,79
1999_2005,48CS011,48285,266
1999_2005,18CS046,17185,136
1999_2005,08CS001,35045,740
1999_2005,13CS034,13277,342
1999_2005,41CS013,41003,465
1999_2005,08CS001,08067,243
1999_2005,42CS024,39127,318
1999_2005,08CS001,46071,25
1999_2005,22CS012,22065,166
1999_2005,08CS001,56035,49
1999_2005,51CS015,37073,129
1999_2005,08CS001,48357,66
1999_2005,20CS018,20039,63
1999_2005,51CS015,51127,89
1999_2005,13CS041,13307,23
1999_2005,48CS066,48099,326
1999_2005,10CS002,51131,195
1999_2005,08CS001,30083,109
1999_2005,08CS001,56023,122
1999_2005,20CS018,20055,216
1999_2005,27CS017,27103,191
1999_2005,51CS012,51173,376
1999_2005,13CS020,13161,136
1999_2005,42CS024,39111,201
1999_2005,51CS015,51017,54
1999_2005,51CS015,54023,112
1999_2005,08CS001,08095,55
1999_2005,19CS017,19073,144
1999_2005,48CS036,48389,115
1999_2005,48CS011,48055,281
1999_2005,29CS038,29015,229
1999_2005,39CS041,18087,249
1999_2005,08CS001,46055,29
1999_2005,19CS017,31151,153
1999_2005,19CS017,46101,69
1999_2005,42CS024,54095,112
1999_2005,08CS001,40103,111
1999_2005,13CS044,13265,25
1999_2005,27CS010,38053,49
1999_2005,22CS012,22021,130
1999_2005,19CS017,46107,39
1999_2005,19CS017,27011,85
1999_2005,08CS001,30003,107
1999_2005,19CS017,31097,52
1999_2005,08CS001,08019,47
1999_2005,27CS031,27001,181
1999_2005,16CS001,16049,153
1999_2005,17CS044,19115,98
1999_2005,48CS059,22023,65
1999_2005,29CS038,17069,64
1999_2005,13CS007,13319,92
1999_2005,08CS001,49055,20
1999_2005,08CS001,31123,55
1999_2005,48CS011,48271,33
1999_2005,19CS017,31051,63
1999_2005,32CS001,32027,43
1999_2005,29CS038,17013,62
1999_2005,48CS067,48137,15
1999_2005,32CS001,41069,21
1999_2005,08CS001,31073,22
1999_2005,39CS028,21201,20
1999_2005,27CS010,38007,7
2006_2012,27CS017,27053,7642
2006_2012,48CS069,48339,2780
2006_2012,36CS024,36059,10475
2006_2012,28CS027,28075,893
2006_2012,39CS040,39093,2671
2006_2012,39CS041,39095,4152
2006_2012,18CS039,18097,7191
2006_2012,37CS005,37147,1111
2006_2012,36CS027,36065,2371
2006_2012,06CS032,06077,4744
2006_2012,05CS012,05067,222
2006_2012,26CS051,26163,18113
2006_2012,47CS016,47189,746
2006_2012,12CS032,12086,17949
2006_2012,48CS011,48265,643
2006_2012,25CS001,25001,2742
2006_2012,20CS014,20205,143
2006_2012,37CS019,37163,594
2006_2012,13CS007,13151,1153
2006_2012,24CS004,24510,6586
2006_2012,18CS039,18005,658
2006_2012,45CS008,45035,853
2006_2012,53CS018,53029,637
2006_2012,51CS015,51073,354
2006_2012,22CS002,22119,523
2006_2012,47CS040,47101,146
2006_2012,45CS019,45045,3590
2006_2012,55CS026,55079,7959
2006_2012,12CS013,12031,7157
2006_2012,30CS011,30027,148
2006_2012,06CS011,06029,5255
2006_2012,17CS020,17077,451
2006_2012,48CS067,48385,62
2006_2012,55CS025,55017,492
2006_2012,25CS006,25013,4212
2006_2012,42CS028,42069,2657
2006_2012,40CS025,40119,525
2006_2012,12CS041,12105,5680
2006_2012,51CS002,51139,271
2006_2012,12CS013,12019,1374
2006_2012,27CS017,27159,164
2006_2012,29CS038,29179,72
2006_2012,12CS009,12021,2674
2006_2012,54CS003,54047,389
2006_2012,28CS014,28001,424
2006_2012,36CS013,36027,2199
2006_2012,23CS003,23011,1241
2006_2012,47CS040,21145,839
2006_2012,25CS012,25011,630
2006_2012,51CS015,51177,843
2006_2012,21CS022,21113,345
2006_2012,42CS009,42017,5179
2006_2012,28CS027,28127,281
2006_2012,30CS011,30029,741
2006_2012,06CS043,06107,2808
2006_2012,08CS001,49037,74
2006_2012,36CS028,36067,3921
2006_2012,13CS038,13115,995
2006_2012,39CS041,39069,237
2006_2012,20CS018,20009,297
2006_2012,51CS002,51179,555
2006_2012,29CS038,29065,195
2006_2012,17CS028,17117,539
2006_2012,45CS031,45057,688
2006_2012,29CS038,29099,1766
2006_2012,18CS035,18181,250
2006_2012,53CS011,53045,576
2006_2012,21CS029,21185,327
2006_2012,21CS021,21109,171
2006_2012,08CS001,08077,1248
2006_2012,29CS038,29213,421
2006_2012,18CS046,18083,440
2006_2012,17CS028,29083,315
2006_2012,17CS028,29131,255
2006_2012,16CS001,16045,190
2006_2012,45CS031,45091,1667
2006_2012,54CS010,54019,646
2006_2012,20CS014,20015,561
2006_2012,27CS022,38101,502
2006_2012,28CS014,28005,138
2006_2012,16CS001,41019,1274
2006_2012,18CS009,18021,282
2006_2012,48CS036,48043,85
2006_2012,18CS046,18027,306
2006_2012,53CS013,53057,1027
2006_2012,35CS001,35013,1292
2006_2012,05CS012,29143,236
2006_2012,47CS040,47113,819
2006_2012,45CS029,45021,559
2006_2012,48CS036,48169,48
2006_2012,37CS008,37023,932
2006_2012,20CS014,20021,281
2006_2012,12CS013,12125,201
2006_2012,39CS040,39077,540
2006_2012,48CS036,48335,109
2006_2012,47CS038,47127,52
2006_2012,48CS029,48351,182
2006_2012,37CS043,37109,658
2006_2012,26CS028,26133,227
2006_2012,28CS014,28107,385
2006_2012,51CS015,51057,109
2006_2012,55CS012,55131,946
2006_2012,13CS007,01011,125
2006_2012,20CS014,20059,245
2006_2012,39CS041,39037,547
2006_2012,17CS028,29029,442
2006_2012,45CS019,45071,440
2006_2012,19CS030,19069,125
2006_2012,08CS001,08043,493
2006_2012,48CS067,48411,63
2006_2012,39CS016,39103,1241
2006_2012,16CS001,16057,208
2006_2012,27CS017,27051,61
2006_2012,39CS041,39173,968
2006_2012,42CS039,42061,452
2006_2012,12CS041,12119,1085
2006_2012,27CS017,27115,237
2006_2012,22CS012,22089,355
2006_2012,01CS001,01051,624
2006_2012,31CS016,31021,89
2006_2012,54CS010,54035,307
2006_2012,55CS025,55093,219
2006_2012,08CS001,49027,119
2006_2012,32CS001,32015,46
2006_2012,06CS027,06009,461
2006_2012,20CS014,20103,540
2006_2012,37CS008,37113,383
2006_2012,06CS040,06015,269
2006_2012,21CS029,21073,466
2006_2012,13CS007,13317,130
2006_2012,17CS028,29101,381
2006_2012,48CS033,40137,604
2006_2012,45CS008,45067,362
2006_2012,51CS002,51165,902
2006_2012,13CS007,13195,271
2006_2012,21CS029,21211,297
2006_2012,55CS025,55053,194
2006_2012,13CS007,01041,168
2006_2012,51CS023,51155,446
2006_2012,54CS010,54065,174
2006_2012,48CS011,48259,310
2006_2012,55CS012,55127,821
2006_2012,27CS017,55035,765
2006_2012,27CS017,27151,111
2006_2012,48CS011,48123,262
2006_2012,19CS030,19145,217
2006_2012,21CS022,21079,157
2006_2012,46CS004,46125,107
2006_2012,05CS026,05141,223
2006_2012,48CS036,48003,113
2006_2012,12CS016,12037,102
2006_2012,13CS007,13031,456
2006_2012,13CS007,13165,95
2006_2012,08CS001,08091,28
2006_2012,13CS007,13299,431
2006_2012,16CS001,30063,748
2006_2012,41CS010,41011,849
2006_2012,51CS002,51047,338
2006_2012,26CS004,26007,323
2006_2012,20CS014,20139,175
2006_2012,54CS010,54085,148
2006_2012,18CS002,18183,276
2006_2012,37CS008,37111,451
2006_2012,19CS030,19081,124
2006_2012,37CS059,37185,230
2006_2012,13CS007,13043,140
2006_2012,27CS017,27093,212
2006_2012,21CS021,21053,97
2006_2012,48CS067,48413,32
2006_2012,13CS007,13091,238
2006_2012,05CS026,05081,177
2006_2012,19CS030,19171,215
2006_2012,40CS017,40005,137
2006_2012,29CS038,29093,166
2006_2012,27CS022,38063,62
2006_2012,47CS016,47027,104
2006_2012,28CS033,28131,170
2006_2012,08CS001,08075,220
2006_2012,19CS030,19001,92
2006_2012,28CS027,28103,102
2006_2012,21CS022,21237,109
2006_2012,30CS011,56033,286
2006_2012,17CS028,29025,106
2006_2012,49CS007,49029,40
2006_2012,47CS016,47121,127
2006_2012,08CS001,31105,38
2006_2012,47CS040,47085,238
2006_2012,47CS016,47175,67
2006_2012,19CS030,19063,119
2006_2012,18CS039,18013,136
2006_2012,31CS016,31035,69
2006_2012,47CS040,47135,101
2006_2012,55CS012,55078,35
2006_2012,25CS001,25019,69
2006_2012,48CS029,48449,222
2006_2012,20CS018,40007,56
2006_2012,27CS022,38067,79
2006_2012,48CS067,48105,36
2006_2012,40CS025,40003,73
2006_2012,30CS011,30077,60
2006_2012,29CS038,29035,73
2006_2012,46CS001,46085,39
2006_2012,40CS027,40105,140
2006_2012,27CS022,38047,30
2006_2012,27CS022,38057,66
2006_2012,02CS004,02150,54
2006_2012,51CS015,51075,168
2006_2012,48CS029,48425,72
2006_2012,30CS011,30103,9
2006_2012,08CS001,56031,101
2006_2012,48CS033,48087,36
2006_2012,13CS007,13007,30
2006_2012,08CS001,08109,31
2006_2012,30CS011,30011,17
2006_2012,02CS004,02188,49
2006_2012,04CS009,04019,8156
2006_2012,21CS022,21161,200
2006_2012,42CS047,42125,2450
2006_2012,06CS031,06075,5639
2006_2012,06CS014,06037,57770
2006_2012,25CS008,25017,10692
2006_2012,54CS003,54081,991
2006_2012,48CS030,48337,256
2006_2012,49CS007,49039,179
2006_2012,18CS039,18019,963
2006_2012,42CS039,42087,500
2006_2012,05CS012,05031,871
2006_2012,45CS008,45055,600
2006_2012,54CS010,54001,199
2006_2012,53CS016,53039,174
2006_2012,22CS002,22053,333
2006_2012,29CS036,29041,94
2006_2012,29CS040,29510,3265
2006_2012,27CS017,27023,137
2006_2012,20CS014,20079,344
2006_2012,21CS003,21099,182
2006_2012,48CS036,48141,4578
2006_2012,18CS039,18095,1391
2006_2012,06CS008,06039,939
2006_2012,39CS022,39027,398
2006_2012,13CS020,13051,2158
2006_2012,26CS028,26005,909
2006_2012,54CS010,54055,873
2006_2012,05CS010,05003,255
2006_2012,12CS039,12101,5365
2006_2012,01CS001,01113,557
2006_2012,19CS030,19187,466
2006_2012,01CS023,01015,1328
2006_2012,23CS003,23007,299
2006_2012,36CS028,36101,937
2006_2012,01CS023,01055,1313
2006_2012,30CS011,30049,497
2006_2012,33CS006,33015,2043
2006_2012,37CS026,37067,2810
2006_2012,39CS048,39113,5629
2006_2012,13CS038,13311,277
2006_2012,32CS001,32001,260
2006_2012,42CS040,42095,2632
2006_2012,06CS040,06097,3811
2006_2012,26CS027,26149,569
2006_2012,16CS001,16055,1033
2006_2012,19CS030,19077,118
2006_2012,48CS029,48067,395
2006_2012,26CS004,26001,178
2006_2012,26CS028,26161,1961
2006_2012,19CS004,19033,518
2006_2012,51CS015,51137,286
2006_2012,01CS001,01081,861
2006_2012,16CS001,16005,591
2006_2012,22CS012,22099,391
2006_2012,18CS039,18053,780
2006_2012,39CS034,39145,907
2006_2012,16CS001,16075,206
2006_2012,21CS022,21191,145
2006_2012,01CS023,01009,515
2006_2012,48CS036,48329,976
2006_2012,47CS040,47077,283
2006_2012,18CS039,18063,917
2006_2012,17CS028,17173,245
2006_2012,51CS016,51740,981
2006_2012,51CS019,51161,872
2006_2012,12CS014,12113,1077
2006_2012,13CS055,13145,210
2006_2012,08CS001,56041,127
2006_2012,17CS028,17049,313
2006_2012,54CS010,54061,573
2006_2012,01CS001,01047,544
2006_2012,27CS011,27037,2091
2006_2012,21CS025,21093,821
2006_2012,08CS001,08097,43
2006_2012,51CS015,51025,167
2006_2012,55CS012,55029,295
2006_2012,30CS011,30031,457
2006_2012,19CS030,19083,226
2006_2012,26CS028,26073,436
2006_2012,05CS026,05047,230
2006_2012,39CS034,39079,398
2006_2012,08CS001,31157,423
2006_2012,29CS038,29091,492
2006_2012,39CS022,39165,1307
2006_2012,46CS004,46023,95
2006_2012,27CS017,27061,493
2006_2012,17CS007,17033,223
2006_2012,48CS033,48045,15
2006_2012,34CS014,34037,996
2006_2012,45CS008,45085,948
2006_2012,40CS025,40051,484
2006_2012,39CS041,39063,638
2006_2012,39CS022,39045,1050
2006_2012,47CS040,28117,286
2006_2012,46CS001,46109,118
2006_2012,36CS001,36039,504
2006_2012,22CS012,22059,161
2006_2012,47CS029,47057,236
2006_2012,37CS059,37105,496
2006_2012,51CS019,51067,525
2006_2012,29CS038,29097,1089
2006_2012,17CS028,17073,528
2006_2012,35CS002,35029,276
2006_2012,19CS030,19169,484
2006_2012,21CS003,21141,298
2006_2012,17CS028,29167,349
2006_2012,01CS012,01017,473
2006_2012,13CS007,13251,178
2006_2012,21CS030,21159,145
2006_2012,54CS010,54063,141
2006_2012,13CS007,13147,272
2006_2012,28CS014,28007,260
2006_2012,21CS029,21207,217
2006_2012,05CS026,05113,259
2006_2012,48CS029,48405,130
2006_2012,42CS028,42131,256
2006_2012,29CS038,29031,685
2006_2012,01CS023,01023,181
2006_2012,08CS001,08055,106
2006_2012,27CS011,27157,185
2006_2012,13CS007,13061,43
2006_2012,29CS038,29073,181
2006_2012,26CS004,26031,274
2006_2012,37CS008,37189,313
2006_2012,37CS008,37199,209
2006_2012,22CS012,22093,184
2006_2012,26CS002,26097,133
2006_2012,18CS046,18037,397
2006_2012,47CS040,05093,547
2006_2012,47CS016,47133,252
2006_2012,51CS023,51071,191
2006_2012,48CS011,48249,365
2006_2012,45CS008,45069,306
2006_2012,29CS036,29079,143
2006_2012,50CS001,50009,58
2006_2012,16CS001,41023,65
2006_2012,20CS018,40059,59
2006_2012,16CS001,41001,178
2006_2012,08CS001,08093,74
2006_2012,22CS002,22003,165
2006_2012,26CS002,26071,203
2006_2012,16CS001,16085,58
2006_2012,51CS015,51109,278
2006_2012,48CS011,48463,250
2006_2012,35CS002,35003,30
2006_2012,01CS023,01063,85
2006_2012,54CS010,54057,280
2006_2012,27CS022,38073,94
2006_2012,20CS018,20145,84
2006_2012,20CS018,20051,241
2006_2012,27CS017,27079,195
2006_2012,12CS016,12013,151
2006_2012,20CS018,20123,87
2006_2012,28CS014,28037,92
2006_2012,31CS016,31061,47
2006_2012,13CS007,13181,77
2006_2012,19CS004,19037,108
2006_2012,30CS011,30015,58
2006_2012,47CS040,47023,151
2006_2012,48CS033,48197,34
2006_2012,08CS001,08027,31
2006_2012,27CS017,27073,97
2006_2012,17CS028,29169,265
2006_2012,48CS069,48455,210
2006_2012,48CS033,48129,54
2006_2012,47CS016,47007,136
2006_2012,48CS067,48253,181
2006_2012,47CS038,47117,299
2006_2012,17CS042,17203,346
2006_2012,31CS016,31077,22
2006_2012,30CS011,56039,77
2006_2012,16CS001,16063,33
2006_2012,31CS016,31137,113
2006_2012,48CS033,48211,35
2006_2012,30CS011,30109,26
2006_2012,22CS012,22107,76
2006_2012,16CS001,41049,65
2006_2012,05CS026,05117,111
2006_2012,47CS016,47067,83
2006_2012,29CS026,29013,191
2006_2012,27CS022,38039,32
2006_2012,48CS033,48393,5
2006_2012,19CS030,19107,106
2006_2012,46CS001,46037,89
2006_2012,32CS001,32029,23
2006_2012,46CS001,46039,47
2006_2012,31CS016,31167,42
2006_2012,20CS018,20189,35
2006_2012,51CS023,51720,37
2006_2012,27CS022,38069,67
2006_2012,46CS001,46129,64
2006_2012,02CS004,02013,23
2006_2012,48CS033,48101,26
2006_2012,30CS011,30075,12
2006_2012,20CS018,20071,17
2006_2012,16CS001,16025,6
2006_2012,30CS011,30069,2
2006_2012,47CS029,47173,189
2006_2012,06CS001,06001,8989
2006_2012,13CS007,13049,103
2006_2012,39CS016,39119,905
2006_2012,12CS003,12131,539
2006_2012,55CS012,55087,1148
2006_2012,23CS003,23017,619
2006_2012,53CS018,53061,4270
2006_2012,18CS046,18163,1883
2006_2012,24CS003,24005,7392
2006_2012,18CS039,18109,592
2006_2012,55CS012,55139,1390
2006_2012,26CS028,26117,547
2006_2012,48CS029,48037,921
2006_2012,12CS015,12035,1005
2006_2012,24CS014,24031,10472
2006_2012,37CS026,37157,994
2006_2012,36CS020,36047,15756
2006_2012,45CS008,37001,1411
2006_2012,42CS002,42003,13860
2006_2012,19CS031,19097,217
2006_2012,48CS033,48487,175
2006_2012,39CS008,39151,3892
2006_2012,42CS002,42031,423
2006_2012,34CS014,34027,3327
2006_2012,20CS022,20173,3772
2006_2012,17CS028,17167,1740
2006_2012,28CS014,28049,1936
2006_2012,45CS008,37047,647
2006_2012,36CS028,36111,1553
2006_2012,50CS001,50023,487
2006_2012,33CS006,33017,882
2006_2012,31CS016,31067,306
2006_2012,54CS010,54107,991
2006_2012,04CS002,04003,1207
2006_2012,51CS023,51121,550
2006_2012,17CS017,17093,460
2006_2012,40CS025,40019,634
2006_2012,48CS029,48397,442
2006_2012,22CS012,22063,899
2006_2012,16CS001,16001,2336
2006_2012,54CS010,54029,412
2006_2012,25CS004,25009,5951
2006_2012,26CS027,26027,427
2006_2012,21CS029,21215,94
2006_2012,21CS025,18123,202
2006_2012,20CS014,20091,3242
2006_2012,34CS001,34009,1280
2006_2012,44CS002,44003,1656
2006_2012,19CS004,19023,173
2006_2012,47CS041,47073,592
2006_2012,08CS001,08069,1754
2006_2012,45CS019,45059,723
2006_2012,16CS001,16027,1225
2006_2012,19CS031,19163,1362
2006_2012,51CS023,51169,318
2006_2012,48CS029,48199,498
2006_2012,04CS007,04015,2709
2006_2012,17CS020,17199,737
2006_2012,48CS067,48323,331
2006_2012,39CS016,39133,1300
2006_2012,29CS026,29217,215
2006_2012,24CS014,24021,1440
2006_2012,21CS003,21171,145
2006_2012,55CS012,55137,236
2006_2012,20CS014,20011,188
2006_2012,45CS002,45011,263
2006_2012,39CS034,39073,285
2006_2012,37CS026,37059,389
2006_2012,47CS040,47021,340
2006_2012,39CS040,39005,497
2006_2012,16CS001,16017,379
2006_2012,36CS028,36057,628
2006_2012,45CS008,45041,1441
2006_2012,19CS031,19105,182
2006_2012,29CS038,29009,375
2006_2012,40CS025,40037,771
2006_2012,05CS026,05087,159
2006_2012,45CS019,45087,360
2006_2012,21CS022,21239,202
2006_2012,22CS012,22117,539
2006_2012,17CS003,17103,367
2006_2012,37CS008,37011,183
2006_2012,26CS028,26155,629
2006_2012,51CS022,51043,146
2006_2012,42CS033,42115,522
2006_2012,13CS007,13005,136
2006_2012,19CS030,19015,292
2006_2012,50CS001,50005,283
2006_2012,28CS014,28079,252
2006_2012,54CS010,54007,166
2006_2012,19CS030,19133,150
2006_2012,51CS015,51015,1186
2006_2012,17CS028,29003,138
2006_2012,29CS038,29209,293
2006_2012,22CS012,22101,542
2006_2012,29CS036,29121,233
2006_2012,01CS029,13047,490
2006_2012,19CS030,19157,225
2006_2012,20CS014,20087,183
2006_2012,24CS006,24019,365
2006_2012,29CS013,29165,570
2006_2012,48CS088,35025,466
2006_2012,37CS008,37045,1039
2006_2012,13CS007,13103,322
2006_2012,13CS041,13057,1134
2006_2012,21CS021,21095,420
2006_2012,27CS017,27165,115
2006_2012,08CS001,49013,130
2006_2012,37CS019,37093,275
2006_2012,01CS025,01075,165
2006_2012,27CS017,27027,433
2006_2012,20CS023,20161,302
2006_2012,48CS066,48145,187
2006_2012,55CS012,55071,775
2006_2012,18CS039,18159,172
2006_2012,13CS007,01013,270
2006_2012,47CS016,47025,364
2006_2012,37CS005,37103,118
2006_2012,19CS030,19159,91
2006_2012,04CS002,04009,314
2006_2012,24CS002,24009,598
2006_2012,48CS052,48427,340
2006_2012,13CS007,13065,75
2006_2012,48CS029,48185,225
2006_2012,05CS010,05073,112
2006_2012,21CS021,21051,237
2006_2012,20CS018,20155,682
2006_2012,21CS030,21063,66
2006_2012,16CS001,16013,84
2006_2012,42CS002,42123,515
2006_2012,28CS014,28025,214
2006_2012,16CS001,41025,69
2006_2012,35CS002,35051,229
2006_2012,21CS003,21085,281
2006_2012,35CS010,35055,283
2006_2012,19CS017,19047,164
2006_2012,48CS011,48131,149
2006_2012,19CS030,19135,110
2006_2012,46CS004,46127,118
2006_2012,29CS026,29039,209
2006_2012,48CS067,48133,248
2006_2012,21CS029,21155,198
2006_2012,30CS011,30073,70
2006_2012,13CS007,13287,102
2006_2012,18CS039,18155,90
2006_2012,06CS003,06091,47
2006_2012,28CS014,28015,101
2006_2012,48CS067,48417,23
2006_2012,21CS003,21061,104
2006_2012,06CS003,06063,207
2006_2012,37CS005,37177,40
2006_2012,17CS028,29033,131
2006_2012,20CS018,20109,36
2006_2012,05CS010,05061,180
2006_2012,37CS008,37043,130
2006_2012,31CS016,31169,72
2006_2012,29CS036,29197,52
2006_2012,16CS001,16041,90
2006_2012,16CS001,53043,104
2006_2012,31CS016,31161,69
2006_2012,31CS016,31063,15
2006_2012,48CS088,48065,80
2006_2012,48CS033,48125,21
2006_2012,06CS027,06051,37
2006_2012,48CS033,48191,63
2006_2012,31CS016,31121,87
2006_2012,55CS025,55107,157
2006_2012,30CS011,30097,43
2006_2012,27CS022,38061,72
2006_2012,12CS016,12047,142
2006_2012,46CS004,46015,42
2006_2012,02CS004,02070,51
2006_2012,20CS018,20143,61
2006_2012,48CS036,48033,8
