cluster,deaths,S,I,period
C1221,1027,0.894936993294012,0.8788739294527771,2018_2022
C1222,1017,0.899926422885673,0.8834495503734012,2018_2022
C1223,1047,0.9062596639874331,0.8908277647016445,2018_2022
C1224,929,0.8993199627827647,0.8787538686528753,2018_2022
C1225,960,0.8961762152777777,0.887883453252497,2018_2022
C1226,985,0.8959323868174909,0.8800865674828625,2018_2022
C1227,972,0.8976612643736557,0.8682146186152347,2018_2022
C1228,923,0.8933866554607249,0.8787888888888725,2018_2022
C1229,957,0.8985607889510172,0.8939916426630091,2018_2022
C123,10915,0.8991402813016669,0.8848989151643717,2018_2022
C1230,1009,0.9001837771257887,0.8884777962023834,2018_2022
C1231,977,0.8907660217761849,0.8760630513033484,2018_2022
C1232,959,0.89079583029333,0.8632252487771566,2018_2022
C1233,970,0.8889892655967692,0.8684432450666043,2018_2022
C1234,978,0.8993124819651974,0.8798569940714712,2018_2022
C1235,977,0.8957569649533959,0.875020545693636,2018_2022
C1236,999,0.8982315648982316,0.8795987620535581,2018_2022
C1237,969,0.8950297190192139,0.8807206993394255,2018_2022
C1238,994,0.8964896015934641,0.8764569443231638,2018_2022
C1239,938,0.8956837803065087,0.8812401192585556,2018_2022
C124,10501,0.8961820887070754,0.8819352941176443,2018_2022
C1240,1179,0.9002209287351957,0.8842487612328842,2018_2022
C1241,954,0.9021245643412488,0.885820637119098,2018_2022
C1242,969,0.8960627757702397,0.8777606903327817,2018_2022
C1243,954,0.8957231825393686,0.8809558947545829,2018_2022
C1244,946,0.8943610350021677,0.8698275768170814,2018_2022
C1245,943,0.898187121942223,0.8884703433923035,2018_2022
C1246,940,0.896677229515618,0.8832073134264475,2018_2022
C1247,1038,0.9055709623887647,0.8953292951927411,2018_2022
C1248,936,0.898367302213456,0.8822555555555487,2018_2022
C1249,912,0.8995339912280702,0.8779773502910855,2018_2022
C125,10497,0.8966771209843802,0.877884218417497,2018_2022
C1250,997,0.8979455920419231,0.8667913901023885,2018_2022
C1251,944,0.8959171215168056,0.8813007256113997,2018_2022
C1252,1025,0.8998262938726949,0.88271808999081,2018_2022
C1253,971,0.8968511127539001,0.877137818090202,2018_2022
C1254,921,0.8905322897619897,0.8685025333083085,2018_2022
C1255,947,0.9014695436820995,0.8868053150969466,2018_2022
C1256,969,0.9039012269945186,0.8911594483969207,2018_2022
C1257,967,0.8940731844776273,0.8717121667073368,2018_2022
C1258,969,0.9034816142523492,0.89317266600922,2018_2022
C1259,1021,0.8970924973211913,0.8809022809527725,2018_2022
C126,10540,0.898030940233105,0.8830955164508157,2018_2022
C1260,936,0.899273595587698,0.8728555555555528,2018_2022
C1261,949,0.8954042911344757,0.8835425309552238,2018_2022
C1262,932,0.8954622483376006,0.8821632617728429,2018_2022
C1263,911,0.8963431459138883,0.8806053033458313,2018_2022
C1264,909,0.9089208150738065,0.8953720433154931,2018_2022
C1265,929,0.8895799851918971,0.8778781665171499,2018_2022
C1266,952,0.8997709377868794,0.8842178024947447,2018_2022
C1267,946,0.8978898578190578,0.8762443732686851,2018_2022
C1268,919,0.9001860137988847,0.8763503086419774,2018_2022
C1269,917,0.8909118801649206,0.8694302410518652,2018_2022
C127,10546,0.8981147279998881,0.8829124020440746,2018_2022
C1270,998,0.8905205199979117,0.8706675445406412,2018_2022
C1271,935,0.897876404815694,0.8885777777777709,2018_2022
C1272,930,0.8915805295409875,0.8728134317360148,2018_2022
C1273,954,0.8901085136400195,0.8710258896947098,2018_2022
C1274,964,0.892367986088394,0.8759709704089911,2018_2022
C1275,948,0.8975702789795084,0.8813880924270288,2018_2022
C1276,968,0.9035798442729321,0.8957796375722592,2018_2022
C1277,908,0.8955563857245434,0.8712938637643096,2018_2022
C1278,833,0.8996424500172218,0.8857327217382908,2018_2022
C1279,1257,0.8981189823859893,0.8814875781130824,2018_2022
C128,10436,0.8964395183344618,0.8820142814323426,2018_2022
C1280,959,0.8952017058088619,0.8859937565036458,2018_2022
C1281,963,0.8991911526048424,0.8777820496390286,2018_2022
C1282,978,0.9012801050514174,0.8775860464635364,2018_2022
C1283,1008,0.9039509322247418,0.8911905325443503,2018_2022
C1284,926,0.893431419654894,0.8770213053466164,2018_2022
C1285,947,0.8987064135172596,0.8887987368975221,2018_2022
C1286,947,0.8978299727143684,0.8865533816832333,2018_2022
C1287,927,0.8945840300979021,0.8750596978415618,2018_2022
C1288,903,0.8947338084323329,0.8841917719468814,2018_2022
C1289,890,0.888211084459033,0.8692890120037131,2018_2022
C129,10553,0.8990250499594539,0.885629693441573,2018_2022
C1290,918,0.8910058334638624,0.8770212249312956,2018_2022
C1291,932,0.8922940190462156,0.8769174579985564,2018_2022
C1292,846,0.9018493368878158,0.8946584550979991,2018_2022
C1293,860,0.8921795565170362,0.865790521704485,2018_2022
C1294,963,0.9019343972032707,0.8885848074922094,2018_2022
C1295,867,0.8979032552026169,0.8821685874464575,2018_2022
C1296,923,0.8937693164571225,0.8714960737764957,2018_2022
C1297,911,0.8978059357456915,0.8798506176385844,2018_2022
C1298,916,0.8936852844148662,0.8853888888888739,2018_2022
C1299,911,0.8912004877572685,0.8853668698741504,2018_2022
C13,39285,0.8968518439953679,0.8835452910905888,2018_2022
C130,10219,0.8956027208076963,0.8773571081633408,2018_2022
C1300,930,0.89564805179789575,0.882797731569001,2018_2022
C1301,929,0.8910654302634521,0.8711564225729498,2018_2022
C1302,925,0.8922249817384952,0.8868063565295424,2018_2022
C1303,890,0.902855700037874,0.8901596973367049,2018_2022
C1304,1179,0.8867292403605361,0.8774178902175916,2018_2022
C1305,900,0.8992740740740741,0.8838011188271668,2018_2022
C1306,868,0.9050866444392534,0.8899702479338847,2018_2022
C1307,896,0.8943170041454083,0.8706114969135831,2018_2022
C1308,851,0.8973724145644648,0.8780246913580292,2018_2022
C1309,904,0.8974591784791293,0.8861706406204978,2018_2022
C131,10264,0.8975172742786083,0.8817467267177155,2018_2022
C1310,896,0.8957096022002551,0.8791505078485944,2018_2022
C1311,977,0.9073878321140584,0.892935827591736,2018_2022
C1312,891,0.8988853493155775,0.8932343879896286,2018_2022
C1313,913,0.893104230123721,0.8764952599827353,2018_2022
C1314,861,0.9033117907087482,0.8877640603566671,2018_2022
C1315,888,0.8942760327895464,0.8775505350772934,2018_2022
C1316,854,0.8900531456871918,0.8686274002380859,2018_2022
C1317,841,0.8861032602317891,0.8572343506348905,2018_2022
C1318,897,0.9016180529921989,0.8813295717592619,2018_2022
C1319,914,0.8896068451369172,0.876089741409631,2018_2022
C132,10024,0.8992447853802111,0.8838301217320625,2018_2022
C1320,892,0.8920901284964509,0.870108900193036,2018_2022
C1321,912,0.8950109649122808,0.8817846042971274,2018_2022
C1322,878,0.8933613877055433,0.8761406466970696,2018_2022
C1323,826,0.8875411123943975,0.8790954801038183,2018_2022
C1324,918,0.8898168320826273,0.8690878378378452,2018_2022
C1325,933,0.8934242707259943,0.8717784571914171,2018_2022
C1326,905,0.8924342968773846,0.8752556480380522,2018_2022
C1327,982,0.8944856707911449,0.8733068623748228,2018_2022
C1328,1269,0.9025293086457012,0.891642709020643,2018_2022
C1329,917,0.9009940669933842,0.8903173145597627,2018_2022
C133,9944,0.8997740322475208,0.8835426049603182,2018_2022
C1330,938,0.9007869576879538,0.8841725756734036,2018_2022
C1331,821,0.8988919071688518,0.8867797291092665,2018_2022
C1332,892,0.8903934324036278,0.8675284702985717,2018_2022
C1333,933,0.9046478473593578,0.8805425200649318,2018_2022
C1334,871,0.8960391014986009,0.8819516707133651,2018_2022
C1335,891,0.8958193986252347,0.8899281815570027,2018_2022
C1336,897,0.8892567694370807,0.8715418933243376,2018_2022
C1337,840,0.8922845804988662,0.8731637207888164,2018_2022
C1338,879,0.8995354893152189,0.8818112244897834,2018_2022
C1339,874,0.9028664338191016,0.8890943877550807,2018_2022
C134,10222,0.8984854753143872,0.8829498064504285,2018_2022
C1340,902,0.8969449511064351,0.8817668345640447,2018_2022
C1341,904,0.893893413736393,0.8674791914387643,2018_2022
C1342,856,0.8918792034238797,0.8682262822835386,2018_2022
C1343,841,0.8875623691291015,0.8668948798550642,2018_2022
C1344,862,0.9044363456269078,0.8936131670203452,2018_2022
C1345,860,0.9007436452136289,0.8882850939736004,2018_2022
C1346,835,0.8873405285237908,0.8662422078959893,2018_2022
C1347,845,0.9009600504184028,0.8875015318419016,2018_2022
C1348,920,0.9076346880907371,0.9001781097385617,2018_2022
C1349,862,0.8941139421084082,0.8773268585963494,2018_2022
C135,10043,0.8958982102340797,0.8801758075906356,2018_2022
C1350,838,0.8999663934472919,0.886902479338838,2018_2022
C1351,869,0.8937670245153022,0.8701533970207016,2018_2022
C1352,823,0.8993886279784271,0.880630499388152,2018_2022
C1353,891,0.9059947271694372,0.8880357142856885,2018_2022
C1354,852,0.8939804712468866,0.8722694812014122,2018_2022
C1355,918,0.9056844233699289,0.8842286699224075,2018_2022
C1356,869,0.8939418216777616,0.8644350706485255,2018_2022
C1357,851,0.8994298544188698,0.8895918802280237,2018_2022
C1358,884,0.901729591941197,0.8800000000000197,2018_2022
C1359,871,0.8962710952874944,0.8759871233841116,2018_2022
C136,9872,0.8984179220111429,0.8836200680867415,2018_2022
C1360,853,0.8972538822362012,0.8766015542953021,2018_2022
C1361,809,0.8996960950738065,0.87640380859375,2018_2022
C1362,826,0.8928498144445942,0.8860553521581318,2018_2022
C1363,836,0.894485016368673,0.8567895302165285,2018_2022
C1364,848,0.9038803844784621,0.8817176686851191,2018_2022
C1365,907,0.8992437844086604,0.8778990138787457,2018_2022
C1366,910,0.8924405265064606,0.872161756427097,2018_2022
C1367,820,0.8976680547293279,0.8737756144462315,2018_2022
C1368,1019,0.8930458674776884,0.8822026605471579,2018_2022
C1369,890,0.8973715439969701,0.881630224963282,2018_2022
C137,10005,0.8979208746451361,0.8824926735840712,2018_2022
C1370,876,0.8988761702216383,0.8814069347850461,2018_2022
C1371,821,0.8958446147934621,0.878759182736448,2018_2022
C1372,862,0.8997959743972094,0.8839008264462795,2018_2022
C1373,861,0.9034412892660534,0.8906197587516136,2018_2022
C1374,857,0.8990331527444384,0.889272634857767,2018_2022
C1375,845,0.8959518224151817,0.8760768175583191,2018_2022
C1376,962,0.8907443346112786,0.861746673421473,2018_2022
C1377,819,0.906934064443222,0.8921504890044721,2018_2022
C1378,866,0.8993594290865065,0.8842491569132974,2018_2022
C1379,822,0.8952528104853748,0.8784104139488619,2018_2022
C138,9813,0.8977407324363955,0.8833676025726482,2018_2022
C1380,829,0.893421667217177,0.8763648834019275,2018_2022
C1381,810,0.8993080323121475,0.8841122312219606,2018_2022
C1382,789,0.8828328682887807,0.849370698741381,2018_2022
C1383,781,0.8977885471366202,0.8769211388259164,2018_2022
C1384,807,0.8989894802141731,0.8759687663888973,2018_2022
C1385,870,0.8996327123794424,0.8801493888637377,2018_2022
C1386,816,0.8983263648596693,0.8814683892325749,2018_2022
C1387,829,0.8990557897447911,0.8872006293339587,2018_2022
C1388,793,0.8948571119616949,0.8795591152023733,2018_2022
C1389,786,0.8938193189985045,0.8721898483025939,2018_2022
C139,9613,0.8965330278014222,0.8806084501541739,2018_2022
C1390,788,0.8942481125512123,0.8733623078861308,2018_2022
C1391,819,0.8945242791396638,0.8751201311549587,2018_2022
C1392,1088,0.8991167009083043,0.8804163265306169,2018_2022
C1393,793,0.9000729904953333,0.8779992559984942,2018_2022
C1394,850,0.9057245674740485,0.8982212370242302,2018_2022
C1395,845,0.8938202443892022,0.8711569289317168,2018_2022
C1396,854,0.9030927608882843,0.8966280213239651,2018_2022
C1397,800,0.9103687500000001,0.8988017751479564,2018_2022
C1398,1142,0.8959655380764997,0.8786983346821363,2018_2022
C1399,852,0.8967797394696819,0.87841516839181355,2018_2022
C14,36275,0.8971234709207415,0.881980056061165,2018_2022
C140,9496,0.8977212238168476,0.8821452143238044,2018_2022
C1400,820,0.8999672813801309,0.8864609053498121,2018_2022
C1401,826,0.8922137082353768,0.874978800384434,2018_2022
C1402,813,0.9078065688405963,0.9000274689528486,2018_2022
C1403,789,0.8967215563812306,0.88580322265625,2018_2022
C1404,828,0.8931976242152675,0.8689863757137293,2018_2022
C1405,749,0.8896490380587557,0.8614083596667493,2018_2022
C1406,770,0.8906898296508685,0.8604666534470276,2018_2022
C1407,809,0.8929548756953983,0.8677255509641789,2018_2022
C1408,875,0.9045916734693878,0.8903969334115689,2018_2022
C1409,810,0.8904557232129247,0.8648534467688356,2018_2022
C141,9566,0.8938592667974496,0.8743725662871903,2018_2022
C1410,837,0.9032886125420908,0.8913004997208893,2018_2022
C1411,752,0.8899601063829786,0.8769053917863502,2018_2022
C1412,797,0.9060639883880738,0.8880891964629288,2018_2022
C1413,854,0.9025004250558056,0.8816365700692044,2018_2022
C1414,787,0.8968256402887453,0.8867820069204517,2018_2022
C1415,817,0.9059984509108014,0.8956360728864383,2018_2022
C1416,844,0.8968295860380495,0.877997256515789,2018_2022
C1417,774,0.8961634250078454,0.8753359312012785,2018_2022
C1418,767,0.88346373976056,0.8558276852748192,2018_2022
C1419,817,0.8948851591561808,0.8745825442033254,2018_2022
C142,9539,0.8963451842377244,0.8805070754180102,2018_2022
C1420,818,0.9012739043884244,0.8870343151110816,2018_2022
C1421,818,0.8954214764378502,0.8723559233144969,2018_2022
C1422,784,0.8871108392336529,0.868962737925468,2018_2022
C1423,791,0.883805006065391,0.8756330646936833,2018_2022
C1424,824,0.8929859081911584,0.8711260330578481,2018_2022
C1425,777,0.902666593786285,0.8835581635496167,2018_2022
C1426,831,0.8985795606760301,0.8879368720719634,2018_2022
C1427,813,0.8983114185385398,0.8739709152094025,2018_2022
C1428,811,0.902741435958408,0.8832754431209946,2018_2022
C1429,731,0.899522981654724,0.8816933304112813,2018_2022
C143,9307,0.8983721115832859,0.884635048178272,2018_2022
C1430,808,0.8936960837172825,0.8752549385234013,2018_2022
C1431,785,0.893508053065033,0.8746990870414544,2018_2022
C1432,790,0.9028969716391603,0.8814877802973272,2018_2022
C1433,797,0.896253044273617,0.8772771979272151,2018_2022
C1434,718,0.9031044141494868,0.8911197480152504,2018_2022
C1435,763,0.8899889894515166,0.874510999339527,2018_2022
C1436,728,0.8891928812945296,0.861476367886628,2018_2022
C1437,793,0.8924749820704174,0.872236716711732,2018_2022
C1438,769,0.894489152987769,0.8795680000000162,2018_2022
C1439,771,0.8847740986910391,0.8710025152712934,2018_2022
C144,10000,0.9007385000000001,0.8862120789684326,2018_2022
C1440,771,0.8956952834679975,0.8756857690528218,2018_2022
C1441,760,0.8955470914127422,0.8845573879779405,2018_2022
C1442,772,0.8951213455394775,0.887054443359375,2018_2022
C1443,826,0.9061640743628677,0.8996511213954973,2018_2022
C1444,763,0.8991821962351138,0.8704329405997778,2018_2022
C1445,1018,0.8998440642115786,0.8876396189983342,2018_2022
C1446,952,0.9018585375326601,0.8903754096835171,2018_2022
C1447,789,0.9008756331111722,0.8880626161946158,2018_2022
C1448,736,0.8987365607277883,0.8893441917322505,2018_2022
C1449,789,0.8988708814642399,0.873752247504487,2018_2022
C145,9228,0.8961237768093903,0.8805997525048928,2018_2022
C1450,775,0.8927900104058274,0.8776339750260048,2018_2022
C1451,788,0.8947248061016774,0.8813523948659002,2018_2022
C1452,750,0.8981866666666667,0.8725512508534499,2018_2022
C1453,789,0.8958187755915062,0.8767242431640625,2018_2022
C1454,778,0.8988342662287455,0.8823328563995778,2018_2022
C1455,754,0.8807315889086675,0.8524254232732976,2018_2022
C1456,818,0.9016385602668564,0.8908689164370917,2018_2022
C1457,767,0.8930440650768585,0.8777065678834238,2018_2022
C1458,828,0.8928475577026301,0.8782304526749019,2018_2022
C1459,1029,0.894665015805017,0.8759480200921594,2018_2022
C146,9383,0.8975050842684795,0.8851953541494785,2018_2022
C1460,774,0.8872764056647238,0.8709372637944273,2018_2022
C1461,786,0.9001579809516411,0.880587761175513,2018_2022
C1462,777,0.8901013534218168,0.8558409415004193,2018_2022
C1463,794,0.8934071023862852,0.8708804306036357,2018_2022
C1464,800,0.8896812500000001,0.875030721855164,2018_2022
C1465,796,0.8885034468826546,0.8595206601159049,2018_2022
C1466,788,0.8941386018707,0.879298223687311,2018_2022
C1467,744,0.9017552607237831,0.8914234694770665,2018_2022
C1468,811,0.8963466272173156,0.8827479338842876,2018_2022
C1469,794,0.8955389603385594,0.8755892763606774,2018_2022
C147,9338,0.8975659418095621,0.8838161087329514,2018_2022
C1470,773,0.903126040744466,0.8948429390009387,2018_2022
C1471,732,0.8937337633252711,0.8802256944444286,2018_2022
C1472,761,0.8905289222804905,0.8707040000000074,2018_2022
C1473,734,0.8947724016066643,0.8778430123448486,2018_2022
C1474,729,0.8956140004252587,0.8855102637153981,2018_2022
C1475,774,0.9042391950270082,0.8809833506763642,2018_2022
C1476,769,0.9020885719552019,0.8759909970437902,2018_2022
C1477,722,0.9050076349935928,0.8920310444118056,2018_2022
C1478,735,0.9067036882780322,0.8929180487622208,2018_2022
C1479,724,0.8897126156100242,0.8611909262760072,2018_2022
C148,9596,0.8947298930132936,0.8792632456048353,2018_2022
C1480,758,0.8976441266769237,0.8861025262026224,2018_2022
C1481,773,0.9004650820294915,0.8903566071514931,2018_2022
C1482,705,0.8851667421155877,0.8644953376175002,2018_2022
C1483,979,0.9036090901787381,0.8857655023233397,2018_2022
C1484,746,0.9076073284505746,0.8927344264629841,2018_2022
C1485,804,0.892140664835029,0.8764497041420323,2018_2022
C1486,712,0.893629276606489,0.8776931363496647,2018_2022
C1487,768,0.9012518988715277,0.8839425078043496,2018_2022
C1488,773,0.8935164653096336,0.8809847727384437,2018_2022
C1489,751,0.9025196763835526,0.8847852628555023,2018_2022
C149,9150,0.8973408343038013,0.8820099343166948,2018_2022
C1490,740,0.8971877282688094,0.8816824779187832,2018_2022
C1491,700,0.891065306122449,0.868034026465038,2018_2022
C1492,750,0.9006471111111111,0.8895154871377928,2018_2022
C1493,770,0.9012548490470568,0.884508842957586,2018_2022
C1494,757,0.8968098714071571,0.884560000000015,2018_2022
C1495,777,0.8972535690682409,0.8764145421435746,2018_2022
C1496,754,0.9023035411492377,0.8876909722222108,2018_2022
C1497,754,0.877259391116521,0.843314164848969,2018_2022
C1498,783,0.905737992363262,0.8857478452722644,2018_2022
C1499,787,0.8987889287323065,0.8815275524307193,2018_2022
C15,35520,0.8952598285574427,0.8791787207366806,2018_2022
C150,9148,0.8975734073446825,0.8839246857500856,2018_2022
C1500,790,0.8868418522672648,0.8755166618722787,2018_2022
C1501,743,0.9045718767718082,0.888390393277415,2018_2022
C1502,743,0.9031734501828641,0.8942165101334826,2018_2022
