period,cluster,age_bucket,detail_mcod_age
2015_2022,C427,80+,59.619520612691026
2015_2022,C428,80+,61.489533454396216
2015_2022,C429,80+,59.78364322320455
2015_2022,C43,80+,61.76438710659468
2015_2022,C430,80+,58.61207887433768
2015_2022,C431,80+,59.297341252004365
2015_2022,C432,80+,62.411708927874166
2015_2022,C433,80+,59.56510425608375
2015_2022,C434,80+,59.19506471264857
2015_2022,C435,80+,60.078741577196816
2015_2022,C436,80+,57.514040773584895
2015_2022,C437,80+,62.78032539763544
2015_2022,C438,80+,56.472298604959306
2015_2022,C439,80+,61.345862802463515
2015_2022,C44,80+,61.289392042033455
2015_2022,C440,80+,62.452754681593035
2015_2022,C441,80+,62.98685968395741
2015_2022,C442,80+,61.95989985376841
2015_2022,C443,80+,62.28606311960829
2015_2022,C444,80+,60.61336688507575
2015_2022,C445,80+,60.03740358188785
2015_2022,C446,80+,60.55286175510852
2015_2022,C447,80+,59.11182762012226
2015_2022,C448,80+,61.24958509973838
2015_2022,C449,80+,60.96400915872123
2015_2022,C45,80+,60.50983829293332
2015_2022,C450,80+,59.20130045727437
2015_2022,C451,80+,60.8207757228417
2015_2022,C452,80+,60.07572361899781
2015_2022,C453,80+,59.00873154945142
2015_2022,C454,80+,60.630395214430685
2015_2022,C455,80+,58.98874630994762
2015_2022,C456,80+,59.77358832180188
2015_2022,C457,80+,62.148786573239356
2015_2022,C458,80+,58.10334386834423
2015_2022,C459,80+,61.44208154321943
2015_2022,C46,80+,61.69349984706508
2015_2022,C460,80+,60.88525298845338
2015_2022,C461,80+,58.52655464822788
2015_2022,C462,80+,59.52315113428443
2015_2022,C463,80+,59.982744303674615
2015_2022,C464,80+,59.78878848400874
2015_2022,C465,80+,57.862999979854536
2015_2022,C466,80+,60.68730757962907
2015_2022,C467,80+,61.966195802158666
2015_2022,C468,80+,60.329375633438765
2015_2022,C469,80+,57.15865173000559
2015_2022,C47,80+,61.380158146355974
2015_2022,C470,80+,60.90024502978142
2015_2022,C471,80+,60.56936703009158
2015_2022,C472,80+,59.93175073725768
2015_2022,C473,80+,60.49655669978191
2015_2022,C474,80+,60.704146396829564
2015_2022,C475,80+,61.899364493461995
2015_2022,C476,80+,62.3822996435114
2015_2022,C477,80+,59.773907389087185
2015_2022,C478,80+,59.41083117776658
2015_2022,C479,80+,61.24060776866686
2015_2022,C48,80+,60.644078598866386
2015_2022,C480,80+,62.66021744941102
2015_2022,C481,80+,59.76264105551564
2015_2022,C482,80+,59.77890309154411
2015_2022,C483,80+,60.961613981753004
2015_2022,C484,80+,59.12254193874401
2015_2022,C485,80+,59.51150818569985
2015_2022,C486,80+,58.96082344304967
2015_2022,C487,80+,60.52543596893016
2015_2022,C488,80+,61.34103456325104
2015_2022,C489,80+,60.89053968054458
2015_2022,C49,80+,62.69999610666536
2015_2022,C490,80+,57.97335096337373
2015_2022,C491,80+,58.606864081168354
2015_2022,C492,80+,58.77022219354628
2015_2022,C493,80+,62.117804168376786
2015_2022,C494,80+,59.47703268633377
2015_2022,C495,80+,58.85478878953449
2015_2022,C496,80+,59.98570570909207
2015_2022,C497,80+,60.4988111431278
2015_2022,C498,80+,60.222200276785514
2015_2022,C499,80+,61.701108781688575
2015_2022,C5,80+,62.34685348427436
2015_2022,C50,80+,59.93030551992111
2015_2022,C500,80+,58.65420906351129
2015_2022,C501,80+,58.488122067039185
2015_2022,C502,80+,62.34062613336052
2015_2022,C503,80+,57.283519428333804
2015_2022,C504,80+,59.10721294463224
2015_2022,C505,80+,60.91060728565427
2015_2022,C506,80+,60.080639689047686
2015_2022,C507,80+,61.67946175368903
2015_2022,C508,80+,57.83071017694409
2015_2022,C509,80+,61.2307858248152
2015_2022,C51,80+,60.0673501787799
2015_2022,C510,80+,60.22942894496015
2015_2022,C511,80+,56.99024167353307
2015_2022,C512,80+,58.20219395422717
2015_2022,C513,80+,61.588696997391196
2015_2022,C514,80+,61.32307606586234
2015_2022,C515,80+,59.8187300414035
2015_2022,C516,80+,62.91022697227025
2015_2022,C517,80+,58.519928696320605
2015_2022,C518,80+,61.8819262852504
2015_2022,C519,80+,61.203765185944896
2015_2022,C52,80+,61.296743893018665
2015_2022,C520,80+,60.589069269257834
2015_2022,C521,80+,61.65843824816521
2015_2022,C522,80+,59.00180078815757
2015_2022,C523,80+,58.90836849002579
2015_2022,C524,80+,61.69875715267081
2015_2022,C525,80+,57.99183972705301
2015_2022,C526,80+,61.832317839765345
2015_2022,C527,80+,60.280754774025375
2015_2022,C528,80+,59.18685174767644
2015_2022,C529,80+,57.86501829421118
2015_2022,C53,80+,62.45986719604961
2015_2022,C530,80+,61.75563762951236
2015_2022,C531,80+,61.12752776890467
2015_2022,C532,80+,59.55714066463304
2015_2022,C533,80+,59.919165590099624
2015_2022,C534,80+,61.99823826091762
2015_2022,C535,80+,58.30837178043759
2015_2022,C536,80+,62.1581222122719
2015_2022,C537,80+,61.20065552233864
2015_2022,C538,80+,56.94480195102441
2015_2022,C539,80+,60.43165094480197
2015_2022,C54,80+,60.24149397534132
2015_2022,C540,80+,61.77978761535557
2015_2022,C541,80+,56.68176135024998
2015_2022,C542,80+,59.80251711118439
2015_2022,C543,80+,56.1573820493887
2015_2022,C544,80+,59.09461540403766
2015_2022,C545,80+,60.6166483587184
2015_2022,C546,80+,60.725272235183034
2015_2022,C547,80+,57.952366819278716
2015_2022,C548,80+,60.16626960676456
2015_2022,C549,80+,58.723498464182015
2015_2022,C55,80+,61.139422055618354
2015_2022,C550,80+,60.625285375871435
2015_2022,C551,80+,61.9609486105653
2015_2022,C552,80+,61.70699129830556
2015_2022,C553,80+,58.816506883942594
2015_2022,C554,80+,54.84876818400948
2015_2022,C555,80+,59.53872350866623
2015_2022,C556,80+,60.253493511181084
2015_2022,C557,80+,61.149757240631345
2015_2022,C558,80+,59.735959905995756
2015_2022,C559,80+,59.58327904661094
2015_2022,C56,80+,60.111460248851294
2015_2022,C560,80+,59.09680768020305
2015_2022,C561,80+,59.47326777418271
2015_2022,C562,80+,59.04745271516315
2015_2022,C563,80+,58.35616893682122
2015_2022,C564,80+,59.00827673717313
2015_2022,C565,80+,59.78678559296839
2015_2022,C566,80+,58.61957880658591
2015_2022,C567,80+,61.060975820554674
2015_2022,C568,80+,61.302995066155
2015_2022,C569,80+,60.77919141405103
2015_2022,C57,80+,62.00510602621948
2015_2022,C570,80+,63.53924766690281
2015_2022,C571,80+,56.375197119643815
2015_2022,C572,80+,61.154638089217606
2015_2022,C573,80+,61.119769854943414
2015_2022,C574,80+,58.99299946521815
2015_2022,C575,80+,61.598794197933266
2015_2022,C576,80+,59.992322762036984
2015_2022,C577,80+,55.92163001430838
2015_2022,C578,80+,58.672111306231606
2015_2022,C579,80+,59.172043667807976
2015_2022,C58,80+,61.50335239450112
2015_2022,C580,80+,58.960177333971444
2015_2022,C581,80+,60.94994255491751
2015_2022,C582,80+,59.7353979512325
2015_2022,C583,80+,59.08172118747443
2015_2022,C584,80+,59.81616851541542
2015_2022,C585,80+,59.56943432360845
2015_2022,C586,80+,60.075538381442996
2015_2022,C587,80+,60.07266062080411
2015_2022,C588,80+,60.81127893990085
2015_2022,C589,80+,60.1536916248791
2015_2022,C59,80+,59.93748525039634
2015_2022,C590,80+,56.83854429157861
2015_2022,C591,80+,60.4113540108467
2015_2022,C592,80+,57.64025732396257
2015_2022,C593,80+,60.827927789684054
2015_2022,C594,80+,63.0134155941207
2015_2022,C595,80+,58.024086369654476
2015_2022,C596,80+,60.46988630507643
2015_2022,C597,80+,62.08200575597781
2015_2022,C598,80+,60.02452108227354
2015_2022,C599,80+,61.141166091987415
2015_2022,C6,80+,60.20006087505579
2015_2022,C60,80+,63.579430430433845
2015_2022,C600,80+,59.07393144106025
2015_2022,C601,80+,60.543183522079524
2015_2022,C602,80+,61.93537228312771
2015_2022,C603,80+,59.702900750325924
2015_2022,C604,80+,58.684473133934716
2015_2022,C605,80+,58.63809726668895
2015_2022,C606,80+,56.94730357587686
2015_2022,C607,80+,61.2586571890344
2015_2022,C608,80+,60.391245489274574
2015_2022,C609,80+,59.41505662465785
2015_2022,C61,80+,61.96484591110381
2015_2022,C610,80+,60.5509785196034
2015_2022,C611,80+,60.14527701787833
2015_2022,C612,80+,59.995904901958504
2015_2022,C613,80+,57.9728901277022
2015_2022,C614,80+,60.94326345763813
2015_2022,C615,80+,58.834668489254796
2015_2022,C616,80+,59.68798069894591
2015_2022,C617,80+,60.432661318000235
2015_2022,C618,80+,58.35761233103807
2015_2022,C619,80+,60.11051676790799
2015_2022,C62,80+,61.947168769061925
2015_2022,C620,80+,57.57490032983472
2015_2022,C621,80+,62.51172832216803
2015_2022,C622,80+,57.869354486151195
2015_2022,C623,80+,59.23655574177226
2015_2022,C624,80+,58.81364668223541
2015_2022,C625,80+,59.97891007045121
2015_2022,C626,80+,60.19184853873705
2015_2022,C627,80+,57.21819270481416
2015_2022,C628,80+,59.39363399118984
2015_2022,C629,80+,62.5391492056722
2015_2022,C63,80+,61.21644435036226
2015_2022,C630,80+,59.934951886012435
2015_2022,C631,80+,61.94978232728518
2015_2022,C632,80+,61.03357514585164
2015_2022,C633,80+,58.939320204384856
2015_2022,C634,80+,61.42217730170568
2015_2022,C635,80+,61.08329828239635
2015_2022,C636,80+,60.1623652698493
2015_2022,C637,80+,61.06181883718567
2015_2022,C638,80+,59.57199653077137
2015_2022,C639,80+,57.012330970936375
2015_2022,C64,80+,60.02214219682601
2015_2022,C640,80+,58.191496872495804
2015_2022,C641,80+,57.04606362237792
2015_2022,C642,80+,57.81829942985042
2015_2022,C643,80+,59.984078922193405
2015_2022,C644,80+,62.105969439164355
2015_2022,C645,80+,60.009797932114694
2015_2022,C646,80+,59.80671889831935
2015_2022,C647,80+,59.50692442752597
2015_2022,C648,80+,59.4215415295536
2015_2022,C649,80+,61.57172076740541
2015_2022,C65,80+,60.981230112082656
2015_2022,C650,80+,63.43189640853708
2015_2022,C651,80+,58.30175332574392
2015_2022,C652,80+,61.82797982799779
2015_2022,C653,80+,59.32408925145536
2015_2022,C654,80+,59.109954965470514
2015_2022,C655,80+,62.93594524820646
2015_2022,C656,80+,58.73855276002064
2015_2022,C657,80+,60.81240143732839
2015_2022,C658,80+,60.66752813069541
2015_2022,C659,80+,60.60796825917032
2015_2022,C66,80+,59.91099570660745
2015_2022,C660,80+,60.40854803968695
2015_2022,C661,80+,58.25405902711698
2015_2022,C662,80+,58.402566881112335
2015_2022,C663,80+,61.431312531809006
2015_2022,C664,80+,60.11730409150151
2015_2022,C665,80+,59.26945172700348
2015_2022,C666,80+,60.6416782776295
2015_2022,C667,80+,59.96099074313663
2015_2022,C668,80+,59.077983679804895
2015_2022,C669,80+,56.64660642882139
2015_2022,C67,80+,64.08544996788739
2015_2022,C670,80+,58.94996998681313
2015_2022,C671,80+,57.300025507355834
2015_2022,C672,80+,61.09414630296584
2015_2022,C673,80+,60.89400456432295
2015_2022,C674,80+,61.550462507099745
2015_2022,C675,80+,58.35222057436473
2015_2022,C676,80+,61.630166062034206
2015_2022,C677,80+,62.009855877420065
2015_2022,C678,80+,60.24394243489645
2015_2022,C679,80+,57.462646378771474
2015_2022,C68,80+,58.655649213067235
2015_2022,C680,80+,59.2142343288367
2015_2022,C681,80+,62.079102687501006
2015_2022,C682,80+,59.23307976878356
2015_2022,C683,80+,59.47995251502769
2015_2022,C684,80+,58.533574754980314
2015_2022,C685,80+,60.65226977496238
2015_2022,C686,80+,56.99694960646849
2015_2022,C687,80+,60.812580589000845
2015_2022,C688,80+,59.76086997930378
2015_2022,C689,80+,59.418812340369904
2015_2022,C69,80+,60.65938640367337
2015_2022,C690,80+,60.58517815827928
2015_2022,C691,80+,59.19893700943923
2015_2022,C692,80+,61.04776887299594
2015_2022,C693,80+,59.36348760966481
2015_2022,C694,80+,61.00920825498589
2015_2022,C695,80+,58.68525334539166
2015_2022,C696,80+,60.05778974759606
2015_2022,C697,80+,60.54691997280575
2015_2022,C698,80+,61.87892197431387
2015_2022,C699,80+,58.1992020795106
2015_2022,C7,80+,61.81377354037742
2015_2022,C70,80+,60.68119617567137
2015_2022,C700,80+,58.24456564343392
2015_2022,C701,80+,62.7195223875008
2015_2022,C702,80+,58.85548793033661
2015_2022,C703,80+,58.124856238272564
2015_2022,C704,80+,58.80907266763163
2015_2022,C705,80+,60.61143356129431
2015_2022,C706,80+,59.305260208019284
2015_2022,C707,80+,60.74900048501391
2015_2022,C708,80+,58.195991769815365
2015_2022,C709,80+,59.34152383043237
2015_2022,C71,80+,64.18851887135119
2015_2022,C710,80+,60.94108081717105
2015_2022,C711,80+,59.4878800311301
2015_2022,C712,80+,59.17781129613787
2015_2022,C713,80+,57.47802011896403
2015_2022,C714,80+,59.38314951717018
2015_2022,C715,80+,62.583948184230124
2015_2022,C716,80+,57.853934277427115
2015_2022,C717,80+,60.043643385712265
2015_2022,C718,80+,61.056971265674456
2015_2022,C719,80+,61.317454690214674
2015_2022,C72,80+,62.21520678519197
2015_2022,C720,80+,59.57243816936172
2015_2022,C721,80+,60.296131043244706
2015_2022,C722,80+,62.956505896503
2015_2022,C723,80+,61.58635517089773
2015_2022,C724,80+,59.94294911744626
2015_2022,C725,80+,60.45362434855788
2015_2022,C726,80+,58.84168561843613
2015_2022,C727,80+,59.02680857704439
2015_2022,C728,80+,58.59607803478493
2015_2022,C729,80+,59.801758033066136
2015_2022,C73,80+,61.52021684589476
2015_2022,C730,80+,57.28020221815226
2015_2022,C731,80+,59.82680589123932
2015_2022,C732,80+,58.0746596206412
2015_2022,C733,80+,60.95373334117293
2015_2022,C734,80+,61.451455658454066
2015_2022,C735,80+,61.047022911284444
2015_2022,C736,80+,61.678492552206556
2015_2022,C737,80+,57.93262689428597
2015_2022,C738,80+,58.74382649205389
2015_2022,C739,80+,60.73201399146396
2015_2022,C74,80+,59.68796548640818
2015_2022,C740,80+,59.28867077058317
2015_2022,C741,80+,59.84820586781115
2015_2022,C742,80+,62.55300646649544
2015_2022,C743,80+,58.36518343817674
2015_2022,C744,80+,57.31006772569452
2015_2022,C745,80+,57.83749162663436
2015_2022,C746,80+,56.822303418865815
2015_2022,C747,80+,59.08358542220048
2015_2022,C748,80+,60.144540659200445
2015_2022,C749,80+,58.930052586397075
2015_2022,C75,80+,58.7218249432194
2015_2022,C750,80+,60.39504162179476
2015_2022,C751,80+,57.575701499772165
2015_2022,C752,80+,59.303471252286585
2015_2022,C753,80+,60.54428498307704
2015_2022,C754,80+,62.98996481685487
2015_2022,C755,80+,57.688002874348925
2015_2022,C756,80+,58.021435128580606
2015_2022,C757,80+,60.80566332335539
2015_2022,C758,80+,59.175862787842256
2015_2022,C759,80+,58.97663164333538
2015_2022,C76,80+,63.17527117973675
2015_2022,C760,80+,59.602409979161415
2015_2022,C761,80+,57.06439077020864
2015_2022,C762,80+,59.433523087628586
2015_2022,C763,80+,62.21476698112672
2015_2022,C764,80+,60.51771823748917
2015_2022,C765,80+,56.84279453890182
2015_2022,C766,80+,57.77204104940205
2015_2022,C767,80+,61.82522256772449
2015_2022,C768,80+,59.07430864346112
2015_2022,C769,80+,57.87390838676979
2015_2022,C77,80+,61.00935331275639
2015_2022,C770,80+,58.30938525208974
2015_2022,C771,80+,59.52578529626326
2015_2022,C772,80+,63.14523710507196
2015_2022,C773,80+,62.285266094687444
2015_2022,C774,80+,60.564518107981094
2015_2022,C775,80+,58.32913813881577
2015_2022,C776,80+,58.517298479209586
2015_2022,C777,80+,57.72786895549682
2015_2022,C778,80+,59.00770716913997
2015_2022,C779,80+,60.134907039309454
2015_2022,C78,80+,62.157927350643156
2015_2022,C780,80+,61.77232204044396
2015_2022,C781,80+,60.091769598908314
2015_2022,C782,80+,59.31744839402401
2015_2022,C783,80+,58.64190254345425
2015_2022,C784,80+,62.4048733006118
2015_2022,C785,80+,60.97399298198442
2015_2022,C786,80+,59.09826139473665
2015_2022,C787,80+,60.8116691343461
2015_2022,C788,80+,60.488778912104905
2015_2022,C789,80+,62.17972601834619
2015_2022,C79,80+,60.578054400679946
2015_2022,C790,80+,61.01630615297481
2015_2022,C791,80+,59.62362133945431
2015_2022,C792,80+,59.2403033420273
2015_2022,C793,80+,58.7336863375089
2015_2022,C794,80+,57.18547259588455
2015_2022,C795,80+,59.116527373175785
2015_2022,C796,80+,60.44432382717028
2015_2022,C797,80+,60.00036249100674
2015_2022,C798,80+,59.61103582926849
2015_2022,C799,80+,62.602142153998614
2015_2022,C8,80+,63.60190259526654
2015_2022,C80,80+,61.14973664096471
2015_2022,C800,80+,55.95359585082412
2015_2022,C801,80+,58.00668896256143
2015_2022,C802,80+,58.058118886105355
2015_2022,C803,80+,59.7600467733577
2015_2022,C804,80+,60.375684296588865
2015_2022,C805,80+,60.0259297629546
2015_2022,C806,80+,57.260094737155804
2015_2022,C807,80+,61.85523507310229
2015_2022,C808,80+,60.03729238720019
2015_2022,C809,80+,59.99501070233216
2015_2022,C81,80+,60.84450064633114
2015_2022,C810,80+,58.51643827057174
2015_2022,C811,80+,61.50825183353656
2015_2022,C812,80+,60.673988492424215
2015_2022,C813,80+,58.45265616002043
2015_2022,C814,80+,57.4278339730137
2015_2022,C815,80+,60.28702407898837
2015_2022,C816,80+,62.2320103126114
2015_2022,C817,80+,59.121945865404996
2015_2022,C818,80+,58.65938589298799
2015_2022,C819,80+,61.86952689485681
2015_2022,C82,80+,59.62903947385536
2015_2022,C820,80+,59.83284888247838
2015_2022,C821,80+,58.53503012016789
2015_2022,C822,80+,56.1366920760271
2015_2022,C823,80+,59.070403274996195
2015_2022,C824,80+,59.285321172106656
2015_2022,C825,80+,61.38150372380507
2015_2022,C826,80+,57.794111715503895
2015_2022,C827,80+,61.84722401333411
2015_2022,C828,80+,63.11573936986585
2015_2022,C829,80+,59.13441956330673
2015_2022,C83,80+,63.82080529022588
2015_2022,C830,80+,59.8960695931819
2015_2022,C831,80+,57.3938642466272
2015_2022,C832,80+,59.501753604337175
2015_2022,C833,80+,62.039081484207415
2015_2022,C834,80+,61.222972757782564
2015_2022,C835,80+,59.8573603583664
2015_2022,C836,80+,59.868600739548626
2015_2022,C837,80+,59.83042371274742
2015_2022,C838,80+,58.57478350725603
2015_2022,C839,80+,59.31379091161321
2015_2022,C84,80+,63.6317767606109
2015_2022,C840,80+,59.957289707810155
2015_2022,C841,80+,59.17094916982074
2015_2022,C842,80+,59.38212804891563
2015_2022,C843,80+,60.933917639107776
2015_2022,C844,80+,59.92823379475474
2015_2022,C845,80+,59.13708250165481
2015_2022,C846,80+,60.34872811231826
2015_2022,C847,80+,57.63655513487758
2015_2022,C848,80+,56.8979467071988
2015_2022,C849,80+,60.951424799535694
2015_2022,C85,80+,59.425186240720684
2015_2022,C850,80+,58.93837964729402
2015_2022,C851,80+,59.7702854529992
2015_2022,C852,80+,57.59440142193614
2015_2022,C853,80+,60.05781266439187
2015_2022,C854,80+,56.86099121891275
2015_2022,C855,80+,60.12643387606634
2015_2022,C856,80+,58.53250958994812
2015_2022,C857,80+,60.44334034391531
2015_2022,C858,80+,56.61617279443239
2015_2022,C859,80+,59.39629003296706
2015_2022,C86,80+,61.40923578468548
2015_2022,C860,80+,57.31419079792838
2015_2022,C861,80+,56.59249762194827
2015_2022,C862,80+,61.71967162150168
2015_2022,C863,80+,59.80821700295496
2015_2022,C864,80+,59.76887753051416
2015_2022,C865,80+,60.76757704516328
2015_2022,C866,80+,59.85942350101764
2015_2022,C867,80+,59.25570172180971
2015_2022,C868,80+,58.44483000372213
2015_2022,C869,80+,58.77354676118507
2015_2022,C87,80+,60.04306515055704
2015_2022,C870,80+,58.53730925470361
2015_2022,C871,80+,60.713031407941585
2015_2022,C872,80+,56.17137891414316
2015_2022,C873,80+,59.47814438807243
2015_2022,C874,80+,61.72453891456248
2015_2022,C875,80+,58.28187712928143
2015_2022,C876,80+,58.226427174223836
2015_2022,C877,80+,58.96135685388522
2015_2022,C878,80+,59.037762848179916
2015_2022,C879,80+,55.67867203474089
2015_2022,C88,80+,63.25312968605463
2015_2022,C880,80+,60.67186668812269
2015_2022,C881,80+,58.28047938216064
2015_2022,C882,80+,59.855612791334806
2015_2022,C883,80+,61.452051159115626
2015_2022,C884,80+,57.39954088358599
2015_2022,C885,80+,59.25920231328236
2015_2022,C886,80+,56.80123695832126
2015_2022,C887,80+,60.7693012047662
2015_2022,C888,80+,60.795713737608885
2015_2022,C889,80+,57.54231897190875
2015_2022,C89,80+,58.689255739309466
2015_2022,C890,80+,58.55135976107599
2015_2022,C891,80+,60.2606382729871
2015_2022,C892,80+,59.856389042113946
2015_2022,C893,80+,58.579729110523715
2015_2022,C894,80+,59.43004525175831
2015_2022,C895,80+,57.96760518534748
2015_2022,C896,80+,56.46140782875445
2015_2022,C897,80+,58.4424418581837
2015_2022,C898,80+,59.76834339480082
