period,cluster,age_bucket,detail_ucod_age
1999_2006,C175,45-64,58.005868103681756
1999_2006,C175,65-79,53.18996341151465
1999_2006,C175,80+,57.70338566694546
1999_2006,C1750,0-44,51.396700082758294
1999_2006,C1750,45-64,52.837965805879065
1999_2006,C1750,65-79,52.49722663402596
1999_2006,C1750,80+,55.31313246695815
1999_2006,C1756,0-44,58.47059079847142
1999_2006,C1756,45-64,50.29010231878079
1999_2006,C1756,65-79,50.52283524644759
1999_2006,C1756,80+,55.86955211396123
1999_2006,C176,0-44,64.7649619961985
1999_2006,C176,45-64,55.95610674971121
1999_2006,C176,65-79,52.95482818412457
1999_2006,C176,80+,56.75009402444427
1999_2006,C1760,0-44,50.20026280386159
1999_2006,C1760,45-64,49.265597000651034
1999_2006,C1760,65-79,52.53924878257368
1999_2006,C1760,80+,54.88820300539458
1999_2006,C1764,0-44,50.917784577182395
1999_2006,C1764,45-64,50.87878045929866
1999_2006,C1764,65-79,49.024568756395105
1999_2006,C1764,80+,54.537248954039036
1999_2006,C1766,0-44,55.19033294650343
1999_2006,C1766,45-64,47.88304092803705
1999_2006,C1766,65-79,51.17269042502833
1999_2006,C1766,80+,53.59215619601015
1999_2006,C1767,0-44,56.512157717157
1999_2006,C1767,45-64,55.48217815806379
1999_2006,C1767,65-79,51.41523046920014
1999_2006,C1767,80+,58.470159927737505
1999_2006,C1769,0-44,51.23511762485189
1999_2006,C1769,45-64,52.07297333125627
1999_2006,C1769,65-79,52.69897547117914
1999_2006,C1769,80+,52.37653596413709
1999_2006,C177,0-44,61.26272500967985
1999_2006,C177,45-64,53.895017875438704
1999_2006,C177,65-79,51.55767920874299
1999_2006,C177,80+,54.0830814341844
1999_2006,C1771,0-44,52.23875985883142
1999_2006,C1771,45-64,49.76582453229674
1999_2006,C1771,65-79,49.752440058424995
1999_2006,C1771,80+,51.90718025630749
1999_2006,C1775,0-44,50.62826229556143
1999_2006,C1775,45-64,48.95970213116514
1999_2006,C1775,65-79,50.64110692133795
1999_2006,C1775,80+,53.21494861932394
1999_2006,C1776,0-44,52.3409002479983
1999_2006,C1776,45-64,45.103229772693304
1999_2006,C1776,65-79,49.7637495951343
1999_2006,C1776,80+,54.908494921938264
1999_2006,C1777,0-44,58.781444458953956
1999_2006,C1777,45-64,50.687187052856466
1999_2006,C1777,65-79,48.716847363901245
1999_2006,C1777,80+,54.99513048170641
1999_2006,C1779,0-44,59.73354415482634
1999_2006,C1779,45-64,56.311783390874034
1999_2006,C1779,65-79,53.276311607669676
1999_2006,C1779,80+,56.59098445878745
1999_2006,C178,0-44,59.22231220253189
1999_2006,C178,45-64,55.26337161478639
1999_2006,C178,65-79,55.20692672353783
1999_2006,C178,80+,54.84845064523527
1999_2006,C1780,0-44,56.89675074107822
1999_2006,C1780,45-64,48.49647409336986
1999_2006,C1780,65-79,47.68715050984491
1999_2006,C1780,80+,54.77258807917366
1999_2006,C1782,0-44,49.94704009878955
1999_2006,C1782,45-64,46.73814786127492
1999_2006,C1782,65-79,49.46445504720836
1999_2006,C1782,80+,51.6497589420002
1999_2006,C1783,0-44,55.37976933838447
1999_2006,C1783,45-64,55.11833504596539
1999_2006,C1783,65-79,51.46868989281037
1999_2006,C1783,80+,56.57554924479595
1999_2006,C1784,0-44,55.56879709078884
1999_2006,C1784,45-64,51.74140284993934
1999_2006,C1784,65-79,50.08057556781848
1999_2006,C1784,80+,56.82847930168764
1999_2006,C1787,0-44,48.13090956832115
1999_2006,C1787,45-64,47.57617718433096
1999_2006,C1787,65-79,51.37530186784635
1999_2006,C1787,80+,55.549586855835756
1999_2006,C1788,0-44,56.637259254291166
1999_2006,C1788,45-64,51.132463774430434
1999_2006,C1788,65-79,50.661882454156014
1999_2006,C1788,80+,57.14698436659611
1999_2006,C179,0-44,65.56841354694801
1999_2006,C179,45-64,59.229520161808125
1999_2006,C179,65-79,54.1720318124316
1999_2006,C179,80+,58.94350318551608
1999_2006,C1792,0-44,54.21873303982062
1999_2006,C1792,45-64,51.35759386416594
1999_2006,C1792,65-79,49.07125169736001
1999_2006,C1792,80+,52.77385813645736
1999_2006,C1793,0-44,55.44670893231429
1999_2006,C1793,45-64,51.667512159577036
1999_2006,C1793,65-79,47.77305940946681
1999_2006,C1793,80+,52.593503152902244
1999_2006,C1795,0-44,54.813814117452665
1999_2006,C1795,45-64,47.53699496685596
1999_2006,C1795,65-79,48.27059531856073
1999_2006,C1795,80+,52.79459573189515
1999_2006,C1797,0-44,50.04016002102825
1999_2006,C1797,45-64,44.149288187707675
1999_2006,C1797,65-79,50.73105562365762
1999_2006,C1797,80+,53.947959241958316
1999_2006,C1798,0-44,50.173473339102415
1999_2006,C1798,45-64,47.89682360975637
1999_2006,C1798,65-79,53.18397623692866
1999_2006,C1798,80+,55.24528314447601
1999_2006,C18,0-44,69.74755277981394
1999_2006,C18,45-64,58.228954755247
1999_2006,C18,65-79,50.46888796300761
1999_2006,C18,80+,52.87308096990318
1999_2006,C180,0-44,65.41436516275479
1999_2006,C180,45-64,51.737266476844304
1999_2006,C180,65-79,51.762806473328645
1999_2006,C180,80+,54.39139387814877
1999_2006,C1805,0-44,52.6025867273608
1999_2006,C1805,45-64,48.130656875405386
1999_2006,C1805,65-79,50.314664847215404
1999_2006,C1805,80+,52.2983358088376
1999_2006,C1807,0-44,56.982837787839465
1999_2006,C1807,45-64,53.43813999475257
1999_2006,C1807,65-79,50.076515114499045
1999_2006,C1807,80+,55.708279791947874
1999_2006,C1808,0-44,52.32378448748861
1999_2006,C1808,45-64,46.75459829004461
1999_2006,C1808,65-79,48.3012660989074
1999_2006,C1808,80+,52.751993359500325
1999_2006,C181,0-44,63.35096220518799
1999_2006,C181,45-64,55.471742318233176
1999_2006,C181,65-79,51.329660647406925
1999_2006,C181,80+,52.705764173098565
1999_2006,C1810,0-44,52.277708273652976
1999_2006,C1810,45-64,49.21511176076692
1999_2006,C1810,65-79,48.05035565769813
1999_2006,C1810,80+,51.72877837093083
1999_2006,C1812,0-44,55.66902703231369
1999_2006,C1812,45-64,52.64819846672805
1999_2006,C1812,65-79,51.66737811399679
1999_2006,C1812,80+,55.890697153364606
1999_2006,C1814,0-44,55.38010736460057
1999_2006,C1814,45-64,52.256947926589206
1999_2006,C1814,65-79,50.783319972553805
1999_2006,C1814,80+,55.570955592181306
1999_2006,C1816,0-44,56.47970920023512
1999_2006,C1816,45-64,49.04790160974515
1999_2006,C1816,65-79,46.38414869981871
1999_2006,C1816,80+,51.09920751803777
1999_2006,C182,0-44,66.24005866987737
1999_2006,C182,45-64,54.647788746307015
1999_2006,C182,65-79,52.524231389661125
1999_2006,C182,80+,55.432706472190866
1999_2006,C1821,0-44,57.08151667456348
1999_2006,C1821,45-64,54.42602704234489
1999_2006,C1821,65-79,50.18417973550001
1999_2006,C1821,80+,57.07170161244516
1999_2006,C1822,0-44,56.46741728905119
1999_2006,C1822,45-64,52.036001598229554
1999_2006,C1822,65-79,53.77116920554561
1999_2006,C1822,80+,58.044018348020536
1999_2006,C1824,0-44,52.12333976626709
1999_2006,C1824,45-64,48.121172057195615
1999_2006,C1824,65-79,46.855088715646595
1999_2006,C1824,80+,51.17843797405117
1999_2006,C1825,0-44,52.534506794860384
1999_2006,C1825,45-64,50.063103767110924
1999_2006,C1825,65-79,52.3269353488226
1999_2006,C1825,80+,50.622391324157064
1999_2006,C1826,0-44,55.808256435807294
1999_2006,C1826,45-64,53.913628434801694
1999_2006,C1826,65-79,54.566305106000144
1999_2006,C1826,80+,58.856531984043315
1999_2006,C1829,0-44,54.62187160635555
1999_2006,C1829,45-64,46.81608773907104
1999_2006,C1829,65-79,46.004612542582045
1999_2006,C1829,80+,52.15699161299121
1999_2006,C183,0-44,64.57388038641434
1999_2006,C183,45-64,56.06138804714004
1999_2006,C183,65-79,51.78019179661024
1999_2006,C183,80+,55.970333683410516
1999_2006,C1830,0-44,57.05621124737066
1999_2006,C1830,45-64,52.63933860261151
1999_2006,C1830,65-79,49.14793047702905
1999_2006,C1830,80+,56.91264088000057
1999_2006,C1832,0-44,51.87771757276541
1999_2006,C1832,45-64,46.38276838546605
1999_2006,C1832,65-79,50.253063216767806
1999_2006,C1832,80+,52.09258727459134
1999_2006,C1839,0-44,62.50869413728097
1999_2006,C1839,45-64,56.53770524751739
1999_2006,C1839,65-79,53.908547912042245
1999_2006,C1839,80+,60.51088210870038
1999_2006,C184,0-44,67.17740729635929
1999_2006,C184,45-64,58.530245699266985
1999_2006,C184,65-79,52.21016569753118
1999_2006,C184,80+,56.16442041198304
1999_2006,C1847,0-44,55.32026794682096
1999_2006,C1847,45-64,48.79667169323247
1999_2006,C1847,65-79,48.156619810752176
1999_2006,C1847,80+,53.86576167827312
1999_2006,C1849,0-44,50.758912545236186
1999_2006,C1849,45-64,52.513741700876174
1999_2006,C1849,65-79,52.58966327583357
1999_2006,C1849,80+,53.17824080392263
1999_2006,C185,0-44,64.35105483338342
1999_2006,C185,45-64,53.67944115427646
1999_2006,C185,65-79,51.16787861427981
1999_2006,C185,80+,53.32559396808105
1999_2006,C1853,0-44,51.21669799268695
1999_2006,C1853,45-64,48.78748300174335
1999_2006,C1853,65-79,50.12485372639353
1999_2006,C1853,80+,54.76166897477407
1999_2006,C1858,0-44,55.53958521065873
1999_2006,C1858,45-64,51.66960882927532
1999_2006,C1858,65-79,50.50483122388628
1999_2006,C1858,80+,54.11175445100061
1999_2006,C186,0-44,61.716968520289775
1999_2006,C186,45-64,55.43883078176664
1999_2006,C186,65-79,51.22876547892946
1999_2006,C186,80+,53.59611960458589
1999_2006,C1860,0-44,53.8339955709958
1999_2006,C1860,45-64,52.41393720096912
1999_2006,C1860,65-79,48.428360029545054
1999_2006,C1860,80+,54.18963511133349
1999_2006,C1869,0-44,46.75235609040105
1999_2006,C1869,45-64,52.574722903914214
1999_2006,C1869,65-79,50.09104514123749
1999_2006,C1869,80+,53.840694363498955
1999_2006,C187,0-44,64.56993462767208
1999_2006,C187,45-64,57.53016246520501
1999_2006,C187,65-79,53.86085285308258
1999_2006,C187,80+,60.83551319908506
1999_2006,C1871,0-44,55.2689894863346
1999_2006,C1871,45-64,55.56833677863565
1999_2006,C1871,65-79,52.12183267336052
1999_2006,C1871,80+,57.25494775047161
1999_2006,C1873,0-44,49.60071788488655
1999_2006,C1873,45-64,51.75993450758228
1999_2006,C1873,65-79,50.727736684675136
1999_2006,C1873,80+,55.360913142229656
1999_2006,C1879,0-44,53.57950724242113
1999_2006,C1879,45-64,50.02283918557245
1999_2006,C1879,65-79,50.86217338324708
1999_2006,C1879,80+,55.2259526674496
1999_2006,C188,0-44,64.26444044465072
1999_2006,C188,45-64,57.049242847586115
1999_2006,C188,65-79,53.142071287566914
1999_2006,C188,80+,55.65151239045365
1999_2006,C1888,0-44,54.974967106616106
1999_2006,C1888,45-64,58.071525415234206
1999_2006,C1888,65-79,52.44190281915459
1999_2006,C1888,80+,58.175608906732414
1999_2006,C189,0-44,64.3895143011648
1999_2006,C189,45-64,54.2867708072122
1999_2006,C189,65-79,52.14368070955405
1999_2006,C189,80+,53.176076155929756
1999_2006,C1890,0-44,56.86651011984395
1999_2006,C1890,45-64,52.45861159379299
1999_2006,C1890,65-79,49.07289890626024
1999_2006,C1890,80+,54.59614864874363
1999_2006,C1895,0-44,48.4820834478518
1999_2006,C1895,45-64,48.641176578413315
1999_2006,C1895,65-79,45.70457461953254
1999_2006,C1895,80+,53.16749505014967
1999_2006,C19,0-44,69.70027795766315
1999_2006,C19,45-64,59.67291591163407
1999_2006,C19,65-79,51.6821069391502
1999_2006,C19,80+,55.603143735283986
1999_2006,C190,0-44,67.92835689175848
1999_2006,C190,45-64,58.34333911166973
1999_2006,C190,65-79,54.06152893239465
1999_2006,C190,80+,58.64541871104232
1999_2006,C1907,0-44,56.9703994700668
1999_2006,C1907,45-64,52.46770703149702
1999_2006,C1907,65-79,53.08287399593205
1999_2006,C1907,80+,56.142477446883035
1999_2006,C1909,0-44,57.92405765313806
1999_2006,C1909,45-64,55.10256878506376
1999_2006,C1909,65-79,48.37430647970745
1999_2006,C1909,80+,53.201542859238636
1999_2006,C191,0-44,64.27640940975931
1999_2006,C191,45-64,59.93387017942917
1999_2006,C191,65-79,54.77104912552013
1999_2006,C191,80+,59.56030975979641
1999_2006,C1913,0-44,56.83775111255026
1999_2006,C1913,45-64,52.93878295307431
1999_2006,C1913,65-79,52.97619006145442
1999_2006,C1913,80+,59.81485774871341
1999_2006,C1917,0-44,59.91340713027072
1999_2006,C1917,45-64,58.23238599987901
1999_2006,C1917,65-79,52.38234999497631
1999_2006,C1917,80+,57.88416250876282
1999_2006,C1918,0-44,59.83815061605014
1999_2006,C1918,45-64,55.25843780871167
1999_2006,C1918,65-79,53.58144242599951
1999_2006,C1918,80+,60.34459772592866
1999_2006,C1919,0-44,49.35135441512787
1999_2006,C1919,45-64,54.38190229584527
1999_2006,C1919,65-79,49.00721450191601
1999_2006,C1919,80+,52.89972903330307
1999_2006,C192,0-44,63.02497627630294
1999_2006,C192,45-64,55.59332298548804
1999_2006,C192,65-79,53.38176183827254
1999_2006,C192,80+,55.727724987178
1999_2006,C193,0-44,66.45845600157978
1999_2006,C193,45-64,58.43695869359501
1999_2006,C193,65-79,53.6907013807664
1999_2006,C193,80+,57.96334106040339
1999_2006,C1931,0-44,52.825608015274184
1999_2006,C1931,45-64,55.10869813212301
1999_2006,C1931,65-79,51.25124573547821
1999_2006,C1931,80+,56.12629901924568
1999_2006,C194,0-44,63.62837951741581
1999_2006,C194,45-64,55.46748918191114
1999_2006,C194,65-79,52.895031176891095
1999_2006,C194,80+,55.57952037018781
1999_2006,C195,0-44,63.847564076265584
1999_2006,C195,45-64,57.372503515357245
1999_2006,C195,65-79,52.83448862606264
1999_2006,C195,80+,56.660546717459276
1999_2006,C196,0-44,66.27311329605034
1999_2006,C196,45-64,58.61914907884397
1999_2006,C196,65-79,54.746895188133884
1999_2006,C196,80+,58.7288277290201
1999_2006,C197,0-44,64.88679792245745
1999_2006,C197,45-64,53.614420614144215
1999_2006,C197,65-79,51.68552977184397
1999_2006,C197,80+,54.361318518072515
1999_2006,C198,0-44,60.60172694002784
1999_2006,C198,45-64,55.277559305538304
1999_2006,C198,65-79,50.18279999003465
1999_2006,C198,80+,51.190927363243794
1999_2006,C199,0-44,64.62842688803366
1999_2006,C199,45-64,55.280898168746575
1999_2006,C199,65-79,51.414899418060415
1999_2006,C199,80+,55.30713884208967
1999_2006,C2,0-44,64.08196643460487
1999_2006,C2,45-64,56.97859657976656
1999_2006,C2,65-79,52.497030100439495
1999_2006,C2,80+,55.08050491163529
1999_2006,C20,0-44,68.40171309286872
1999_2006,C20,45-64,60.51603292433063
1999_2006,C20,65-79,54.841019446386525
1999_2006,C20,80+,57.32277571161119
1999_2006,C200,0-44,65.93498442132699
1999_2006,C200,45-64,58.863972443273184
1999_2006,C200,65-79,54.19625266209866
1999_2006,C200,80+,57.170934000478965
1999_2006,C201,0-44,63.11438397365321
1999_2006,C201,45-64,56.265661421499665
1999_2006,C201,65-79,55.111943883783646
1999_2006,C201,80+,56.10581249226849
1999_2006,C202,0-44,65.86773831586598
1999_2006,C202,45-64,55.869242251455304
1999_2006,C202,65-79,52.24712084665388
1999_2006,C202,80+,54.80979719263508
1999_2006,C203,0-44,62.1435963884837
1999_2006,C203,45-64,54.978936495689034
1999_2006,C203,65-79,51.518838967734354
1999_2006,C203,80+,53.153517122721155
1999_2006,C204,0-44,62.83612100027334
1999_2006,C204,45-64,51.35340798380843
1999_2006,C204,65-79,49.1614292498249
1999_2006,C204,80+,48.366006567024975
1999_2006,C205,0-44,58.035180383153666
1999_2006,C205,45-64,54.228544187752775
1999_2006,C205,65-79,50.75772973789404
1999_2006,C205,80+,52.74682006106271
1999_2006,C206,0-44,59.98614370205352
1999_2006,C206,45-64,51.76396195363554
1999_2006,C206,65-79,51.16569298568774
1999_2006,C206,80+,50.61244503183963
1999_2006,C207,0-44,61.497135483122484
1999_2006,C207,45-64,52.652325579516514
1999_2006,C207,65-79,50.305683164145414
1999_2006,C207,80+,51.003061353799964
1999_2006,C208,0-44,65.4449267925461
1999_2006,C208,45-64,56.69761338264248
1999_2006,C208,65-79,52.16399137766407
1999_2006,C208,80+,57.45391805839653
1999_2006,C209,0-44,61.728941363397524
1999_2006,C209,45-64,53.267516661270996
1999_2006,C209,65-79,50.890017680619415
1999_2006,C209,80+,51.71096803244009
1999_2006,C21,0-44,66.6450918730224
1999_2006,C21,45-64,57.71022100806235
1999_2006,C21,65-79,53.08104723925855
1999_2006,C21,80+,53.22365898369415
1999_2006,C210,0-44,64.35418587884605
1999_2006,C210,45-64,54.888746896960356
1999_2006,C210,65-79,51.61826868920943
1999_2006,C210,80+,53.115790152872115
1999_2006,C211,0-44,65.56419780805444
1999_2006,C211,45-64,56.384779230567936
1999_2006,C211,65-79,51.21550689775054
1999_2006,C211,80+,56.32166128660439
1999_2006,C212,0-44,60.27615463304723
1999_2006,C212,45-64,57.35712257232836
1999_2006,C212,65-79,51.78294807932311
1999_2006,C212,80+,53.86293861180366
1999_2006,C213,0-44,64.39960210981826
1999_2006,C213,45-64,56.09741524177779
1999_2006,C213,65-79,51.85991623225628
1999_2006,C213,80+,54.55040519436036
1999_2006,C214,0-44,64.3948626732313
1999_2006,C214,45-64,54.69738327655108
1999_2006,C214,65-79,52.280849665071344
1999_2006,C214,80+,51.94548405051741
1999_2006,C215,0-44,61.21056749524623
1999_2006,C215,45-64,51.83649221369839
1999_2006,C215,65-79,49.54092465483936
1999_2006,C215,80+,53.747448203879436
1999_2006,C216,0-44,62.143079654440925
1999_2006,C216,45-64,56.920275799992744
1999_2006,C216,65-79,52.878871874652326
1999_2006,C216,80+,55.861078765199636
1999_2006,C217,0-44,66.94148852996392
1999_2006,C217,45-64,56.01849250006309
1999_2006,C217,65-79,53.59024891702424
1999_2006,C217,80+,57.89083416011806
1999_2006,C218,0-44,62.024714647474575
1999_2006,C218,45-64,53.62103655952106
1999_2006,C218,65-79,51.212686712203684
1999_2006,C218,80+,52.570192584341974
1999_2006,C219,0-44,64.70264521867566
1999_2006,C219,45-64,56.09721854498105
1999_2006,C219,65-79,54.17568199143491
1999_2006,C219,80+,57.20630499903845
1999_2006,C22,0-44,61.0276594576131
1999_2006,C22,45-64,58.37799433992331
1999_2006,C22,65-79,51.08598909619941
1999_2006,C22,80+,50.501750259399245
1999_2006,C220,0-44,65.05459467927966
1999_2006,C220,45-64,55.62479570294463
1999_2006,C220,65-79,50.78094863393087
1999_2006,C220,80+,54.094349550064955
1999_2006,C221,0-44,65.40599664017726
1999_2006,C221,45-64,57.95298141355425
1999_2006,C221,65-79,55.6030851802598
1999_2006,C221,80+,57.332065233084435
1999_2006,C222,0-44,62.06706916132819
1999_2006,C222,45-64,53.43424838464945
1999_2006,C222,65-79,52.443913046020775
1999_2006,C222,80+,53.77679768610464
1999_2006,C223,0-44,64.09827993993268
1999_2006,C223,45-64,54.18956499723477
1999_2006,C223,65-79,52.10351498797826
1999_2006,C223,80+,54.53123814484055
1999_2006,C224,0-44,59.22970331139074
1999_2006,C224,45-64,53.937638776374385
1999_2006,C224,65-79,50.136445120651935
1999_2006,C224,80+,51.118175935643364
1999_2006,C225,0-44,64.00321666834913
1999_2006,C225,45-64,57.984841281124524
1999_2006,C225,65-79,53.24332395678288
1999_2006,C225,80+,54.79287007176376
1999_2006,C226,0-44,61.96672297873348
1999_2006,C226,45-64,53.78811364036142
1999_2006,C226,65-79,52.497933052111236
1999_2006,C226,80+,54.454456691699576
1999_2006,C227,0-44,62.856036548087246
1999_2006,C227,45-64,56.85176034880973
1999_2006,C227,65-79,50.774630565459006
1999_2006,C227,80+,58.53016705703799
1999_2006,C228,0-44,62.041372063332936
1999_2006,C228,45-64,55.2101296816235
1999_2006,C228,65-79,51.450613759123385
1999_2006,C228,80+,48.34971609664884
1999_2006,C229,0-44,61.422969044483246
1999_2006,C229,45-64,59.017298144786885
1999_2006,C229,65-79,53.59982919561805
1999_2006,C229,80+,58.66050245649414
1999_2006,C23,0-44,64.67133354638442
1999_2006,C23,45-64,54.393666017703325
1999_2006,C23,65-79,47.97510156753123
1999_2006,C23,80+,44.29014638308112
1999_2006,C230,0-44,59.76369257585942
1999_2006,C230,45-64,54.36390125744973
1999_2006,C230,65-79,51.77525053917293
1999_2006,C230,80+,54.49315132403843
1999_2006,C231,0-44,60.96366083790597
1999_2006,C231,45-64,56.810399974166145
1999_2006,C231,65-79,51.807843118115755
1999_2006,C231,80+,58.587583995036084
1999_2006,C232,0-44,58.17584634042737
1999_2006,C232,45-64,57.196108658322395
1999_2006,C232,65-79,53.420936985249426
1999_2006,C232,80+,58.885881103860235
1999_2006,C233,0-44,64.34471814783005
1999_2006,C233,45-64,58.567413566116144
1999_2006,C233,65-79,54.80330392783242
1999_2006,C233,80+,58.28116356857481
1999_2006,C234,0-44,63.73745562770747
1999_2006,C234,45-64,54.812614856643414
1999_2006,C234,65-79,51.9752131694046
1999_2006,C234,80+,56.393750869135005
1999_2006,C235,0-44,66.81725325707005
1999_2006,C235,45-64,55.14746149603034
1999_2006,C235,65-79,51.84270124323425
1999_2006,C235,80+,58.44714936907651
1999_2006,C236,0-44,62.00152812560977
