period,cluster,fips,cluster_deaths
2007_2014,C623,48379,637
2007_2014,C1266,35059,241
2007_2014,C1589,48023,287
2007_2014,C578,22015,5007
2007_2014,C518,49053,5479
2007_2014,C1927,31185,785
2007_2014,C1546,55047,1288
2007_2014,C1321,22061,1882
2007_2014,C640,05045,4442
2007_2014,C578,22127,960
2007_2014,C1385,05099,639
2007_2014,C1514,05109,748
2007_2014,C1248,27017,2019
2007_2014,C1448,28133,1616
2007_2014,C911,12075,2960
2007_2014,C1613,12077,381
2007_2014,C468,47161,959
2007_2014,C1486,13039,1560
2007_2014,C1561,13111,1452
2007_2014,C1242,37039,2027
2007_2014,C1547,01111,1471
2007_2014,C1719,45053,1104
2007_2014,C461,45077,6182
2007_2014,C774,47061,1075
2007_2014,C778,36115,3576
2007_2014,C1216,27025,2080
2007_2014,C1282,27007,1957
2007_2014,C1818,27125,206
2007_2014,C1232,27041,2052
2007_2014,C1334,27087,354
2007_2014,C929,19127,2851
2007_2014,C565,47075,1143
2007_2014,C1269,05059,1984
2007_2014,C1805,49007,1054
2007_2014,C1641,49021,1321
2007_2014,C1,02060,43
2007_2014,C679,33005,4155
2007_2014,C972,35031,2699
2007_2014,C1393,51009,1737
2007_2014,C869,51069,3128
2007_2014,C1286,51027,1596
2007_2014,C1555,37131,1458
2007_2014,C1792,51147,1108
2007_2014,C1192,37165,2151
2007_2014,C1734,19059,1190
2007_2014,C1647,38105,1312
2007_2014,C1506,20121,1522
2007_2014,C390,30067,829
2007_2014,C1582,38037,191
2007_2014,C1423,29055,1675
2007_2014,C1773,29123,988
2007_2014,C1517,29139,911
2007_2014,C1906,19173,504
2007_2014,C1889,20013,708
2007_2014,C1889,31147,679
2007_2014,C1576,20095,549
2007_2014,C1313,28145,1431
2007_2014,C1522,47171,1504
2007_2014,C1390,37187,739
2007_2014,C1484,21087,690
2007_2014,C1021,53065,2569
2007_2014,C975,16069,2691
2007_2014,C1690,46111,154
2007_2014,C1289,55119,1085
2007_2014,C1967,30035,644
2007_2014,C1611,16021,600
2007_2014,C1035,37169,2531
2007_2014,C1690,46061,130
2007_2014,C1619,31165,49
2007_2014,C1813,54103,1086
2007_2014,C753,47019,3717
2007_2014,C1326,31101,517
2007_2014,C526,37137,843
2007_2014,C1235,45023,2049
2007_2014,C1316,48269,9
2007_2014,C1850,20049,239
2007_2014,C1296,08033,98
2007_2014,C1382,08021,432
2007_2014,C1296,08029,1935
2007_2014,C684,56015,708
2007_2014,C1887,31095,641
2007_2014,C910,31079,2968
2007_2014,C1326,31069,165
2007_2014,C1708,19137,861
2007_2014,C1383,20197,363
2007_2014,C1326,31135,189
2007_2014,C1562,31093,370
2007_2014,C1959,20147,371
2007_2014,C1909,31031,317
2007_2014,C305,36041,359
2007_2014,C1202,47103,2119
2007_2014,C1909,46065,859
2007_2014,C1264,31103,45
2007_2014,C1515,55001,1509
2007_2014,C1330,04011,323
2007_2014,C1487,20029,739
2007_2014,C1383,20017,186
2007_2014,C1407,20185,307
2007_2014,C1624,20187,109
2007_2014,C1449,21219,657
2007_2014,C1713,21023,507
2007_2014,C1512,47169,542
2007_2014,C886,17117,3060
2007_2014,C1054,29029,2475
2007_2014,C172,39093,16532
2007_2014,C1081,17077,2412
2007_2014,C46,18097,42075
2007_2014,C8,26163,104129
2007_2014,C132,45045,21171
2007_2014,C1588,40105,743
2007_2014,C1820,40003,380
2007_2014,C1527,20021,1502
2007_2014,C1850,20205,741
2007_2014,C208,42069,13861
2007_2014,C333,12019,8450
2007_2014,C1070,42061,2437
2007_2014,C1327,48351,968
2007_2014,C1587,48449,1417
2007_2014,C1302,48413,177
2007_2014,C672,48123,1300
2007_2014,C1432,48411,349
2007_2014,C1774,48335,510
2007_2014,C1316,48169,284
2007_2014,C781,53045,3563
2007_2014,C1370,48425,486
2007_2014,C1947,48003,726
2007_2014,C1704,48385,283
2007_2014,C1467,48087,228
2007_2014,C566,13115,5126
2007_2014,C1125,13031,2307
2007_2014,C1597,13165,497
2007_2014,C1535,13043,569
2007_2014,C1523,13195,1503
2007_2014,C6,12086,108808
2007_2014,C552,55127,5200
2007_2014,C68,12105,34744
2007_2014,C159,12021,17961
2007_2014,C225,36027,12786
2007_2014,C40,55079,47436
2007_2014,C1407,20009,1707
2007_2014,C1551,18181,1465
2007_2014,C692,21145,4034
2007_2014,C484,55131,5794
2007_2014,C272,29099,10440
2007_2014,C42,27053,44040
2007_2014,C1286,54047,1951
2007_2014,C179,48339,15875
2007_2014,C93,42017,28708
2007_2014,C1402,55053,1134
2007_2014,C726,48265,3851
2007_2014,C47,12031,41552
2007_2014,C101,39095,26476
2007_2014,C1610,05081,884
2007_2014,C589,45035,4927
2007_2014,C1180,18083,2183
2007_2014,C557,47189,5189
2007_2014,C115,25013,23456
2007_2014,C719,18005,3888
2007_2014,C466,13151,6162
2007_2014,C176,18183,1672
2007_2014,C1283,51073,1956
2007_2014,C23,36059,65031
2007_2014,C648,55035,4392
2007_2014,C442,18013,761
2007_2014,C1144,28107,2266
2007_2014,C298,45091,9640
2007_2014,C843,51179,3246
2007_2014,C1293,18027,1705
2007_2014,C1480,18021,1568
2007_2014,C1503,56033,1526
2007_2014,C824,39037,3355
2007_2014,C1317,21185,1888
2007_2014,C878,40119,3091
2007_2014,C844,40137,3244
2007_2014,C1720,40005,794
2007_2014,C1711,40007,283
2007_2014,C95,06077,27968
2007_2014,C189,06107,15186
2007_2014,C1237,22089,2048
2007_2014,C79,06029,31338
2007_2014,C359,41019,7966
2007_2014,C588,41011,4941
2007_2014,C410,06015,1444
2007_2014,C366,08077,7811
2007_2014,C662,28075,4268
2007_2014,C830,39077,3307
2007_2014,C1690,46125,622
2007_2014,C634,30029,4516
2007_2014,C710,53029,3946
2007_2014,C1739,16045,1104
2007_2014,C114,36067,23588
2007_2014,C202,36065,14053
2007_2014,C380,12119,7580
2007_2014,C1012,06009,2598
2007_2014,C339,35013,8310
2007_2014,C58,24510,37460
2007_2014,C579,51177,5006
2007_2014,C1053,37113,2479
2007_2014,C1667,54065,1108
2007_2014,C444,37147,6544
2007_2014,C184,25001,15594
2007_2014,C1381,54035,1758
2007_2014,C1315,51047,1897
2007_2014,C1200,26007,2130
2007_2014,C570,51165,5086
2007_2014,C1420,39069,1519
2007_2014,C407,23011,7202
2007_2014,C235,55093,1391
2007_2014,C1622,26133,1360
2007_2014,C492,39173,5703
2007_2014,C1442,28103,512
2007_2014,C1847,21109,813
2007_2014,C1341,48259,1844
2007_2014,C1374,48043,359
2007_2014,C1374,48105,217
2007_2014,C1270,28001,1983
2007_2014,C856,20015,3179
2007_2014,C889,08043,3048
2007_2014,C866,20103,3136
2007_2014,C813,01051,3396
2007_2014,C1403,12125,1248
2007_2014,C1340,21211,1851
2007_2014,C1613,12037,686
2007_2014,C1453,27159,1025
2007_2014,C1159,13299,2238
2007_2014,C1615,13317,722
2007_2014,C1762,13091,1148
2007_2014,C521,37023,5454
2007_2014,C720,45057,3886
2007_2014,C1197,21113,2139
2007_2014,C1899,28005,822
2007_2014,C780,25011,3566
2007_2014,C1003,22119,2620
2007_2014,C1186,45071,2167
2007_2014,C1586,13007,154
2007_2014,C1228,45067,2057
2007_2014,C1037,45021,2528
2007_2014,C1625,28127,1357
2007_2014,C1699,27093,1245
2007_2014,C1584,27115,1421
2007_2014,C1920,27151,655
2007_2014,C1951,27051,410
2007_2014,C1509,47135,553
2007_2014,C565,47113,5127
2007_2014,C1663,05067,1292
2007_2014,C570,51139,1566
2007_2014,C1675,16057,1275
2007_2014,C1504,29143,1525
2007_2014,C1670,05141,1182
2007_2014,C1603,49029,267
2007_2014,C1641,49027,524
2007_2014,C1507,49037,443
2007_2014,C1571,19063,779
2007_2014,C631,30063,4535
2007_2014,C1809,08075,1090
2007_2014,C1090,51155,2394
2007_2014,C1596,51057,722
2007_2014,C1472,51075,915
2007_2014,C794,54019,3510
2007_2014,C987,37111,2649
2007_2014,C550,37185,1279
2007_2014,C1580,21237,529
2007_2014,C1590,29025,557
2007_2014,C870,55017,3128
2007_2014,C963,38101,2735
2007_2014,C1926,19081,743
2007_2014,C368,39103,7775
2007_2014,C1922,38067,540
2007_2014,C1577,19069,678
2007_2014,C1423,29093,834
2007_2014,C1423,29179,450
2007_2014,C1219,29101,2073
2007_2014,C812,29131,1379
2007_2014,C996,29213,2632
2007_2014,C1423,29065,1055
2007_2014,C1470,29035,452
2007_2014,C1395,29083,1731
2007_2014,C1708,19145,1227
2007_2014,C1600,20059,1394
2007_2014,C1680,19171,1217
2007_2014,C1534,20139,900
2007_2014,C1707,28131,916
2007_2014,C1645,47085,1313
2007_2014,C698,37109,4005
2007_2014,C435,53057,6674
2007_2014,C1698,21053,661
2007_2014,C1903,30027,890
2007_2014,C1968,30077,420
2007_2014,C1503,30011,89
2007_2014,C1929,30103,42
2007_2014,C1205,02150,341
2007_2014,C1381,54085,675
2007_2014,C1582,38057,438
2007_2014,C783,37163,3554
2007_2014,C1014,21073,2591
2007_2014,C1296,08091,139
2007_2014,C1909,46085,195
2007_2014,C1494,32015,208
2007_2014,C1296,08109,254
2007_2014,C1783,31021,529
2007_2014,C1487,31035,400
2007_2014,C1809,31105,270
2007_2014,C1983,02188,256
2007_2014,C1563,01011,576
2007_2014,C1563,01041,875
2007_2014,C535,47101,817
2007_2014,C1606,38047,152
2007_2014,C1922,38063,347
2007_2014,C1812,56031,514
2007_2014,C426,55078,217
2007_2014,C1446,47027,605
2007_2014,C1521,21079,851
2007_2014,C1,25019,355
2007_2014,C1542,19001,652
2007_2014,C774,47127,347
2007_2014,C1300,47175,333
2007_2014,C146,47121,779
2007_2014,C762,17195,3673
2007_2014,C1834,17147,958
2007_2014,C901,17055,3000
2007_2014,C1276,17189,770
2007_2014,C1758,17191,1153
2007_2014,C646,39055,4398
2007_2014,C533,40031,5343
2007_2014,C1820,40153,1080
2007_2014,C1618,40075,808
2007_2014,C1820,40045,305
2007_2014,C84,42045,30553
2007_2014,C568,42033,5111
2007_2014,C337,36013,8391
2007_2014,C1255,42119,2010
2007_2014,C775,42121,3593
2007_2014,C1575,48195,304
2007_2014,C1311,48047,441
2007_2014,C613,48257,4721
2007_2014,C837,35035,3270
2007_2014,C1432,48307,628
2007_2014,C144,48489,797
2007_2014,C1089,48049,2395
2007_2014,C1947,48495,383
2007_2014,C1417,21043,1693
2007_2014,C1103,01039,2349
2007_2014,C1762,13017,1079
2007_2014,C1465,13191,609
2007_2014,C1292,45039,1506
2007_2014,C1770,13081,1137
2007_2014,C308,13033,1100
2007_2014,C980,19111,2677
2007_2014,C1760,17153,465
2007_2014,C16,12099,79802
2007_2014,C214,36063,13408
2007_2014,C1099,55081,2375
2007_2014,C687,55089,4105
2007_2014,C481,18157,5904
2007_2014,C1862,48353,1030
2007_2014,C566,13055,1611
2007_2014,C1396,12059,1437
2007_2014,C649,22057,4392
2007_2014,C39,39049,48322
2007_2014,C451,28033,6341
2007_2014,C670,13117,4203
2007_2014,C1750,29163,1063
2007_2014,C585,40101,4984
2007_2014,C1638,05021,1335
2007_2014,C1775,13237,1059
2007_2014,C883,12121,3073
2007_2014,C1113,47045,2339
2007_2014,C314,55101,9178
2007_2014,C55,21111,38558
2007_2014,C122,06099,22117
2007_2014,C1,02110,892
2007_2014,C1431,18139,1085
2007_2014,C80,39153,31262
2007_2014,C211,54039,13556
2007_2014,C696,13295,4013
2007_2014,C468,47125,6149
2007_2014,C1126,23015,2303
2007_2014,C1707,28039,1228
2007_2014,C1022,40113,2569
2007_2014,C1485,40039,1561
2007_2014,C655,40131,4323
2007_2014,C850,40071,3194
2007_2014,C256,48491,11211
2007_2014,C384,37025,7542
2007_2014,C554,47155,5194
2007_2014,C82,06111,31121
2007_2014,C167,06095,17007
2007_2014,C237,53035,12184
2007_2014,C673,06101,4184
2007_2014,C500,06057,5624
2007_2014,C1813,54017,452
2007_2014,C205,34001,13933
2007_2014,C796,13059,3489
2007_2014,C122,06043,1032
2007_2014,C316,47149,9057
2007_2014,C295,06087,9693
2007_2014,C32,06069,1536
2007_2014,C164,12033,17220
2007_2014,C547,06025,5230
2007_2014,C495,24045,5674
2007_2014,C1267,45027,1882
2007_2014,C869,51840,1485
2007_2014,C1220,13009,2071
2007_2014,C413,37155,7078
2007_2014,C49,09003,41410
2007_2014,C1792,51037,810
2007_2014,C123,37081,22096
2007_2014,C365,09007,7833
2007_2014,C1445,26101,1618
2007_2014,C1622,26113,929
2007_2014,C1191,26083,129
2007_2014,C1435,26135,745
2007_2014,C1580,21025,1014
2007_2014,C126,22051,21959
2007_2014,C840,36017,3255
2007_2014,C1381,54105,318
2007_2014,C186,45017,936
2007_2014,C1862,48081,294
2007_2014,C433,48117,829
2007_2014,C1467,48011,155
2007_2014,C1285,31119,1952
2007_2014,C1574,48429,704
2007_2014,C1354,48009,422
2007_2014,C1638,29149,547
2007_2014,C1827,48079,161
2007_2014,C1899,22037,903
2007_2014,C525,12107,5413
2007_2014,C1302,48173,35
2007_2014,C1330,35023,263
2007_2014,C1554,19119,687
2007_2014,C1642,05135,1320
2007_2014,C1746,46057,432
2007_2014,C776,05137,881
2007_2014,C297,12045,1009
2007_2014,C1440,12043,621
2007_2014,C1556,21149,665
2007_2014,C1345,50001,1837
2007_2014,C1637,12067,416
2007_2014,C966,45029,2721
2007_2014,C1666,13231,828
2007_2014,C146,13083,1034
2007_2014,C791,47147,3518
2007_2014,C1502,28105,1527
2007_2014,C1189,01093,2160
2007_2014,C1484,21169,686
2007_2014,C1715,27161,926
2007_2014,C744,27171,3764
2007_2014,C1457,27063,586
2007_2014,C651,47119,4375
2007_2014,C1336,27009,1858
2007_2014,C240,27075,771
2007_2014,C1398,55091,418
2007_2014,C578,22013,880
2007_2014,C38,04023,1558
2007_2014,C1693,21055,610
2007_2014,C1494,49045,1551
2007_2014,C1494,32017,244
2007_2014,C1342,51167,1842
2007_2014,C1633,51007,701
2007_2014,C480,51770,5921
2007_2014,C1173,51171,2194
2007_2014,C1792,51135,1083
2007_2014,C1315,51113,715
2007_2014,C1168,37145,2206
2007_2014,C965,21029,2727
2007_2014,C1519,46077,421
2007_2014,C1519,46051,491
2007_2014,C1647,38075,163
2007_2014,C1289,55019,1946
2007_2014,C1708,29087,364
2007_2014,C1163,30093,2217
2007_2014,C1654,29175,1306
2007_2014,C932,29155,1312
2007_2014,C1673,28111,656
2007_2014,C1226,28071,2062
2007_2014,C1536,28115,1490
2007_2014,C393,01119,648
2007_2014,C1899,28157,592
2007_2014,C1532,22087,1493
2007_2014,C1619,56027,161
2007_2014,C1319,37009,1886
2007_2014,C1646,31025,1313
2007_2014,C1651,20027,591
2007_2014,C1614,56043,451
2007_2014,C1609,20183,341
2007_2014,C140,31177,963
2007_2014,C1664,08025,220
2007_2014,C444,37079,1012
2007_2014,C1537,35007,832
2007_2014,C1382,08007,460
2007_2014,C1494,32011,89
2007_2014,C1812,08047,158
2007_2014,C1624,08087,1359
2007_2014,C131,08039,671
2007_2014,C1809,31007,27
2007_2014,C1927,31129,390
2007_2014,C1887,31143,379
2007_2014,C1264,31091,48
2007_2014,C1264,46053,429
2007_2014,C1934,38045,258
2007_2014,C1995,38021,411
2007_2014,C1582,38041,191
2007_2014,C1690,46027,562
2007_2014,C1889,20131,688
2007_2014,C1764,46035,1146
2007_2014,C1424,47039,949
2007_2014,C1609,20195,244
2007_2014,C1609,20167,516
2007_2014,C1407,20047,231
2007_2014,C1372,21135,848
2007_2014,C1214,21121,2082
2007_2014,C1880,21143,625
2007_2014,C1446,47137,410
2007_2014,C1593,19011,1400
2007_2014,C1649,46117,120
2007_2014,C1254,17203,2011
2007_2014,C944,17073,2815
2007_2014,C1660,17173,1296
2007_2014,C1358,17049,1796
2007_2014,C1696,17033,1248
2007_2014,C523,48329,5435
2007_2014,C916,40051,2919
2007_2014,C1711,40059,257
2007_2014,C834,30049,3289
2007_2014,C1176,20079,2188
2007_2014,C1528,42131,1500
2007_2014,C945,42087,2805
2007_2014,C217,42125,13321
2007_2014,C494,36101,5676
2007_2014,C1474,48405,749
2007_2014,C1258,48249,2005
2007_2014,C1467,48393,52
2007_2014,C1194,48067,2150
2007_2014,C1704,48463,1233
2007_2014,C1774,48253,1130
2007_2014,C1333,13251,902
2007_2014,C1516,13181,409
2007_2014,C1592,13147,1390
2007_2014,C291,13145,1216
2007_2014,C961,01113,2737
2007_2014,C453,13311,1217
2007_2014,C83,12101,30766
2007_2014,C923,51067,2882
2007_2014,C161,29510,17578
2007_2014,C1323,55029,1881
2007_2014,C358,18095,7980
2007_2014,C38,04019,49072
2007_2014,C682,29031,4123
2007_2014,C1,06037,348451
2007_2014,C1095,39027,2378
2007_2014,C1620,26071,1075
2007_2014,C773,26149,3606
2007_2014,C509,18063,5537
2007_2014,C1715,27079,1218
2007_2014,C599,05031,4803
2007_2014,C1458,08097,264
2007_2014,C932,05093,2840
2007_2014,C241,26161,11906
2007_2014,C559,26005,5184
2007_2014,C504,29073,1070
2007_2014,C632,18053,4526
2007_2014,C415,12113,6998
2007_2014,C501,18019,5623
2007_2014,C1278,18037,1970
2007_2014,C73,39113,32766
2007_2014,C1428,29169,1659
2007_2014,C1793,21207,1108
2007_2014,C329,39165,8589
2007_2014,C1325,29167,1877
2007_2014,C416,01055,6987
2007_2014,C1578,19107,658
2007_2014,C445,29097,6480
2007_2014,C1309,22003,1049
2007_2014,C1514,05113,1513
2007_2014,C488,06039,5752
2007_2014,C1565,48455,1088
2007_2014,C1566,48337,1445
2007_2014,C102,48141,26457
2007_2014,C1941,56039,472
2007_2014,C946,19187,2786
2007_2014,C1550,41001,1166
2007_2014,C1401,41023,460
2007_2014,C1739,16075,1182
2007_2014,C1378,41049,451
2007_2014,C1838,53039,1060
2007_2014,C967,30031,2718
2007_2014,C1609,20145,415
2007_2014,C75,06075,32598
2007_2014,C185,42095,15531
2007_2014,C409,16055,7146
2007_2014,C798,54061,3483
2007_2014,C459,34037,6208
2007_2014,C1405,35029,1708
2007_2014,C119,06097,22878
2007_2014,C242,13051,11896
2007_2014,C30,25017,59282
2007_2014,C1379,54057,1760
2007_2014,C1380,51137,1760
2007_2014,C558,54081,5187
2007_2014,C1555,51025,975
2007_2014,C1472,51109,1577
2007_2014,C602,54055,4777
2007_2014,C407,23007,1730
2007_2014,C229,33015,12379
2007_2014,C1040,26073,2513
2007_2014,C1350,50009,382
2007_2014,C1435,26001,1040
2007_2014,C1320,26031,1883
2007_2014,C1275,26097,768
2007_2014,C937,27061,2827
2007_2014,C316,47117,1766
2007_2014,C714,39063,3906
2007_2014,C1017,01047,2585
2007_2014,C851,45055,3194
2007_2014,C1443,47023,1000
2007_2014,C1449,21141,1616
2007_2014,C169,37067,16974
2007_2014,C1316,48045,104
2007_2014,C1270,22107,250
2007_2014,C917,37105,2917
2007_2014,C896,19169,3007
2007_2014,C1467,48211,183
2007_2014,C1618,48129,316
2007_2014,C1346,22053,1792
2007_2014,C1111,22099,2341
2007_2014,C918,36039,2916
2007_2014,C1543,48197,187
2007_2014,C1316,48101,113
2007_2014,C1651,20123,491
2007_2014,C1711,20189,273
2007_2014,C1920,27023,825
2007_2014,C612,01081,4729
2007_2014,C297,12013,959
2007_2014,C1752,22093,1032
2007_2014,C1557,47057,1456
2007_2014,C1586,13061,255
2007_2014,C1164,01017,2212
2007_2014,C432,01015,6756
2007_2014,C1424,47077,1675
2007_2014,C506,45085,5572
2007_2014,C235,27037,12240
2007_2014,C1281,47007,717
2007_2014,C642,21093,4422
2007_2014,C924,01009,2874
2007_2014,C499,51740,5633
2007_2014,C1920,27073,561
2007_2014,C491,27157,1078
2007_2014,C915,19033,2935
2007_2014,C1570,05003,1403
2007_2014,C1694,29079,801
2007_2014,C1152,31157,2256
2007_2014,C1735,01063,310
2007_2014,C1689,37199,1251
2007_2014,C587,51161,4954
2007_2014,C412,05047,1263
2007_2014,C284,49039,923
2007_2014,C823,16005,3357
2007_2014,C1948,56041,700
2007_2014,C1023,51720,201
2007_2014,C1725,51071,1203
2007_2014,C1455,54063,931
2007_2014,C527,39145,5394
2007_2014,C1844,54001,1054
2007_2014,C452,39045,6339
2007_2014,C1771,46037,471
2007_2014,C1519,46039,268
2007_2014,C1934,46109,683
2007_2014,C1579,19037,789
2007_2014,C1955,38069,400
2007_2014,C1577,19083,1429
2007_2014,C1533,29041,529
2007_2014,C594,29013,1111
2007_2014,C948,29091,2782
2007_2014,C1456,05117,612
2007_2014,C1609,20051,1384
2007_2014,C1558,28117,1423
2007_2014,C1591,28007,1403
2007_2014,C1446,47133,1618
2007_2014,C1270,28037,372
2007_2014,C1737,01023,820
2007_2014,C1117,39079,2329
2007_2014,C1349,37189,1828
2007_2014,C1967,30015,350
2007_2014,C1503,30069,23
2007_2014,C1503,30109,100
2007_2014,C1503,30075,101
2007_2014,C1713,21161,1121
2007_2014,C1897,08093,452
2007_2014,C1271,21159,665
2007_2014,C1569,32001,1436
2007_2014,C1392,45069,1392
2007_2014,C1778,22059,849
2007_2014,C1330,35003,220
2007_2014,C1846,16063,223
2007_2014,C1953,08055,550
2007_2014,C1624,20071,93
2007_2014,C1953,08027,182
2007_2014,C1723,19077,682
2007_2014,C1285,31167,244
2007_2014,C1264,31077,138
2007_2014,C1487,31061,249
2007_2014,C1759,31137,573
2007_2014,C148,32029,168
2007_2014,C1387,16085,350
2007_2014,C1,02013,115
2007_2014,C1934,38073,489
2007_2014,C1606,38039,212
2007_2014,C1995,46129,435
2007_2014,C1802,21099,1093
2007_2014,C1732,21191,759
2007_2014,C1846,16025,43
2007_2014,C1909,46023,584
2007_2014,C1359,47067,519
2007_2014,C711,17199,3937
2007_2014,C276,17167,10203
2007_2014,C973,17093,2695
2007_2014,C629,40037,4558
2007_2014,C1241,17103,2028
2007_2014,C343,19163,8273
2007_2014,C274,18163,10246
2007_2014,C1846,16013,523
2007_2014,C177,04015,16031
2007_2014,C1680,19157,1267
2007_2014,C1104,42031,2348
2007_2014,C913,42123,2949
2007_2014,C391,39133,7474
2007_2014,C67,25009,34855
2007_2014,C1229,54029,2056
2007_2014,C1733,48131,615
2007_2014,C1520,48323,1505
2007_2014,C1468,48125,146
2007_2014,C935,48199,2829
2007_2014,C1549,48145,1116
2007_2014,C1574,48133,1432
2007_2014,C1589,48487,783
2007_2014,C1510,05061,919
2007_2014,C179,48185,1475
2007_2014,C1333,13103,1864
2007_2014,C1700,13005,595
2007_2014,C1288,13065,319
2007_2014,C17,42003,77525
2007_2014,C27,24031,61485
2007_2014,C908,26027,2975
2007_2014,C479,12035,5929
2007_2014,C1738,01075,993
2007_2014,C128,20173,21711
2007_2014,C1395,29039,1078
2007_2014,C155,20091,18090
2007_2014,C460,37045,6204
2007_2014,C1546,55137,1473
2007_2014,C353,55139,8066
2007_2014,C118,39151,22971
2007_2014,C43,24005,43777
2007_2014,C821,40019,3368
2007_2014,C1697,01013,1248
2007_2014,C607,55071,4754
2007_2014,C790,18109,3519
2007_2014,C1674,18123,1089
2007_2014,C1329,18159,876
2007_2014,C1279,18155,568
2007_2014,C1149,47025,2258
2007_2014,C1416,39073,1696
2007_2014,C694,26155,4029
2007_2014,C1184,29209,2174
2007_2014,C1600,20011,904
2007_2014,C529,48037,5385
2007_2014,C381,45041,7576
2007_2014,C1139,29009,2288
2007_2014,C1401,41025,447
2007_2014,C756,24009,3701
2007_2014,C10,36047,97316
2007_2014,C37,06001,53291
2007_2014,C392,16027,7450
2007_2014,C194,16001,14726
2007_2014,C96,53061,27801
2007_2014,C401,34009,7326
2007_2014,C992,42115,2639
2007_2014,C324,24021,8841
2007_2014,C577,39119,5027
2007_2014,C142,34027,19964
2007_2014,C1193,24019,2151
2007_2014,C328,36111,8615
2007_2014,C420,51015,6938
2007_2014,C344,37001,8238
2007_2014,C473,13057,6049
2007_2014,C760,23017,3682
2007_2014,C503,33017,5607
2007_2014,C934,22101,2834
2007_2014,C282,44003,10096
2007_2014,C832,26117,3302
2007_2014,C1039,48397,2523
2007_2014,C268,28049,10673
2007_2014,C1221,47021,2071
2007_2014,C1405,35051,1335
2007_2014,C1311,48427,1899
2007_2014,C1702,54007,992
2007_2014,C925,35025,2872
2007_2014,C1573,37043,768
