cluster,deaths_no_garbage,S,f1,f2,H_raw,detail_phillips_raw,detail_phillips_refsize,D1_mref,D1_eff_used,m_ref,m_max,eff_m_used,used_extrapolation,fallback_reason,period,unit,unit_id
C307,2179,223,94,34,4.062514483486715,59.82008547039649,59.72222139951784,NA,57.735273797171565,2000,4358,2000,FALSE,ok,2015_2022,cluster,C307
C308,2168,212,83,29,4.035093331719631,59.41631198255509,59.330014154538645,NA,56.217756283386244,2000,4336,2000,FALSE,ok,2015_2022,cluster,C308
C309,2154,230,98,35,4.073905426899024,59.98781587758212,59.89933059927326,NA,58.433899696958854,2000,4308,2000,FALSE,ok,2015_2022,cluster,C309
C31,11988,387,101,63,4.099640019970883,60.36675497142708,59.19531809110494,NA,55.70584881813783,2000,23976,2000,FALSE,ok,2015_2022,cluster,C31
C310,2150,211,81,34,3.984468434311523,58.67086585499225,58.59352722192138,NA,53.475103821544046,2000,4300,2000,FALSE,ok,2015_2022,cluster,C310
C311,2149,219,89,30,4.065935627216496,59.87046144103091,59.78991537918052,NA,58.00130821811165,2000,4298,2000,FALSE,ok,2015_2022,cluster,C311
C312,2146,215,94,30,4.013099202734778,59.09245081699644,59.01349254852331,NA,55.02221274879758,2000,4292,2000,FALSE,ok,2015_2022,cluster,C312
C313,2142,214,83,30,4.032797039823606,59.38249933326028,59.30803535992771,NA,56.133906645333965,2000,4284,2000,FALSE,ok,2015_2022,cluster,C313
C314,2138,227,98,40,4.05530600470801,59.71394140164143,59.63453536804208,NA,57.39248463855063,2000,4276,2000,FALSE,ok,2015_2022,cluster,C314
C315,2137,200,66,41,4.055362561217394,59.714774190112465,59.6493690734955,NA,57.450330373219664,2000,4274,2000,FALSE,ok,2015_2022,cluster,C315
C316,2136,223,85,40,4.084496967942039,60.143775171519856,60.069091775763894,NA,59.11147412153568,2000,4272,2000,FALSE,ok,2015_2022,cluster,C316
C317,2136,217,91,36,4.027555947300701,59.30532481389479,59.23116184682775,NA,55.84161477709105,2000,4272,2000,FALSE,ok,2015_2022,cluster,C317
C318,2118,196,75,32,3.945767359074775,58.10099671658821,58.043598461387816,NA,51.51480883083471,2000,4236,2000,FALSE,ok,2015_2022,cluster,C318
C319,2116,216,91,31,4.02131316008253,59.21340044870606,59.149818059387606,NA,55.533982974284726,2000,4232,2000,FALSE,ok,2015_2022,cluster,C319
C32,11636,385,119,44,4.103665990223484,60.426036947058385,59.274599332557194,NA,56.00658716800324,2000,23272,2000,FALSE,ok,2015_2022,cluster,C32
C320,2106,203,81,33,4.015193995440191,59.12329641254814,59.069066140556956,NA,55.230265858879214,2000,4212,2000,FALSE,ok,2015_2022,cluster,C320
C321,2103,193,75,25,3.988824657707356,58.73501077236451,58.68538395129199,NA,53.80973454957956,2000,4206,2000,FALSE,ok,2015_2022,cluster,C321
C322,2099,205,76,37,4.058551276190305,59.761727672492796,59.71114665624116,NA,57.69186682609253,2000,4198,2000,FALSE,ok,2015_2022,cluster,C322
C323,2092,201,76,33,4.002943901440288,58.9429151060757,58.89648526690163,NA,54.58672646924571,2000,4184,2000,FALSE,ok,2015_2022,cluster,C323
C324,2090,210,87,31,3.992514569881614,58.78934432921449,58.74086765078379,NA,54.01287322947718,2000,4180,2000,FALSE,ok,2015_2022,cluster,C324
C325,2090,199,80,28,3.9914990639230816,58.77439111403654,58.72886215394417,NA,53.96885340781735,2000,4180,2000,FALSE,ok,2015_2022,cluster,C325
C326,2085,229,106,29,4.066909691482075,59.884804431771606,59.83334387611032,NA,58.17262546089417,2000,4170,2000,FALSE,ok,2015_2022,cluster,C326
C327,2078,210,85,32,4.047312822248194,59.59624265622888,59.55420668006048,NA,57.080243926418284,2000,4156,2000,FALSE,ok,2015_2022,cluster,C327
C328,2072,214,81,38,4.029527769848753,59.334359687206955,59.29512304756241,NA,56.08470418935239,2000,4144,2000,FALSE,ok,2015_2022,cluster,C328
C329,2070,199,75,36,4.019811939965393,59.19129514518481,59.15589731154133,NA,55.556915216842555,2000,4140,2000,FALSE,ok,2015_2022,cluster,C329
C33,11612,390,114,51,4.111647435749202,60.543562867388395,59.371823037228815,NA,56.37760408302427,2000,23224,2000,FALSE,ok,2015_2022,cluster,C33
C330,2065,206,79,39,3.9850260192063636,58.679076232137234,58.644744080810334,NA,53.66142747046688,2000,4130,2000,FALSE,ok,2015_2022,cluster,C330
C331,2064,204,80,32,4.018611122403748,59.173613236735264,59.14007534876335,NA,55.49725112006963,2000,4128,2000,FALSE,ok,2015_2022,cluster,C331
C332,2047,213,84,35,4.075172908796573,60.00647941115272,59.980437740594624,NA,58.75665136129892,2000,4094,2000,FALSE,ok,2015_2022,cluster,C332
C333,2043,217,86,30,4.065135198996552,59.85867522224336,59.83433539139514,NA,58.17654270461838,2000,4086,2000,FALSE,ok,2015_2022,cluster,C333
C334,2021,220,84,39,4.089876240428379,60.22298437587085,60.21084193047342,NA,59.683262447129295,2000,4042,2000,FALSE,ok,2015_2022,cluster,C334
C335,2018,216,82,39,4.0214551877957705,59.21549179139045,59.205277575900254,NA,55.743539365323386,2000,4036,2000,FALSE,ok,2015_2022,cluster,C335
C336,2010,199,72,34,4.029635802072382,59.33595044999127,59.33076690458491,NA,56.22063026041929,2000,4020,2000,FALSE,ok,2015_2022,cluster,C336
C337,2003,201,85,27,3.9848332646645717,58.676237942400256,58.67460355984317,NA,53.77035377033908,2000,4006,2000,FALSE,ok,2015_2022,cluster,C337
C338,2002,202,78,31,3.9837727980576654,58.660622686547875,58.659550162805196,NA,53.71541191379747,2000,4004,2000,FALSE,ok,2015_2022,cluster,C338
C339,2516,224,86,34,4.0316555943159456,59.365691671870856,59.13170021273897,NA,55.46569469969343,2000,5032,2000,FALSE,ok,2015_2022,cluster,C339
C34,11567,381,106,61,4.083407286029523,60.127729723458756,58.97996390855632,NA,54.897069469582966,2000,23134,2000,FALSE,ok,2015_2022,cluster,C34
C340,4627,282,95,47,4.014577586593295,59.11421985908455,58.39759451236745,NA,52.76826520537984,2000,9254,2000,FALSE,ok,2015_2022,cluster,C340
C341,2912,235,101,26,4.019625003117243,59.18854252035617,58.821104382394594,NA,54.307995638618095,2000,5824,2000,FALSE,ok,2015_2022,cluster,C341
C342,6103,324,121,42,4.090845938317909,60.237263072197464,59.32944557330837,NA,56.21558555474958,2000,12206,2000,FALSE,ok,2015_2022,cluster,C342
C343,3729,247,79,39,4.038828043598543,59.47130521020066,58.93986745914177,NA,54.7477859706995,2000,7458,2000,FALSE,ok,2015_2022,cluster,C343
C344,4519,279,96,43,4.076697089617064,60.028922808542376,59.33291835585314,NA,56.22884524673359,2000,9038,2000,FALSE,ok,2015_2022,cluster,C344
C345,2385,229,96,42,3.99949543230907,58.89213677186668,58.69744297131794,NA,53.85382033728744,2000,4770,2000,FALSE,ok,2015_2022,cluster,C345
C346,2970,241,93,38,4.062608606266614,59.82147141812939,59.43382210013101,NA,56.61548206839378,2000,5940,2000,FALSE,ok,2015_2022,cluster,C346
C347,2907,237,99,31,4.0226550614672005,59.23315980115887,58.86461895811888,NA,54.468722434214826,2000,5814,2000,FALSE,ok,2015_2022,cluster,C347
C348,2807,242,92,39,4.028585459796771,59.320484273819936,58.9725775101639,NA,54.8695385409717,2000,5614,2000,FALSE,ok,2015_2022,cluster,C348
C349,2980,243,96,31,4.098401056033679,60.348511361731774,59.95510697202552,NA,58.65566102955947,2000,5960,2000,FALSE,ok,2015_2022,cluster,C349
C35,11495,390,123,52,4.10291905722308,60.4150384395807,59.25318221072676,NA,55.92518568623671,2000,22990,2000,FALSE,ok,2015_2022,cluster,C35
C350,2790,241,102,33,4.0475526930685914,59.59977472806182,59.25482057999476,NA,55.93140856416999,2000,5580,2000,FALSE,ok,2015_2022,cluster,C350
C351,2916,232,89,35,4.033266158401905,59.389407053482245,59.029913191678716,NA,55.08360566811265,2000,5832,2000,FALSE,ok,2015_2022,cluster,C351
C352,3338,244,84,45,4.035665230104316,59.42473312428671,58.95740686591116,NA,54.81303710002291,2000,6676,2000,FALSE,ok,2015_2022,cluster,C352
C353,3908,266,83,45,4.0933632036970815,60.27432953208231,59.67716690293941,NA,57.55888824164972,2000,7816,2000,FALSE,ok,2015_2022,cluster,C353
C354,3392,252,93,43,4.043968308392733,59.54699505218862,59.05080070792271,NA,55.1617981715606,2000,6784,2000,FALSE,ok,2015_2022,cluster,C354
C355,2768,237,81,42,4.082652090918973,60.11660955730463,59.791885293089464,NA,58.00906822272504,2000,5536,2000,FALSE,ok,2015_2022,cluster,C355
C356,2745,222,80,37,3.988842084887069,58.735267385697014,58.43635016382445,NA,52.90733326793773,2000,5490,2000,FALSE,ok,2015_2022,cluster,C356
C357,2906,236,78,36,4.105582047318379,60.454250680116736,60.09740362517235,NA,59.22523829161779,2000,5812,2000,FALSE,ok,2015_2022,cluster,C357
C358,2629,246,99,42,4.037094717460984,59.445782170684524,59.144035601762724,NA,55.512179088222595,2000,5258,2000,FALSE,ok,2015_2022,cluster,C358
C359,2903,240,100,38,4.031574286542443,59.36449442371825,58.990796278553184,NA,54.937469369978324,2000,5806,2000,FALSE,ok,2015_2022,cluster,C359
C36,11467,383,112,54,4.091700136212736,60.24984104362005,59.0989112473069,NA,55.34232269653443,2000,22934,2000,FALSE,ok,2015_2022,cluster,C36
C360,2623,240,97,34,4.065056303878487,59.85751350018057,59.56744825206345,NA,57.131597248932245,2000,5246,2000,FALSE,ok,2015_2022,cluster,C360
C361,2561,217,80,34,3.9808654211563916,58.61781187678073,58.378272919179665,NA,52.69906956383173,2000,5122,2000,FALSE,ok,2015_2022,cluster,C361
C362,3939,258,91,34,4.089754481201399,60.22119148444995,59.64022830496317,NA,57.41467800824746,2000,7878,2000,FALSE,ok,2015_2022,cluster,C362
C363,2950,244,90,36,4.077671238623781,60.043267047087134,59.65699308171623,NA,57.48008374679802,2000,5900,2000,FALSE,ok,2015_2022,cluster,C363
C364,2881,250,103,36,4.036162425404055,59.432054271188896,59.04800034363643,NA,55.151308556714845,2000,5762,2000,FALSE,ok,2015_2022,cluster,C364
C365,5338,278,95,41,4.022808858014677,59.235424438651854,58.48871564030882,NA,53.09582021692533,2000,10676,2000,FALSE,ok,2015_2022,cluster,C365
C366,2551,238,100,34,4.038501311691609,59.46649411828254,59.20128584301112,NA,55.72843004108247,2000,5102,2000,FALSE,ok,2015_2022,cluster,C366
C367,3673,277,108,37,4.0694521385977005,59.9222416899965,59.32705539228158,NA,56.20646124166103,2000,7346,2000,FALSE,ok,2015_2022,cluster,C367
C368,3268,260,109,33,3.9867184673995815,58.70399734835332,58.21293371517224,NA,52.11064510631549,2000,6536,2000,FALSE,ok,2015_2022,cluster,C368
C369,3875,278,104,38,4.103148385293993,60.41841527057012,59.794562224409006,NA,58.019615017340236,2000,7750,2000,FALSE,ok,2015_2022,cluster,C369
C37,11458,388,121,59,4.07019234350924,59.933141127094856,58.77993981971378,NA,54.15638549358619,2000,22916,2000,FALSE,ok,2015_2022,cluster,C37
C370,2693,234,87,37,4.049351045614555,59.62625527439409,59.32437563426838,NA,56.19623325397052,2000,5386,2000,FALSE,ok,2015_2022,cluster,C370
C371,3447,255,96,41,4.04003622704061,59.48909558044109,58.97785788825326,NA,54.88921840497592,2000,6894,2000,FALSE,ok,2015_2022,cluster,C371
C372,7469,337,115,47,4.062432300959679,59.8188753415929,58.835953739886804,NA,54.36279031060972,2000,14938,2000,FALSE,ok,2015_2022,cluster,C372
C373,3387,255,102,34,4.066345963215138,59.87650359413833,59.375870913744066,NA,56.393104431398186,2000,6774,2000,FALSE,ok,2015_2022,cluster,C373
C375,2935,244,92,40,4.0674232879254655,59.89236708373649,59.50828881463206,NA,56.90252305588345,2000,5870,2000,FALSE,ok,2015_2022,cluster,C375
C376,4485,279,93,46,4.052668919435688,59.67511060681613,58.97969710290516,NA,54.896074778684714,2000,8970,2000,FALSE,ok,2015_2022,cluster,C376
C377,2872,253,102,39,4.060907565576235,59.79642377832387,59.41130031762939,NA,56.5289546438108,2000,5744,2000,FALSE,ok,2015_2022,cluster,C377
C378,2831,244,102,33,4.03787906134865,59.45733154942253,59.09689713997522,NA,55.33475335355591,2000,5662,2000,FALSE,ok,2015_2022,cluster,C378
C379,2729,237,90,41,4.05624711188631,59.72779910284385,59.40908645469797,NA,56.52045624850184,2000,5458,2000,FALSE,ok,2015_2022,cluster,C379
C38,11204,367,97,49,4.100114911247646,60.37374769400828,59.257206128276614,NA,55.94047062640822,2000,22408,2000,FALSE,ok,2015_2022,cluster,C38
C380,2848,236,91,40,4.0674913171312514,59.89336880641862,59.54352117958889,NA,57.03883718900022,2000,5696,2000,FALSE,ok,2015_2022,cluster,C380
C381,2613,239,92,35,4.068875552277882,59.91375151892812,59.629941235333845,NA,57.37458110690059,2000,5226,2000,FALSE,ok,2015_2022,cluster,C381
C382,2418,222,80,40,4.0235980528182536,59.247045246600884,59.05123604292493,NA,55.1634290301865,2000,4836,2000,FALSE,ok,2015_2022,cluster,C382
C383,3995,269,96,43,4.0711011429328154,59.946523100110504,59.32911345925384,NA,56.21431764894876,2000,7990,2000,FALSE,ok,2015_2022,cluster,C383
C384,2988,239,102,30,4.02696257179688,59.29658742391159,58.90368751867202,NA,54.61343250698705,2000,5976,2000,FALSE,ok,2015_2022,cluster,C384
C385,2632,223,77,39,3.995398304835375,58.83180701386685,58.56523873322156,NA,53.372469604531624,2000,5264,2000,FALSE,ok,2015_2022,cluster,C385
C386,4021,266,95,40,4.057210002666682,59.741977565225874,59.126917399582894,NA,55.44768173345073,2000,8042,2000,FALSE,ok,2015_2022,cluster,C386
C387,3794,264,103,32,4.069607818242302,59.92453405589056,59.343909525080555,NA,56.270832073055466,2000,7588,2000,FALSE,ok,2015_2022,cluster,C387
C388,2992,232,79,42,4.022083985644911,59.22475077156936,58.85069595917248,NA,54.41724432738843,2000,5984,2000,FALSE,ok,2015_2022,cluster,C388
C389,2933,258,102,41,4.093330498919193,60.273847957772475,59.86513092440844,NA,58.2983400285583,2000,5866,2000,FALSE,ok,2015_2022,cluster,C389
C39,12107,394,105,60,4.11321972143359,60.566714603685284,59.374242383081096,NA,56.38686786111941,2000,24214,2000,FALSE,ok,2015_2022,cluster,C39
C390,4723,300,112,49,4.089023910942567,60.210433916568505,59.44077130745392,NA,56.642207261686174,2000,9446,2000,FALSE,ok,2015_2022,cluster,C390
C391,3185,246,90,36,4.057834076547893,59.75116698548902,59.30919676133323,NA,56.138334288732885,2000,6370,2000,FALSE,ok,2015_2022,cluster,C391
C392,2353,228,87,43,4.050009858311012,59.63595621994669,59.45868923011372,NA,56.711174046686395,2000,4706,2000,FALSE,ok,2015_2022,cluster,C392
C393,3572,260,100,38,4.020810394327624,59.20599727745528,58.663934075635666,NA,53.73140651309913,2000,7144,2000,FALSE,ok,2015_2022,cluster,C393
C394,2388,224,90,27,4.055740738761296,59.7203428134592,59.53206686654575,NA,56.994484628269504,2000,4776,2000,FALSE,ok,2015_2022,cluster,C394
C395,2929,247,97,40,4.019251821593448,59.18304746286404,58.79324574008071,NA,54.20534519048887,2000,5858,2000,FALSE,ok,2015_2022,cluster,C395
C396,4745,277,106,32,4.025111270600241,59.26932721443675,58.56314484134211,NA,53.36488053440143,2000,9490,2000,FALSE,ok,2015_2022,cluster,C396
C397,2572,223,85,32,4.023280049198981,59.242362677772604,58.99166192944152,NA,54.94069914363697,2000,5144,2000,FALSE,ok,2015_2022,cluster,C397
C399,2813,235,91,28,4.04330051458417,59.53716186073362,59.20032738133777,NA,55.72480272569357,2000,5626,2000,FALSE,ok,2015_2022,cluster,C399
C4,32557,506,120,51,4.107146182306537,60.477282398295024,59.074808906111166,NA,55.25181008033874,2000,65114,2000,FALSE,ok,2015_2022,cluster,C4
C40,10137,367,105,47,4.104869857605919,60.44376376378851,59.33505529064106,NA,56.237005992352664,2000,20274,2000,FALSE,ok,2015_2022,cluster,C40
C400,2855,241,91,47,4.052265779264904,59.66917441149404,59.30900181571789,NA,56.13759106766468,2000,5710,2000,FALSE,ok,2015_2022,cluster,C400
C401,2898,243,93,35,4.0823535082335,60.112212959621694,59.73989865254996,NA,57.80462669510261,2000,5796,2000,FALSE,ok,2015_2022,cluster,C401
C402,2642,244,103,37,4.065482959361222,59.86379595592254,59.55957572849988,NA,57.10106054645373,2000,5284,2000,FALSE,ok,2015_2022,cluster,C402
C403,2873,234,85,38,4.02980853733953,59.33849395807883,58.98782963524928,NA,54.926402160584,2000,5746,2000,FALSE,ok,2015_2022,cluster,C403
C404,2850,237,98,38,4.018391618402751,59.17038106411061,58.81466422235883,NA,54.284248386783965,2000,5700,2000,FALSE,ok,2015_2022,cluster,C404
C405,2819,238,84,38,4.083129110551999,60.12363361970112,59.78149766536585,NA,57.96816034184053,2000,5638,2000,FALSE,ok,2015_2022,cluster,C405
C406,3596,271,94,50,4.0976209597236375,60.33702452811395,59.76875314879505,NA,57.91801012118699,2000,7192,2000,FALSE,ok,2015_2022,cluster,C406
